CASRN,LD50_xgboost_maccs
35367-38-5,0.35459086
4394-00-7,0.31041914
5443-49-2,0.5512541
58861-48-6,0.13772361
553-26-4,0.6309028
81-84-5,0.98233813
81-16-3,1.5759951
633-99-8,-0.20518406
128-67-6,0.89156055
2243-62-1,0.643752
128-95-0,0.9043667
81-04-9,1.3221211
120-72-9,0.74066347
1698-60-8,0.8896255
3042-84-0,0.5601848
1698-53-9,0.7331708
51707-55-2,0.86033434
148-24-3,0.7174222
27022-50-0,-0.6583819
100-52-7,1.1985605
25506-06-3,0.8334863
6607-45-0,0.77910185
13423-60-4,0.5964264
16227-12-6,0.5673969
84-12-8,0.89407045
66501-16-4,0.39323682
2423-66-7,1.0250802
41407-89-0,1.1599253
98-87-3,0.8965976
396-01-0,0.584628
18039-42-4,0.66731167
89427-42-9,-0.72591263
98-88-4,0.81200683
98-07-7,0.9197084
142-04-1,0.68650335
64-10-8,1.0446339
103-85-5,-0.59166807
6635-73-0,-0.524394
100-63-0,0.2445316
100-65-2,0.8456282
103-71-9,1.0711163
17654-88-5,0.59984934
98-95-3,0.74645644
350-57-2,0.8188212
3426-89-9,0.44818327
701-64-4,0.8805091
644-97-3,0.6365876
1779-48-2,0.77011085
108-98-5,0.8978458
8046-53-5,1.1279899
98-09-9,0.6576143
108-90-7,0.8477888
108-86-1,0.66239977
591-50-4,0.5825973
119-72-2,1.1413687
63734-62-3,0.4058261
2243-78-9,0.72901005
7621-86-5,0.49569428
6054-99-5,1.2486466
15457-05-3,-0.0066060317
42874-01-1,0.6338209
101-50-8,1.3062942
119-15-3,0.13819896
1836-75-5,0.8496215
12222-78-5,0.61304647
59214-90-3,0.33150506
65793-50-2,0.8156892
92-70-6,0.66485673
37728-15-7,0.83006185
53469-21-9,0.81659746
1631-29-4,0.6701165
523-50-2,0.6040089
2698-41-1,0.21671496
16715-77-8,0.6728684
531-81-7,0.2083104
13577-46-3,0.5794351
4053-08-1,-0.0906273
117-62-4,1.6439142
117-55-5,1.4157267
3604-99-7,0.5979883
481-39-0,0.5624438
4008-48-4,0.18627147
90-02-8,0.7243631
89-98-5,0.723897
95-16-9,0.62924284
91-15-6,0.74667007
611-20-1,0.2612579
873-32-5,0.6556228
2797-51-5,0.7264978
3347-22-6,-0.27096802
117-80-6,0.4916221
85-44-9,0.9473653
90-16-4,0.94389147
65-45-2,1.0168221
54-21-7,0.96066195
2037-95-8,0.7993472
21725-69-9,1.0050515
6064-83-1,0.8039633
2634-33-5,1.1846853
609-66-5,0.89738375
1338-32-5,0.7027768
88-17-5,0.5519263
2285-12-3,0.7203563
392-83-6,0.6138205
95-54-5,0.75554436
88-74-4,0.9114527
95-55-6,0.73073304
95-51-2,0.7297401
583-39-1,0.45685694
615-16-7,1.0459903
5902-85-2,0.78890026
5344-82-1,-0.5052184
101-05-3,0.39323682
2213-63-0,0.42844838
4570-41-6,0.7538615
149-30-4,0.73951906
88-75-5,0.6859544
88-73-3,0.77179444
120-80-9,0.941091
1333-39-7,1.2492912
30746-58-8,-2.5048528
95-50-1,0.8345631
110-02-1,0.7580579
105-11-3,0.45295686
16589-20-1,1.3145013
12674-11-2,0.86160135
71422-67-8,0.55450636
13738-63-1,0.76603967
1836-77-7,0.8076891
22494-42-4,0.091875516
64057-98-3,0.5026821
860-22-0,0.6860544
106917-52-6,0.39656442
56966-52-0,0.6427448
14047-09-7,0.81506866
2274-74-0,0.73280627
3380-34-5,0.39735994
2227-13-6,0.4875867
116-29-0,0.6713701
6954-48-9,0.137894
131-27-1,1.5141382
58712-69-9,0.22542481
556-12-7,0.63899803
3132-99-8,0.67238677
2009-24-7,0.563564
2617-79-0,0.8608422
2617-78-9,0.73696727
718-43-4,0.657733
626-17-5,0.65500236
121-91-5,1.1917591
16671-87-7,0.058032636
4052-92-0,0.68505347
881-99-2,0.9095628
329-01-1,0.87772757
108-45-2,0.6200603
99-09-2,0.69989574
108-42-9,0.6610851
4947-89-1,-0.85047174
127-68-4,0.8048123
121-73-3,0.68324125
108-46-3,1.1728331
108-43-0,0.59158015
619-72-7,0.7403778
13940-94-8,0.8398924
100-21-0,1.2782017
100-20-9,0.8995988
619-80-7,0.8152099
62-23-7,0.9446944
122-04-3,0.8059249
99-96-7,1.0735271
16671-88-8,-0.074002855
122-01-0,0.77201664
455-14-1,0.58408743
98-56-6,0.75490886
5216-25-1,0.80806106
624-18-0,0.55689204
100-01-6,0.70754474
2987-46-4,0.041931294
63-74-1,0.9738243
15730-83-3,1.4419485
106-47-8,0.6610851
540-37-4,0.4754393
3696-23-9,-0.7713854
539-21-9,-0.3102758
105-12-4,0.56666857
100-28-7,0.73127186
35037-73-1,0.7379491
1985-12-2,0.39993888
100-02-7,0.6818153
100-00-5,0.62316287
106-48-9,0.5564749
106-51-4,1.0073016
98-60-2,0.56353706
106-46-7,0.821505
39699-08-6,1.3350729
38665-24-6,0.6237963
128-97-2,1.1192414
52671-72-4,1.1044141
81-30-1,0.91417235
11096-82-5,0.813001
56973-16-1,0.4676807
872-85-5,0.88223726
37853-05-7,0.73997784
100-54-9,0.503789
98-92-0,0.8244461
59-67-6,1.1018461
54-85-3,0.5489217
59470-49-4,0.81478447
55-22-1,0.9870367
3535-75-9,0.812449
1124-33-0,0.23021366
98-01-1,0.9124187
51762-67-5,0.42989734
875-28-5,1.1754546
84057-84-1,0.5407786
50-45-3,0.71307135
14689-51-1,-1.2504461
2338-31-0,-1.5758877
6587-23-1,-1.5276073
64037-11-2,0.55679923
25567-67-3,0.43645555
3209-22-1,0.79721826
64037-10-1,0.5155135
36088-22-9,-2.4435084
18063-03-1,0.59242463
1194-65-6,0.4682026
81-19-6,0.8491587
1918-13-4,0.19718368
87-61-6,0.8531152
94239-04-0,0.5834169
1929-82-4,0.5379084
24382-04-5,0.7975967
928-53-0,0.33135965
76-44-8,0.48323694
3186-23-0,0.40078104
5836-04-4,-0.8376085
73826-58-1,1.099755
87-02-5,1.3387893
118-33-2,1.6262667
129-79-3,0.3958812
1154-59-2,0.6325496
6013-05-4,0.5565815
52479-85-3,1.0831797
84087-01-4,0.4629888
97-51-8,0.62328064
95-01-2,0.91210717
20856-57-9,0.22248265
227197-72-0,0.54354215
17200-29-2,0.37703615
3671-61-2,-1.1485431
31643-49-9,0.62805146
939-80-0,0.3965923
6574-99-8,0.6556228
17420-30-3,0.78444093
16588-02-6,0.3965923
19694-10-1,0.75666595
89426-89-1,-0.8543563
16588-06-0,0.92082983
96-99-1,0.8542524
2250-53-5,-0.49061012
89-75-8,0.723897
84504-69-8,0.26069152
399-69-9,-1.0987766
121-17-5,0.31832147
328-84-7,0.8507214
13014-24-9,0.8025995
118-83-2,0.36572865
320-60-5,0.8290298
13014-18-1,0.8293035
5307-14-2,0.9686654
5131-58-8,0.85438406
137-09-7,0.83484876
61988-37-2,0.594387
88-63-1,1.4540272
3671-66-7,-1.0906943
119-34-6,0.680619
364-76-1,0.58284676
635-22-3,0.96185607
3863-11-4,0.5513624
95-76-1,0.7544841
97-02-9,0.77373695
99-57-0,0.65212387
121-87-9,0.8044717
6283-25-6,0.8002504
89-63-4,0.9637489
95-85-2,0.5785767
367-25-9,0.5082429
554-00-7,0.6754109
95-82-9,0.6754109
31225-17-9,0.88616335
327-19-5,-1.1851215
89426-90-4,-0.49799052
3671-47-4,-1.4637386
89426-91-5,-0.48500803
656-49-5,-1.4139539
3765-86-4,-1.455795
19932-84-4,0.7132382
22876-19-3,0.21027207
14733-73-4,0.4878602
1744-22-5,-0.07576661
1682-39-9,0.0017170338
52112-68-2,0.5574938
61-80-3,0.5155135
64037-13-4,0.57230973
51-28-5,-0.008602031
619-08-9,0.47027263
99-54-7,0.7574661
611-07-4,0.5722505
611-06-3,0.77419406
89-61-2,0.77460176
95-88-5,0.28097498
4991-65-5,0.36013305
120-83-2,0.3993434
583-78-8,0.3663957
348-57-2,0.67252994
671-95-4,1.0980018
120-82-1,0.8311725
65235-63-4,0.2658589
3862-73-5,0.54813045
6609-39-8,-1.195851
89426-94-8,-1.573468
14689-58-8,-1.4569277
89427-11-2,-1.4434334
3401-80-7,0.3916853
4228-89-1,-1.4709674
634-66-2,0.8301746
84487-03-6,0.45646152
1702-17-6,0.52897507
108-31-6,0.76238763
4312-97-4,0.29249886
288-32-4,0.68677646
3495-42-9,0.23418759
7789-83-5,0.2969902
96-50-4,0.39045605
35317-79-4,0.20537369
1606-76-4,0.4225263
107-22-2,1.0262299
872-36-6,0.72661287
14150-71-1,-0.108577415
12672-29-6,0.8206647
11126-42-4,0.813001
536-08-3,1.1832258
1336-36-3,0.815803
10331-57-4,0.6161146
97-18-7,-0.06800828
1746-01-6,-2.3214817
618-83-7,1.0565195
22326-31-4,1.2930144
134880-74-3,0.21545666
121-81-3,0.69642717
2905-62-6,0.86354965
368-53-6,0.43469676
99-35-4,0.32547975
108-73-6,1.0149941
108-70-3,0.86249846
2277-92-1,0.72047704
57117-31-4,-0.3853533
40321-76-4,-2.4481995
58-94-6,0.9762733
56961-25-2,0.7530242
609-99-4,0.30818552
2789-92-6,0.76112044
120068-37-3,-0.20194238
120068-36-2,-0.16396682
609-20-1,0.53986907
6609-38-7,-1.0404497
6609-37-6,-1.6288673
3671-18-9,-1.2021451
89426-93-7,-1.3867778
89426-98-2,-1.3610085
89426-95-9,-1.4709674
4228-88-0,-1.4615884
89426-99-3,-1.5168556
89427-01-0,-1.5056858
89427-00-9,-1.212932
88-89-1,0.021847183
4515-30-4,0.8715539
1817-73-8,0.040665645
5388-62-5,0.68566483
120-97-8,0.7037825
634-93-5,0.6754109
88-06-2,0.3484599
634-90-2,0.8127549
89-32-7,0.76940364
20103-09-7,0.5189461
6627-34-5,0.83855075
2338-24-1,-0.87678427
6609-40-1,-1.1932721
89426-96-0,-1.6244181
2338-25-2,-1.619999
39215-09-3,-1.7823356
5285-41-6,0.5148031
1750-46-5,0.30958757
64037-08-7,0.3353409
327-92-4,0.24040827
39227-28-6,-2.5048528
19408-74-3,-2.5014768
95-94-3,0.8542447
2578-45-2,0.40803984
15878-00-9,0.53664464
89427-25-8,-1.6935762
6609-42-3,-1.3267974
89457-11-4,-1.7910758
6609-43-4,-1.2901417
24994-55-6,-1.1319886
19690-31-4,-0.9891714
2338-27-4,-1.6040015
53615-22-8,-1.7910758
89427-17-8,-1.7823356
27811-88-7,0.47268808
36117-76-7,0.5021242
50995-94-3,0.5148031
35822-46-9,-2.5477664
89427-15-6,-1.4922056
363-72-4,0.74564785
3393-59-7,-1.619999
1982-55-4,0.37024108
8003-46-1,0.32573885
58-90-2,0.3484599
608-93-5,0.8491587
6515-38-4,0.67218024
24598-73-0,1.2485162
31876-38-7,0.8546672
3034-38-6,0.564079
452-06-2,0.45122844
2308-57-8,1.2223805
2380-63-4,0.6248066
13230-99-4,1.1610543
1970-40-7,0.61105746
87-56-9,0.5431109
75-87-6,0.6509138
75-12-7,1.0751301
288-88-0,0.6725901
73-24-5,0.51420224
13231-00-0,1.1056261
61-82-5,1.0053295
4005-51-0,0.50616276
64-18-6,1.1150705
1071-98-3,-0.017785916
3018-12-0,0.2237557
670-54-2,0.5031996
1897-45-6,0.5128658
16212-28-5,0.04854967
13063-43-9,0.32921824
376-53-4,0.24344994
75-15-0,0.83279717
3212-26-8,-1.7323259
1024-57-3,-0.8839322
39765-80-5,0.3877357
3447-87-8,-0.11869328
27304-13-8,-1.3461831
297-78-9,-0.14779407
14788-97-7,0.47455445
2418-14-6,0.8152444
79-34-5,0.6565051
77439-76-0,0.039184745
4124-30-5,0.62924016
76840-12-5,0.5184545
1768-31-6,0.550936
2156-56-1,0.53476304
39801-14-4,0.11032943
302-17-0,0.5785439
26675-46-7,0.87754107
13838-16-9,0.7903216
376-72-7,0.3681485
1546-95-8,0.34026426
76-21-1,0.47180733
354-15-4,0.80748826
151-67-7,0.69245994
31335-41-8,0.17175424
67-66-3,0.6674906
75-27-4,0.54010904
3268-87-9,-2.563992
2227-17-0,0.4969108
89427-41-8,-1.1331191
14863-50-4,-1.2321095
4205-98-5,-1.2294443
2355-43-3,-1.4788611
89427-27-0,-1.5761265
89427-26-9,-1.6602478
18225-94-0,-1.5401686
89427-32-7,-1.7910758
89427-44-1,-0.8292715
2338-29-6,-1.5401686
4228-93-7,-1.7560623
3470-17-5,0.8808266
82-68-8,0.73052436
87-86-5,0.34086505
18964-31-3,0.1917878
118-74-1,0.8542447
76840-13-6,0.111536354
1134-04-9,0.4973262
2176-62-7,0.61536133
15743-13-2,0.108959995
67403-00-3,0.5785409
6012-97-1,0.28504524
87-68-3,0.5395868
3424-05-3,0.319528
2514-52-5,0.2470086
50-71-5,1.0348336
706-79-6,0.33415553
66257-53-2,1.5060732
7682-38-4,0.23525183
127-18-4,0.31979084
6984-99-2,0.483183
79-52-7,0.39127234
116-16-5,0.4759751
335-76-2,0.51667017
3825-26-1,0.45895535
3794-64-7,0.2830953
76-05-1,0.38536724
650-51-1,0.6556245
76-02-8,0.70361483
108-78-1,0.56413573
541-53-7,-0.19018558
57-13-6,1.3260008
556-88-7,0.6736742
1758-73-2,0.3163543
127-07-1,1.5825905
79-19-6,-0.5300973
6846-35-1,0.3973884
2893-78-9,0.7865259
2428-04-8,0.22291982
108-77-0,0.592668
51580-86-0,0.6985232
87-90-1,0.96910465
463-71-8,0.49954075
2385-85-5,0.31543037
29457-72-5,0.4461067
307-35-7,-0.55281967
375-73-5,-0.22883126
375-34-8,0.9070793
358-21-4,0.7370588
422-81-1,0.80748826
76-06-2,0.3065881
1493-13-6,-0.22883126
594-42-3,0.5685001
21351-39-3,1.1480232
821-06-7,0.18975143
2961-68-4,-0.39034873
1689-83-4,-0.034924623
5348-97-0,0.664256
107-66-4,1.0874625
36105-20-1,0.6954886
23142-01-0,0.38507766
17243-64-0,0.73779434
10544-63-5,1.2670586
3734-16-5,0.062408824
79241-46-6,0.35726357
80828-32-6,0.7699755
25360-10-5,1.1052513
20769-36-2,0.30599603
50-13-5,0.08862958
113-42-8,-0.34512147
57-09-0,0.54143614
13473-38-6,0.28731146
437-38-7,0.30196065
1209-98-9,0.5484265
3810-80-8,-0.30028245
140-89-6,0.8411189
52-53-9,0.12537716
2430-22-0,1.4727044
68099-86-5,0.5138807
13076-17-0,0.92801523
87674-68-8,0.5050135
15932-80-6,1.3227546
72619-34-2,0.1937219
145-41-5,0.343866
901-82-6,-0.6100146
14026-03-0,0.49113646
33402-03-8,0.88546455
23239-51-2,0.62360185
69674-66-4,0.5581462
1491-59-4,0.20246767
3818-64-2,0.25920725
127-69-5,0.97971886
33232-39-2,0.4567675
67557-57-7,0.628056
50-60-2,0.17885354
615-50-9,0.6140955
20405-19-0,0.5489025
41468-25-1,0.6646216
21593-23-7,0.7438108
5697-56-3,0.32360873
76714-88-0,0.4021788
10563-70-9,0.3702526
69-53-4,1.2119789
306-37-6,0.401924
59-42-7,0.40299428
55-31-2,0.44014478
28213-87-8,-0.093786016
315-80-0,0.69279057
27203-92-5,-0.23429988
1229-29-4,0.16223589
60525-15-7,0.3545805
2052-46-2,0.39375675
475-81-0,-0.13382924
50-52-2,0.4167285
1982-36-1,0.29137418
52-26-6,0.045052134
15686-83-6,0.41432652
4685-14-7,0.11028939
64-20-0,0.6939148
3818-88-0,0.24601226
125401-92-5,0.83341676
34268-69-4,0.6497041
3092-17-9,0.56352526
298-59-9,0.73391396
2302-17-2,0.5154745
51276-47-2,0.7680769
3254-89-5,0.30593327
1235-82-1,0.27185303
31770-74-8,0.31644765
28968-09-4,-0.033169996
73954-17-3,0.33700323
19794-93-5,0.47485137
4404-43-7,0.8207159
631-06-1,0.4582137
104821-37-6,0.1483662
18262-71-0,0.4876512
38260-01-4,0.86226976
85095-76-7,0.4073482
14769-73-4,0.26738578
3736-92-3,0.5094831
3443-15-0,0.2836052
53885-35-1,0.31260288
58001-44-8,0.62842923
4779-94-6,0.6903313
4988-64-1,0.11235093
61-31-4,0.81832695
15307-79-6,0.28415582
5736-15-2,0.28338003
144-49-0,-1.1315581
367-51-1,1.0383419
74089-28-4,0.676715
3926-62-3,0.28355977
132-67-2,1.0158001
17804-49-8,1.1132518
12002-54-9,0.8493287
13324-20-4,1.2170535
111199-29-2,0.7495339
63868-75-7,0.33282313
612-83-9,0.48946792
50594-66-6,0.47078073
1003-40-3,0.5535133
34465-46-8,-2.4481995
25167-83-3,0.38428986
156-62-7,0.45365387
590-28-3,1.0301026
28548-09-6,-0.8011949
2545-60-0,0.87801266
10543-95-0,0.46327978
31810-89-6,0.63808113
60012-87-5,0.15481842
84-59-3,-0.21081278
55916-20-6,0.1636008
25327-89-3,0.5009375
25637-99-4,0.5604023
25713-60-4,0.23473245
19186-97-1,-0.14177509
1522-92-5,0.40410605
52907-07-0,0.67509437
21850-44-2,0.61004716
3194-55-6,0.43594077
20566-35-2,0.21169208
87-84-3,0.6443409
32588-76-4,0.6464482
32536-52-0,0.31305003
27858-07-7,0.6029112
61262-53-1,0.25399327
84852-53-9,0.7119294
13654-09-6,0.6029112
20769-85-1,0.8476346
2302-30-9,-0.282402
83447-96-5,0.19586311
10397-75-8,0.3004353
79770-24-4,0.51618975
31112-62-6,0.58130455
440-58-4,0.86211646
66108-95-0,0.80686545
111453-32-8,0.9154365
35453-19-1,0.99750525
37441-29-5,0.9203584
19774-82-4,-0.0655508
68439-50-9,1.2679266
65-29-2,0.3136104
3319-31-1,1.4711877
56706-10-6,0.9171135
160194-28-5,1.1726466
15180-47-9,0.9325312
35077-00-0,0.90322214
752-56-7,0.76228994
74758-25-1,0.45504
154702-15-5,0.59245604
141-94-6,0.49569616
67762-53-2,1.3344513
10254-57-6,0.32609496
53306-54-0,1.4711877
682-01-9,1.3634415
486455-65-6,0.8490958
126-57-8,1.3767365
11138-60-6,1.3767365
78-16-0,1.3767365
295800-70-3,0.47176492
22174-70-5,1.489655
122-62-3,1.555303
103-24-2,1.555303
2915-57-3,1.555303
84731-70-4,1.4772204
14858-73-2,1.4371426
60012-88-6,0.3809614
6926-73-4,-0.7366152
17980-47-1,1.5292823
35435-21-3,1.5407093
34036-80-1,0.59410864
6104-58-1,0.621072
24748-23-0,0.91172504
14504-73-5,0.021504022
1421-14-3,0.70344687
2031-67-6,1.268056
68130-53-0,1.5171449
5343-44-2,1.0836672
5831-80-1,1.0280635
29806-73-3,1.6419802
59130-69-7,1.6419802
20954-13-6,0.5349269
102579-43-1,0.3821083
168152-77-0,0.2715546
168152-89-4,0.4562174
60763-41-9,1.4713825
52736-14-8,0.28070787
3862-08-6,0.33232877
80472-88-4,0.48029593
9004-57-3,0.9692171
998-30-1,1.5991162
76524-94-2,1.1132624
2602-34-8,0.9914712
1486-39-1,-0.7405323
55881-07-7,0.55108106
2229-55-2,1.4532051
30129-29-4,1.0793418
30129-30-7,1.0793418
33820-53-0,0.62970823
5892-41-1,0.5366372
87130-20-9,0.57176423
68649-11-6,1.5203995
63990-57-8,0.7188292
5593-20-4,-0.6891832
5534-09-8,0.48941806
10032-15-2,1.6419802
105-82-8,1.5322176
186817-80-1,1.5457907
7452-79-1,1.6078097
82834-16-0,0.9837286
15299-99-7,0.544068
137658-79-8,0.4310187
7492-66-2,1.6110125
50765-73-6,0.30087236
56358-09-9,0.43385375
41611-76-1,0.5928851
243973-20-8,0.28365296
72542-60-0,-0.50007474
79438-83-8,-0.11140863
73512-93-3,-0.0867715
73512-94-4,-0.0867715
688-84-6,1.6049494
29214-60-6,1.4791802
437717-43-6,0.93082786
1187-74-2,1.4450306
56632-42-9,0.17707211
21673-86-9,0.73633397
107812-70-4,-0.32161626
105435-14-1,0.3889803
75274-20-3,0.9153712
2532-92-5,0.55989164
88-24-4,0.7936231
118134-30-8,0.67440546
3006-82-4,1.4883795
42222-50-4,1.245811
919-94-8,1.4418137
82559-96-4,0.36761862
82558-50-7,0.35716212
123199-92-8,0.20289661
1986-53-4,0.9576672
19457-00-2,0.52717626
7396-58-9,0.580841
80472-86-2,0.40372315
54663-47-7,0.41424865
32358-09-1,-0.28685224
154-82-5,0.48921928
816-19-3,1.4724058
1120-21-4,1.5059971
112-40-3,1.5059971
629-50-5,1.5059971
629-59-4,1.5059971
593-45-3,1.5059971
112-95-8,1.5059971
3806-34-6,-0.0492519
2500-88-1,0.8981126
627-83-8,1.539033
26322-14-5,1.3498815
41672-81-5,0.7830656
68153-95-7,0.6512398
53220-22-7,1.3498815
3234-85-3,1.6141759
16958-92-2,1.5223976
119-06-2,1.4332069
3648-20-2,1.4332069
8007-43-0,0.6689438
629-82-3,1.437971
64896-70-4,1.2580894
1117-55-1,1.6141759
61788-89-4,1.0453155
540-07-8,1.6141759
2173-56-0,1.6141759
110-36-1,1.6141759
626-82-4,1.6141759
14338-82-0,0.9683189
6280-99-5,1.3578256
1770-80-5,0.5915683
1962-75-0,1.3708826
2639-63-6,1.6141759
63449-39-8,1.1490592
168152-91-8,0.4452139
111757-17-6,0.6514141
19044-88-3,1.0174189
58416-00-5,0.5872311
13361-34-7,1.3455439
16397-70-9,0.926297
6197-30-4,1.2407813
5588-20-5,0.38447934
589-98-0,1.2959112
98532-85-5,0.43744382
106-68-3,1.3633859
117827-06-2,0.35271436
2445-76-3,1.6141759
624-54-4,1.6141759
61668-40-4,1.4830494
111-61-5,1.6141759
123-29-5,1.6141759
106-30-9,1.6141759
1808-26-0,1.5040554
73310-10-8,1.5029277
3025-30-7,1.4947499
115895-09-5,0.41681278
3249-68-1,1.4776877
61444-38-0,1.4555662
33467-74-2,1.4555662
119798-44-6,1.4555662
381209-09-2,1.1352293
100217-51-4,0.27827892
84-16-2,1.0188658
71953-72-5,1.0188658
533-68-6,0.619956
105-05-5,1.3027785
124391-91-9,0.9026794
98532-81-1,0.38878977
94108-97-1,0.76950437
24565-13-7,1.1769803
85697-11-6,0.6722578
5351-04-2,0.9000317
92327-36-1,0.431686
101952-85-6,0.4084538
93864-33-6,0.41301852
5486-77-1,0.21983835
54289-46-2,0.51164716
4680-78-8,0.80585724
5141-20-8,0.80585724
3844-45-9,0.8894313
2353-45-9,0.74560153
2452-94-0,0.81420624
141-28-6,1.4701105
75274-25-8,0.85070634
72903-27-6,1.3593733
14064-10-9,0.5923454
41438-38-4,1.018745
23564-06-9,0.50533676
618061-76-0,-0.25600627
2781-11-5,0.74440503
1754-49-0,0.18521322
6231-03-4,-0.63844943
14816-20-7,-0.4143338
67883-79-8,1.6709054
5837-78-5,1.6452208
10484-36-3,1.0744582
19089-92-0,1.5040554
16930-93-1,1.4389172
12609-84-6,-0.65476143
83905-01-5,0.3198468
14271-02-4,0.019271525
82664-20-8,-0.41413972
11115-82-5,-0.558582
74381-53-6,0.22778453
88321-09-9,0.3801602
3891-98-3,1.536723
67874-80-0,1.6545622
85785-20-2,0.79035175
161798-03-4,0.9060959
20724-13-4,0.9244233
78113-36-7,0.7144447
68630-75-1,-0.12455033
78-69-3,1.2302467
81335-77-5,0.21949305
72576-80-8,1.6545622
90622-57-4,1.536723
29804-22-6,1.3474965
2035-99-6,1.6545622
2198-61-0,1.6545622
109-19-3,1.6220095
539-90-2,1.6159734
137863-20-8,0.604388
109-15-9,1.6545622
97-87-0,1.664439
112-11-8,1.427372
68228-18-2,0.67010707
57375-63-0,0.44163156
40910-49-4,1.4472345
141-14-0,1.7201288
69929-16-4,1.547857
134701-20-5,0.84936935
113658-85-8,-0.14782056
40596-80-3,1.0290146
86401-95-8,0.4812305
38285-49-3,1.1351606
54839-24-6,1.5233959
141773-73-1,1.4976339
58327-22-3,0.899071
236391-76-7,1.489084
54546-26-8,1.0719289
41767-29-7,-0.44689944
25122-46-7,-0.35482043
80474-14-2,-0.53136724
33499-14-8,0.6819582
123172-53-2,0.47170082
68141-17-3,1.4391757
1093653-57-6,1.4611398
110-41-8,1.4899551
7786-29-0,1.4899551
123-15-9,1.4411752
123-96-6,1.2959112
43201-95-2,1.509056
142-55-2,1.6079308
139001-49-3,0.3483106
35265-04-4,1.1446531
70700-29-7,0.33602488
106461-41-0,0.5442045
84625-61-6,0.5026952
83161-22-2,1.3504897
78-86-4,1.0084254
27970-79-2,1.3686289
14417-88-0,0.7631581
59875-04-6,1.187785
138-22-7,1.5593406
53651-69-7,1.5449941
122008-85-9,-0.15999429
94876-55-8,0.051344734
7493-57-4,1.3537846
59323-76-1,0.9334967
1647-12-7,1.2178644
87333-19-5,0.90996265
2556-10-7,1.3462932
145040-37-5,0.62832636
54350-48-0,1.185192
50765-78-1,0.30087236
461432-25-7,-0.12521635
53839-71-7,0.861984
40267-72-9,1.529678
3290-92-4,1.0725917
145650-60-8,0.43508115
84012-64-6,1.0921259
144-39-8,1.3025941
61931-80-4,1.2415608
68480-17-1,1.1950499
1335-46-2,1.1871043
35044-59-8,1.3846446
125055-60-9,0.13372116
88969-41-9,1.2502112
62395-45-3,1.3552771
32766-80-6,1.1116389
125055-73-4,0.24268043
23674-86-4,-0.6891832
1253-28-7,1.1492243
33765-80-9,0.9677905
82875-46-5,0.8535198
82875-43-2,0.8535198
88150-62-3,0.12630838
75274-15-6,0.94252425
75274-19-0,0.93402904
117378-04-8,0.74104834
142-90-5,1.531188
39670-09-2,1.4479854
112-12-9,1.3633859
2052-15-5,1.4913152
40942-73-2,1.0536592
125055-69-8,0.5254044
125055-71-2,0.5254044
125055-59-6,0.22529395
125055-57-4,0.22529395
125055-55-2,0.29040563
125055-53-0,0.5486655
125055-72-3,0.45526555
98290-92-7,0.2924179
3848-24-6,1.45016
108427-72-1,0.5531576
168152-83-8,0.5113546
168152-73-6,0.5716985
148504-51-2,0.44746128
629-70-9,1.6141759
112-17-4,1.6141759
143-13-5,1.6141759
112-06-1,1.6141759
53042-79-8,1.5040554
18871-14-2,1.2325642
57960-19-7,1.1513972
539-88-8,1.5340991
98476-13-2,0.75442064
66505-62-2,0.630023
3681-71-8,1.4604108
50767-79-8,1.4604108
13402-08-9,0.9078572
1522-41-4,0.0832008
75274-18-9,0.7480963
80086-35-7,0.655968
2082-79-3,1.0408541
125643-61-0,1.0408541
5560-69-0,0.6411184
101238-01-1,0.4855121
36306-87-3,0.9943254
51022-71-0,0.0438788
112143-82-5,-0.016608413
5434-57-1,1.5165286
637-92-3,1.4138786
4492-96-0,-0.19187018
50673-09-1,-0.86204314
116337-75-8,0.29020244
16870-37-4,-0.43841854
98532-80-0,0.34546247
2049-95-8,1.2477219
67785-77-7,1.2082958
116337-72-5,0.3624897
59703-84-3,0.9789597
2901-13-5,1.3409562
108957-94-4,0.32060525
600-00-0,0.92831683
315-37-7,0.9677905
13609-67-1,0.18034042
51333-22-3,-0.65983754
98519-33-6,0.37630513
7011-83-8,1.1824603
70851-61-5,1.0700588
6413-10-1,1.122095
72391-46-9,0.9400302
97780-06-8,0.858648
123172-48-5,0.6463114
34140-59-5,0.2787172
112-69-6,0.6180588
1120-24-7,0.6180588
7651-02-7,0.88001883
149968-48-9,0.80114263
20954-12-5,0.540007
82413-20-5,0.4298482
52207-87-1,0.4729937
14433-76-2,0.989881
64973-73-5,0.35361066
93697-74-6,0.9804413
113702-03-7,0.18939467
113702-01-5,-0.039715115
110-25-8,0.98365426
40374-16-1,0.081237175
52053-74-4,0.27966
123253-05-4,-0.2280033
80085-38-7,0.5374537
80085-45-6,0.41881913
62893-20-3,0.65066546
80464-16-0,0.52604413
80463-73-6,0.6062966
80464-10-4,0.47296107
129630-19-9,0.5264779
80086-97-1,0.33302402
3332-27-2,0.51654917
84-36-6,-0.04307896
16415-12-6,1.4331427
7779-41-1,1.4522918
13257-44-8,1.0479621
91-87-2,1.3885659
69788-36-9,0.3486895
64951-26-4,0.40768924
75274-23-6,0.97344106
141776-32-1,0.7736533
54473-52-8,-0.49679995
30560-27-1,-0.2608806
168152-95-2,0.62336415
112-61-8,1.4897311
111-82-0,1.4897311
106-73-0,1.4897311
24851-98-7,1.0962341
