CASRN,Toxic_xgboost_ecfp6counts-0,Toxic_xgboost_ecfp6counts-1
203448-76-4,0.21784729,0.7821527
543-82-8,0.6093922,0.39060777
3081-01-4,0.39601558,0.6039844
7535-34-4,0.45106924,0.54893076
108-11-2,0.79438484,0.2056152
23436-19-3,0.865173,0.13482702
99-82-1,0.78113973,0.2188603
87061-04-9,0.9185078,0.0814922
26171-78-8,0.7397598,0.2602402
147126-62-3,0.6911088,0.30889118
89-80-5,0.7018434,0.29815662
66941-88-6,0.22101057,0.77898943
103-95-7,0.5656121,0.4343879
57144-56-6,0.06960994,0.93039006
64059-37-6,0.6605644,0.33943555
860035-10-5,0.955624,0.044376023
55636-92-5,0.24385607,0.7561439
42978-66-5,0.4998064,0.5001936
123-63-7,0.3961985,0.6038015
50765-83-8,0.068603754,0.93139625
50765-86-1,0.24425036,0.75574964
50765-79-2,0.03124082,0.9687592
21259-20-1,0.9395087,0.06049134
68133-73-3,0.9521567,0.047843304
40580-61-8,0.87831944,0.12168054
20724-12-3,0.60019255,0.39980742
30129-27-2,0.36601567,0.6339843
78-35-3,0.9559484,0.0440516
964-52-3,0.05438751,0.9456125
121489-04-1,0.32512212,0.6748779
30562-34-6,0.7782031,0.22179687
66085-59-4,0.7191409,0.28085914
78194-09-9,0.18036574,0.81963426
24353-58-0,0.46864957,0.53135043
73080-51-0,0.58913916,0.41086084
489-84-9,0.74871755,0.25128248
6223-35-4,0.8274708,0.17252925
17493-73-1,0.19763285,0.80236715
92671-67-5,0.4153356,0.5846644
113139-67-6,0.47485912,0.5251409
121625-72-7,0.52544457,0.47455543
67801-20-1,0.67394775,0.32605225
56105-46-5,0.85736614,0.14263387
63982-52-5,0.38047963,0.61952037
18659-45-5,0.08134663,0.91865337
2752-71-8,0.054445922,0.9455541
119-38-0,0.08005631,0.9199437
72542-61-1,0.118531466,0.88146853
78194-24-8,0.11986482,0.8801352
78194-42-0,0.40202034,0.59797966
15037-62-4,0.1001215,0.8998785
94739-29-4,0.28594643,0.7140536
75530-68-6,0.83630836,0.16369167
97-86-9,0.84143835,0.15856163
13749-61-6,0.5075225,0.49247748
23684-11-9,0.83044726,0.16955273
110-12-3,0.7778857,0.22211434
3572-41-6,0.37057847,0.62942153
70318-55-7,0.83798325,0.16201672
70318-56-8,0.37371784,0.62628216
26544-20-7,0.23814905,0.76185095
13706-86-0,0.8043132,0.1956868
81250-17-1,0.18795711,0.8120429
123-92-2,0.88846356,0.11153642
110-19-0,0.81185174,0.18814828
99-86-5,0.5418796,0.4581204
542-08-5,0.8091235,0.19087645
99-87-6,0.54454225,0.45545775
535-77-3,0.49857897,0.50142103
89-83-8,0.31018746,0.68981254
56211-40-6,0.70929915,0.29070085
22760-18-5,0.46737862,0.5326214
40507-23-1,0.13974679,0.8602532
65765-07-3,0.5095948,0.49040523
499-75-2,0.34676814,0.65323186
2814-20-2,0.35747856,0.64252144
80176-21-2,0.45687383,0.54312617
55814-41-0,0.8015483,0.19845168
125055-52-9,0.105038226,0.8949618
563-80-4,0.7586399,0.24136011
59230-57-8,0.7455486,0.25445136
39543-79-8,0.54782236,0.45217764
314-42-1,0.22418344,0.77581656
123524-52-7,0.62194645,0.37805352
6673-35-4,0.42524868,0.5747513
19234-20-9,0.7155343,0.28446567
108-21-4,0.6846696,0.3153304
4212-94-6,0.62215006,0.37784997
12650-69-0,0.8401911,0.15980886
828-00-2,0.6642238,0.33577624
1445870-18-7,0.5747105,0.42528954
68425-16-1,0.691279,0.308721
1222-05-5,0.20021921,0.7997808
57052-04-7,0.20147765,0.79852235
540-84-1,0.73924774,0.26075226
67239-26-3,0.33793223,0.6620678
40915-86-4,0.719138,0.280862
35256-85-0,0.21749926,0.78250074
19666-30-9,0.51851904,0.48148093
129909-90-6,0.51077944,0.48922056
76-50-6,0.74465823,0.25534177
71108-05-9,0.04633814,0.95366186
71108-06-0,0.0347113,0.9652887
111038-42-7,0.16658497,0.83341503
127-25-3,0.7907778,0.20922223
13254-34-7,0.9010834,0.0989166
144-19-4,0.5595921,0.4404079
3445-42-9,0.73409516,0.26590484
14860-89-0,0.7435359,0.25646415
26762-93-6,0.47112775,0.52887225
49562-28-9,0.65017635,0.34982365
51368-55-9,0.76298785,0.23701212
58327-13-2,0.9137043,0.086295694
58327-14-3,0.7903321,0.2096679
58327-12-1,0.89349955,0.10650043
666-84-2,0.7988269,0.20117314
53471-69-5,0.9193686,0.08063136
53003-82-0,0.8488789,0.1511211
53003-62-6,0.9559419,0.044058107
86408-72-2,0.8534111,0.14658894
512-04-9,0.75816846,0.24183157
36011-19-5,0.6072556,0.39274442
33160-78-0,0.06082225,0.93917775
154619-51-9,0.04352349,0.9564765
114311-32-9,0.84696937,0.15303066
69915-63-5,0.8303263,0.1696737
69915-62-4,0.8357445,0.16425551
581-12-4,0.3525911,0.6474089
470-67-7,0.59959865,0.40040132
512-85-6,0.5765034,0.4234966
63968-64-9,0.55654746,0.44345254
13613-99-5,0.18472928,0.8152707
3035-45-8,0.1273492,0.8726508
1014-69-3,0.3014993,0.6985007
64-00-6,0.0288499,0.9711501
2752-81-0,0.063182235,0.93681777
2631-40-5,0.0660032,0.9339968
114-26-1,0.039198816,0.9608012
366-70-1,0.5248272,0.47517282
54266-83-0,0.2002427,0.7997573
106293-84-9,0.16458601,0.835414
73115-70-5,0.09709835,0.90290165
2315-43-7,0.25358087,0.74641913
1505-95-9,0.052696228,0.9473038
996-35-0,0.20517266,0.79482734
3938-45-2,0.055663407,0.9443366
116666-63-8,0.20562732,0.7943727
24730-10-7,0.18388903,0.81611097
14759-05-8,0.06983948,0.9301605
54270-10-9,0.44625157,0.5537484
18952-79-9,0.051317513,0.9486825
26328-00-7,0.38001382,0.6199862
69788-41-6,0.30644798,0.693552
97887-77-9,0.8081495,0.19185047
6659-45-6,0.19567382,0.8043262
22343-07-3,0.07534468,0.9246553
64249-01-0,0.018949568,0.98105043
14211-01-9,0.079541564,0.92045844
36614-38-7,0.028487861,0.97151214
19645-42-2,0.033581734,0.96641827
79985-91-4,0.04981011,0.9501899
97699-69-9,0.4542595,0.5457405
30560-28-2,0.04506147,0.95493853
71617-10-2,0.92420816,0.07579181
3567-08-6,0.83456826,0.16543175
17959-11-4,0.50737196,0.49262804
404-86-4,0.7650019,0.2349981
145071-49-4,0.33095777,0.6690422
111038-37-0,0.2795965,0.7204035
72739-69-6,0.6484122,0.3515878
23485-79-2,0.05458963,0.9454104
149877-41-8,0.59502244,0.4049776
24353-61-5,0.17026538,0.8297346
13955-12-9,0.028962195,0.9710378
15863-65-7,0.04203123,0.9579688
14358-50-0,0.39225674,0.60774326
24017-18-3,0.08852804,0.91147196
6838-93-3,0.39090157,0.60909843
107-44-8,0.3037684,0.6962316
71048-99-2,0.65759856,0.34240144
97886-45-8,0.23992336,0.76007664
959-24-0,0.40135974,0.59864026
27458-93-1,0.94970185,0.050298132
30399-84-9,0.9770282,0.022971787
68784-12-3,0.60059017,0.39940983
68526-86-3,0.90542126,0.09457872
72162-46-0,0.3950904,0.6049096
64354-92-3,0.9347848,0.06521519
1330-61-6,0.8905071,0.10949288
26544-23-0,0.8239747,0.1760253
27013-89-4,0.7394496,0.26055035
71902-23-3,0.9443291,0.055670932
25168-26-7,0.13487977,0.86512023
25103-09-7,0.8619883,0.13801171
29590-42-9,0.7757662,0.2242338
11071-47-9,0.5806181,0.41938192
830322-14-0,0.79456866,0.20543134
646-07-1,0.8350886,0.16491142
41764-14-1,0.5310243,0.46897572
56011-02-0,0.88185054,0.11814946
110-45-2,0.7981179,0.20188215
7779-65-9,0.9526072,0.047392808
94-46-2,0.87371075,0.12628922
87-20-7,0.6377772,0.3622228
928-70-1,0.36940706,0.63059294
590-86-3,0.69778764,0.30221236
1553-60-2,0.5473348,0.45266518
91040-96-9,0.6647842,0.3352158
72221-66-0,0.40081108,0.5991889
93-19-6,0.21776778,0.7822322
503-74-2,0.69115764,0.30884236
140-26-1,0.86176187,0.13823815
2835-39-4,0.44256926,0.55743074
103-38-8,0.8177983,0.18220167
78-81-9,0.50337476,0.49662524
33207-44-2,0.14726073,0.8527393
371-44-8,0.4951517,0.5048483
52102-44-0,0.7314322,0.26856777
30979-48-7,0.43594623,0.5640538
13887-57-5,0.10361999,0.89638
78-83-1,0.7067723,0.29322764
4439-24-1,0.6921769,0.30782312
51550-64-2,0.12681091,0.8731891
105-01-1,0.8734491,0.1265509
102-13-6,0.9253312,0.0746688
1713-15-1,0.195292,0.804708
106-63-8,0.70311826,0.29688174
120-50-3,0.7389064,0.26109365
87-19-4,0.8436676,0.15633237
86553-26-6,0.92566717,0.0743328
27442-58-6,0.2987963,0.7012037
18169-57-8,0.342628,0.657372
513-44-0,0.45496434,0.54503566
696-29-7,0.58644724,0.41355273
4621-04-9,0.8277818,0.17221822
34131-99-2,0.9150437,0.08495631
528-92-7,0.52109027,0.47890973
70124-77-5,0.38293457,0.6170654
66827-38-1,0.21400398,0.785996
14845-08-0,0.31421632,0.6857837
72-18-4,0.6986209,0.30137908
16652-76-9,0.69953084,0.3004692
7407-66-1,0.24006444,0.75993556
496-67-3,0.40559465,0.59440535
565-74-2,0.59772086,0.40227914
64047-48-9,0.60736537,0.39263466
91132-80-8,0.15942174,0.84057826
28770-01-6,0.7029959,0.2970041
68683-20-5,0.7209598,0.2790402
4395-92-0,0.49488598,0.505114
536-60-7,0.70966744,0.29033253
13816-33-6,0.4325285,0.5674715
31027-31-3,0.51738685,0.48261315
15763-76-5,0.68955123,0.3104488
17959-33-0,0.18482912,0.8151709
1333-53-5,0.32109463,0.67890537
643-28-7,0.42731154,0.57268846
91040-95-8,0.44851375,0.55148625
13311-84-7,0.40554082,0.5944592
37389-71-2,0.24284434,0.75715566
80-34-2,0.837224,0.16277602
79-31-2,0.75487953,0.24512045
103-48-0,0.8543594,0.14564063
103-60-6,0.6178143,0.38218573
103-59-3,0.91394615,0.08605388
103-28-6,0.80110455,0.19889548
1532-00-9,0.4443816,0.5556184
56425-91-3,0.5527012,0.44729882
73681-12-6,0.31968164,0.68031836
21738-42-1,0.38327593,0.6167241
63659-19-8,0.71885514,0.2811449
29122-68-7,0.52294505,0.47705495
59333-90-3,0.18365496,0.81634504
86247-86-1,0.27964038,0.7203596
81486-22-8,0.17163783,0.82836217
586-06-1,0.18266535,0.81733465
5588-22-7,0.3754413,0.6245587
14334-41-9,0.35500753,0.6449925
31802-16-1,0.15738899,0.842611
768-52-5,0.4212023,0.5787977
101-72-4,0.68616045,0.31383958
2210-25-5,0.2224583,0.7775417
637-32-1,0.10680163,0.8931984
22936-86-3,0.5236966,0.4763034
97817-39-5,0.14264888,0.8573511
36734-19-7,0.61424327,0.38575676
63884-40-2,0.49043643,0.50956357
3544-35-2,0.36743557,0.6325644
54-92-2,0.3139875,0.6860125
35944-83-3,0.16406864,0.83593136
99300-63-7,0.08128023,0.91871977
2030-63-9,0.6617112,0.33828878
58934-46-6,0.18416548,0.8158345
89703-10-6,0.41178268,0.5882173
3772-26-7,0.2502582,0.7497418
22235-81-0,0.3106526,0.6893474
3423-28-7,0.5588465,0.4411535
142459-58-3,0.114156544,0.88584346
1918-16-7,0.41145426,0.58854574
98410-36-7,0.15448093,0.84551907
25057-89-0,0.49890238,0.5010976
79-46-9,0.497145,0.502855
67-63-0,0.60634017,0.3936598
98519-41-6,0.05212176,0.94787824
4016-14-2,0.5478096,0.45219043
93-78-7,0.34140313,0.6585969
83656-29-5,0.4699179,0.5300821
66332-96-5,0.6624365,0.33756354
35212-22-7,0.47651142,0.5234886
29026-74-2,0.20485634,0.79514366
38753-50-3,0.4180076,0.5819924
7780-06-5,0.7894118,0.21058823
939-48-0,0.7688215,0.23117855
88599-41-1,0.922924,0.07707603
88599-42-2,0.81316906,0.18683092
68334-67-8,0.1964392,0.8035608
5836-10-2,0.30863553,0.69136447
122-42-9,0.60480034,0.3951997
83395-31-7,0.921646,0.078353986
298692-41-8,0.15835047,0.84164953
108-23-6,0.60684085,0.39315912
1714-03-0,0.05058849,0.9494115
1713-97-9,0.029518068,0.97048193
24441-57-4,0.031767786,0.9682322
46355-07-1,0.44931674,0.55068326
75-33-2,0.41379184,0.58620816
4095-32-3,0.31708115,0.68291885
141396-28-3,0.62465477,0.3753452
500-38-9,0.6871859,0.31281412
106-55-8,0.51106775,0.48893228
110871-86-8,0.5906788,0.40932116
61477-94-9,0.1516388,0.8483612
98459-18-8,0.13103467,0.8689653
7652-64-4,0.78590804,0.21409194
2935-44-6,0.8564907,0.14350934
110-97-4,0.2967496,0.7032504
110-98-5,0.8791362,0.12086381
25322-69-4,0.82756084,0.17243917
25136-55-4,0.507002,0.49299797
1073-79-6,0.83950925,0.16049078
141-91-3,0.8149178,0.18508217
1593-77-7,0.5385778,0.46142223
10140-90-6,0.4030161,0.5969839
108-60-1,0.19989556,0.80010444
3048-76-8,0.44126123,0.55873877
57472-68-1,0.5535555,0.44644448
27138-31-4,0.8961298,0.1038702
13275-18-8,0.3473041,0.6526959
14663-72-0,0.30199605,0.69800395
849-55-8,0.41598898,0.584011
579-56-6,0.57979953,0.42020047
7681-93-8,0.5806907,0.41930932
84985-34-2,0.35562873,0.6443713
513-85-9,0.33224195,0.66775805
98532-74-2,0.027299821,0.9727002
98519-01-8,0.090754986,0.909245
6280-75-7,0.39192855,0.60807145
93-96-9,0.482499,0.517501
4351-70-6,0.42138767,0.5786123
23477-98-7,0.6915837,0.3084163
62563-80-8,0.6194218,0.38057822
4433-36-7,0.94952196,0.050478045
21145-77-7,0.6836894,0.31631058
72869-86-4,0.87324953,0.1267505
70172-00-8,0.8908595,0.109140545
71-58-9,0.9356007,0.0643993
33564-31-7,0.8847766,0.11522339
359-83-1,0.18518037,0.81481963
123298-28-2,0.20882583,0.7911742
51155-15-8,0.38552958,0.6144704
57646-30-7,0.25484246,0.74515754
7492-67-3,0.9191194,0.08088056
105-85-1,0.9592134,0.040786643
139-70-8,0.9382907,0.061709292
8000-29-1,0.90878433,0.09121569
51566-62-2,0.7335614,0.2664386
502-47-6,0.7195372,0.2804628
16409-43-1,0.8066168,0.1933832
2436-90-0,0.86001873,0.1399813
36798-79-5,0.26666915,0.73333085
111479-05-1,0.4942832,0.5057168
141-11-7,0.8338504,0.16614962
5370-01-4,0.19176143,0.80823857
143692-53-9,0.34812587,0.6518741
40766-31-2,0.69057137,0.30942863
161599-46-8,0.74785346,0.25214654
95719-24-7,0.39113694,0.60886306
58430-94-7,0.76900613,0.23099385
77-54-3,0.580904,0.419096
5634-42-4,0.4964885,0.5035115
80449-58-7,0.8372606,0.16273938
53-36-1,0.87914836,0.12085162
2885-39-4,0.8510144,0.14898562
34681-10-2,0.0631423,0.9368577
1477-79-8,0.10589969,0.8941003
62-51-1,0.65710574,0.34289426
108-65-6,0.63872063,0.36127937
23541-50-6,0.14702243,0.8529776
63170-60-5,0.07636988,0.9236301
64544-07-6,0.8696598,0.13034019
10486-14-3,0.9165531,0.083446905
7764-50-3,0.5689824,0.43101758
27813-02-1,0.8596302,0.1403698
3644-61-9,0.110191405,0.8898086
66309-83-9,0.22919977,0.77080023
22683-78-9,0.2567731,0.7432269
60789-89-1,0.30069733,0.6993027
5726-19-2,0.7468393,0.2531607
10402-52-5,0.4121831,0.5878169
40552-84-9,0.5407429,0.4592571
74258-86-9,0.5887462,0.41125384
143692-40-4,0.15082312,0.8491769
1331-12-0,0.74352527,0.25647473
2114-33-2,0.320037,0.679963
72619-44-4,0.12659574,0.87340426
13740-38-0,0.52406514,0.47593486
17560-51-9,0.63023126,0.36976877
68683-30-7,0.43435508,0.5656449
57852-57-0,0.29013574,0.70986426
39472-31-6,0.080694735,0.91930526
207574-76-3,0.7932507,0.20674932
4390-04-9,0.7861629,0.21383709
6731-36-8,0.89261734,0.10738264
13475-82-6,0.6940962,0.30590382
58327-15-4,0.92656076,0.07343927
1392325-86-8,0.5315758,0.4684242
365411-50-3,0.47927564,0.52072436
33704-61-9,0.70861334,0.29138666
34396-03-7,0.7061076,0.29389235
91-51-0,0.4379773,0.5620227
3452-97-9,0.713859,0.28614098
3302-10-1,0.825768,0.17423198
71500-37-3,0.4331727,0.5668273
18379-25-4,0.47231275,0.52768725
80-54-6,0.7610637,0.23893629
12002-53-8,0.49684578,0.5031542
140-57-8,0.47001624,0.52998376
57018-52-7,0.78730094,0.21269907
60560-33-0,0.25394768,0.7460523
32222-06-3,0.06854212,0.9314579
55721-11-4,0.10365701,0.896343
29597-36-2,0.66670513,0.33329484
93503-00-5,0.026193678,0.9738063
1845-38-1,0.7948415,0.20515849
58327-09-6,0.89807755,0.10192243
17564-84-0,0.84202516,0.15797482
58327-10-9,0.84706724,0.15293278
17564-81-7,0.764161,0.23583904
58327-07-4,0.850613,0.14938703
456-59-7,0.72267365,0.27732635
118-56-9,0.7783418,0.22165819
53445-37-7,0.6851282,0.3148718
107-74-4,0.8844606,0.11553938
107-75-5,0.8606559,0.13934408
18479-58-8,0.6905972,0.3094028
21564-62-5,0.2640047,0.7359953
21564-60-3,0.11017847,0.8898215
107-41-5,0.6650015,0.33499846
10141-15-8,0.67706585,0.32293412
498-81-7,0.61091244,0.3890876
28231-03-0,0.7070433,0.29295668
32568-89-1,0.26965886,0.73034114
3407-42-9,0.72966313,0.27033684
5585-52-4,0.36021692,0.6397831
103079-06-7,0.70039445,0.29960555
5076-19-7,0.51635796,0.48364204
14605-22-2,0.612443,0.38755706
89232-83-7,0.7703471,0.22965288
83-43-2,0.9232066,0.076793365
50-02-2,0.95277685,0.047223147
466-11-5,0.9705045,0.029495496
302-95-4,0.5495951,0.4504049
1403-66-3,0.7183291,0.2816709
26419-73-8,0.08966595,0.91033405
1215-83-4,0.071484745,0.92851526
523-86-4,0.68515444,0.31484556
6970-59-8,0.6537821,0.3462179
83805-11-2,0.06412059,0.9358794
6754-13-8,0.71253216,0.28746787
56390-16-0,0.20647728,0.7935227
551-36-0,0.33041316,0.66958684
2275-23-2,0.057402372,0.9425976
5588-10-3,0.30408192,0.6959181
955-48-6,0.65229976,0.34770024
101-40-6,0.36008465,0.63991535
300-42-5,0.10767472,0.8923253
1199-85-5,0.098614395,0.9013856
6988-20-1,0.07338494,0.92661506
926-93-2,0.14848018,0.8515198
894079-42-6,0.28515655,0.71484345
11011-72-6,0.8957653,0.10423472
57-92-1,0.8506415,0.14935854
66637-32-9,0.025395393,0.9746046
106358-90-1,0.02497238,0.9750276
59375-71-2,0.025351226,0.9746488
59375-66-5,0.022058427,0.9779416
22791-22-6,0.00751549,0.9924845
54266-57-8,0.025646448,0.97435355
1563-67-3,0.15050566,0.84949434
54266-46-5,0.08777356,0.91222644
67151-63-7,0.23031253,0.7696875
97-84-7,0.13984805,0.86015195
13115-40-7,0.2385391,0.7614609
5585-67-1,0.074371934,0.92562807
1174627-68-9,0.5649141,0.43508592
5585-73-9,0.11304408,0.8869559
521-78-8,0.0957948,0.9042052
84-96-8,0.030262232,0.96973777
70133-85-6,0.13047624,0.86952376
108-16-7,0.12330258,0.8766974
5636-83-9,0.10280001,0.8972
1225-60-1,0.040103316,0.9598967
22212-93-7,0.06925154,0.93074846
564-25-0,0.5683279,0.4316721
23915-73-3,0.09852189,0.9014781
2449-49-2,0.17094117,0.8290588
20170-20-1,0.27971137,0.72028863
1892-80-4,0.12009251,0.8799075
603-00-9,0.35887843,0.64112157
66637-35-2,0.06463152,0.9353685
801-52-5,0.6544918,0.34550825
61738-05-4,0.12620425,0.87379575
34769-67-0,0.33157855,0.66842145
2079-54-1,0.19396144,0.80603856
56393-22-7,0.20742583,0.79257417
64399-29-7,0.66140676,0.33859324
67055-59-8,0.5029613,0.49703872
7635-51-0,0.19457561,0.8054244
3766-60-7,0.27745104,0.72254896
68690-89-1,0.15737975,0.84262025
74859-39-5,0.83697253,0.16302748
74859-37-3,0.8542386,0.14576137
123172-57-6,0.96825945,0.03174053
123172-63-4,0.9370868,0.06291321
123172-50-9,0.94651544,0.053484548
123172-52-1,0.9648136,0.035186425
123172-54-3,0.782277,0.21772298
25724-11-2,0.70237565,0.29762432
32358-07-9,0.2491228,0.7508772
126-07-8,0.34644717,0.65355283
10143-67-6,0.88414377,0.11585625
74149-72-7,0.8143942,0.18560584
2801-68-5,0.4157402,0.5842598
90-87-9,0.39782315,0.60217685
33419-42-0,0.2865991,0.7134009
67329-03-7,0.09035057,0.90964943
106065-10-5,0.7438871,0.25611287
74150-27-9,0.3608957,0.6391043
10024-70-1,0.63623905,0.36376095
1589-47-5,0.6515009,0.34849912
60676-84-8,0.21399474,0.78600526
18910-65-1,0.3065753,0.6934247
73573-87-2,0.14922237,0.8507776
6142-38-7,0.67854905,0.32145095
16777-42-7,0.26306325,0.73693675
115960-14-0,0.613175,0.38682503
22204-53-1,0.22566557,0.77433443
97699-81-5,0.29180902,0.708191
110599-10-5,0.19313216,0.80686784
110599-11-6,0.15663803,0.843362
38835-17-5,0.260114,0.739886
108912-17-0,0.41602588,0.5839741
52756-25-9,0.76583415,0.23416583
547-64-8,0.4923092,0.5076908
51338-27-3,0.6769246,0.3230754
69806-40-2,0.4221729,0.5778271
82697-75-4,0.5198611,0.48013887
82697-74-3,0.4295169,0.5704831
13749-94-5,0.42625177,0.57374823
34885-03-5,0.6764232,0.3235768
55066-48-3,0.686363,0.313637
589-92-4,0.61301553,0.38698447
15520-10-2,0.347521,0.652479
1141487-54-8,0.7110591,0.28894094
6280-15-5,0.6395334,0.3604666
2470-73-7,0.08007634,0.91992366
19142-68-8,0.064382076,0.9356179
2163-42-0,0.7130251,0.28697494
9046-10-0,0.573143,0.42685702
1982-49-6,0.4006316,0.5993684
118562-73-5,0.7060651,0.29393488
77287-90-2,0.13037741,0.8696226
31291-71-1,0.25908315,0.74091685
18069-17-5,0.8400678,0.1599322
16251-77-7,0.5467875,0.4532125
1123-85-9,0.5344273,0.46557274
116287-13-9,0.15731698,0.842683
112344-52-2,0.65214396,0.34785601
37795-71-4,0.16935265,0.83064735
62571-86-2,0.5170865,0.4829135
13330-31-9,0.36141187,0.63858813
79547-78-7,0.5516249,0.44837508
357-56-2,0.23456806,0.76543194
590-88-5,0.25976682,0.7402332
78-90-0,0.1919744,0.8080256
10171-78-5,0.40358424,0.59641576
29670-17-5,0.14166361,0.8583364
52663-81-7,0.57171166,0.4282883
1266664-66-7,0.10453844,0.89546156
59182-63-7,0.26007843,0.73992157
5586-87-8,0.11930394,0.88069606
49561-54-8,0.09827536,0.90172464
30007-14-8,0.26710486,0.73289514
1944-12-3,0.5569097,0.44309032
136-69-6,0.5301535,0.46984652
10138-74-6,0.45672816,0.54327184
109-07-9,0.22529101,0.774709
141543-65-9,0.18825191,0.8117481
17590-01-1,0.20832002,0.79168
1129-42-6,0.4472044,0.5527956
75-55-8,0.38142878,0.6185712
94-91-7,0.8376676,0.1623324
114460-08-1,0.34325445,0.65674555
537-61-1,0.35344386,0.64655614
3478-94-2,0.4788323,0.5211677
59-96-1,0.1753909,0.8246091
23256-30-6,0.08915937,0.91084063
74277-10-4,0.46706468,0.5329353
98730-04-2,0.11574155,0.88425845
2425-66-3,0.08753079,0.9124692
928-40-5,0.79984313,0.20015688
107-89-1,0.6213782,0.3786218
57-55-6,0.68526274,0.31473726
4189-47-3,0.72522503,0.27477497
770-35-4,0.49992573,0.50007427
999-61-1,0.48369747,0.5163025
127-00-4,0.20574641,0.7942536
96-47-9,0.39407778,0.6059222
17924-92-4,0.53088707,0.46911293
26735-66-0,0.36188477,0.6381152
29053-27-8,0.32083118,0.6791688
2568-25-4,0.6534137,0.3465863
4353-02-0,0.3342054,0.6657946
709-90-0,0.3419658,0.6580342
159264-96-7,0.3588152,0.6411848
303-47-9,0.69830394,0.30169603
95737-68-1,0.37586427,0.62413573
19224-26-1,0.87259024,0.12740976
24143-17-7,0.3537584,0.6462416
119446-68-3,0.123502016,0.876498
98519-24-5,0.017664135,0.98233587
6423-43-4,0.33726364,0.66273636
75-56-9,0.41806382,0.5819362
1072-43-1,0.29546607,0.70453393
78-89-7,0.4192992,0.5807008
78-87-5,0.11140573,0.88859427
16529-56-9,0.16751039,0.8324896
93-53-8,0.4002419,0.5997581
64037-53-2,0.17011887,0.82988113
42872-30-0,0.46119022,0.5388098
42872-29-7,0.13490814,0.86509186
21267-72-1,0.25571877,0.74428123
3626-56-0,0.27018374,0.72981626
78-97-7,0.1754458,0.8245542
1967-16-4,0.314345,0.685655
74068-00-1,0.46283072,0.5371693
14838-15-4,0.19056028,0.8094397
50901-84-3,0.19646776,0.80353224
78587-05-0,0.48021472,0.5197853
117-27-1,0.13268083,0.86731917
1193-81-3,0.66273075,0.33726925
69056-38-8,0.48202014,0.51797986
65489-05-6,0.20299578,0.7970042
78168-92-0,0.32227135,0.67772865
19408-46-9,0.8803861,0.119613886
56180-94-0,0.8770641,0.12293591
61276-16-2,0.6510613,0.34893867
3094-09-5,0.8248834,0.17511658
70886-61-2,0.22126764,0.77873236
26016-98-8,0.504364,0.49563602
598-77-6,0.26722556,0.73277444
55418-56-9,0.26682693,0.7331731
47073-92-7,0.7632736,0.23672642
95719-25-8,0.2840975,0.7159025
67358-82-1,0.26698655,0.73301345
80382-23-6,0.43999696,0.56000304
5005-84-5,0.24914598,0.750854
55843-86-2,0.18280244,0.81719756
40828-46-4,0.24315608,0.7568439
81265-54-5,0.316769,0.683231
