CASRN,Toxic_svm_ecfp6bits-0,Toxic_svm_ecfp6bits-1
73115-70-5,0.07295797119728273,0.9270420288027172
2315-43-7,0.27237932635819945,0.7276206736418005
1505-95-9,0.11860516605279431,0.8813948339472055
996-35-0,0.16784216506788732,0.8321578349321126
3938-45-2,0.19271504528548353,0.8072849547145166
116666-63-8,0.42644222971081686,0.5735577702891832
24730-10-7,0.48579443576407894,0.5142055642359212
14759-05-8,0.2250831921967005,0.7749168078032994
54270-10-9,0.3789271711008752,0.6210728288991247
18952-79-9,0.1445642477406725,0.8554357522593274
26328-00-7,0.3066337428638077,0.6933662571361924
69788-41-6,0.4011950942020697,0.5988049057979302
97887-77-9,0.8524473203468461,0.1475526796531536
6659-45-6,0.15895479953377273,0.841045200466227
22343-07-3,0.19236552700962534,0.8076344729903746
64249-01-0,0.08109168167587932,0.9189083183241206
14211-01-9,0.196105235346173,0.803894764653827
36614-38-7,0.09963998917780295,0.9003600108221972
19645-42-2,0.08215920442055773,0.9178407955794424
79985-91-4,0.09544403767236892,0.9045559623276311
97699-69-9,0.11529120501188374,0.8847087949881162
30560-28-2,0.11533435783168018,0.8846656421683197
71617-10-2,0.856468231116753,0.1435317688832469
3567-08-6,0.7276940800542272,0.2723059199457729
17959-11-4,0.5336008823936451,0.46639911760635505
404-86-4,0.5108070246635751,0.4891929753364248
145071-49-4,0.4240710412409195,0.5759289587590806
111038-37-0,0.2833381095733576,0.7166618904266426
72739-69-6,0.7927944132393855,0.20720558676061474
23485-79-2,0.06372735183120448,0.9362726481687954
149877-41-8,0.5,0.5
24353-61-5,0.5844320963462943,0.41556790365370583
13955-12-9,0.1278654145564754,0.8721345854435245
15863-65-7,0.155815369957345,0.8441846300426552
14358-50-0,0.46906577019419204,0.5309342298058081
24017-18-3,0.1654983312535925,0.8345016687464075
6838-93-3,0.4671525935701687,0.5328474064298314
107-44-8,0.23628064542110225,0.7637193545788978
71048-99-2,0.5,0.5
97886-45-8,0.47217712037551923,0.5278228796244807
959-24-0,0.2657080878329557,0.7342919121670441
27458-93-1,0.9324971316727286,0.06750286832727162
30399-84-9,0.9412733293386467,0.058726670661353196
68784-12-3,0.6880010827039961,0.31199891729600365
68526-86-3,0.924961372567959,0.07503862743204116
72162-46-0,0.7124266840137236,0.2875733159862763
64354-92-3,0.9419573120097049,0.058042687990295064
1330-61-6,0.7937553357815843,0.20624466421841545
26544-23-0,0.6923627723567524,0.30763722764324763
27013-89-4,0.8690315537867611,0.13096844621323903
71902-23-3,0.9023371797872288,0.0976628202127711
25168-26-7,0.35512343660406753,0.6448765633959325
25103-09-7,0.736428477669563,0.26357152233043707
29590-42-9,0.7070040204720499,0.29299597952795003
11071-47-9,0.6002078751745658,0.3997921248254341
830322-14-0,0.5832615499746803,0.41673845002531973
646-07-1,0.8821209474438632,0.11787905255613693
41764-14-1,0.4789349715975245,0.5210650284024755
56011-02-0,0.8596741008663914,0.14032589913360874
110-45-2,0.820813603841239,0.1791863961587612
7779-65-9,0.8562227995417838,0.1437772004582161
94-46-2,0.8374795915914078,0.16252040840859205
87-20-7,0.762350266713515,0.23764973328648506
928-70-1,0.47187694955434856,0.5281230504456514
590-86-3,0.579050130795261,0.4209498692047389
1553-60-2,0.4588460099108767,0.5411539900891232
91040-96-9,0.7779943817074114,0.2220056182925885
72221-66-0,0.39511906756122306,0.6048809324387768
93-19-6,0.4247020316978143,0.5752979683021855
503-74-2,0.7571981663965061,0.2428018336034939
140-26-1,0.7660372162988084,0.23396278370119167
2835-39-4,0.3580048951499805,0.6419951048500194
103-38-8,0.8432766789159903,0.15672332108400974
78-81-9,0.29466319650325584,0.7053368034967441
33207-44-2,0.26577333754480986,0.73422666245519
371-44-8,0.3746080849442329,0.625391915055767
52102-44-0,0.7346889179350763,0.26531108206492354
30979-48-7,0.5927329649551661,0.40726703504483386
13887-57-5,0.21986441349726066,0.7801355865027394
78-83-1,0.7581450569034339,0.24185494309656597
4439-24-1,0.8876646901626322,0.11233530983736775
51550-64-2,0.34292780102623144,0.6570721989737683
105-01-1,0.621688569719685,0.37831143028031516
102-13-6,0.8866118242772332,0.11338817572276681
1713-15-1,0.25126513336671613,0.7487348666332841
106-63-8,0.6514747317403562,0.34852526825964386
120-50-3,0.7692245555576369,0.23077544444236298
87-19-4,0.8070495765537349,0.19295042344626517
86553-26-6,0.697007835759157,0.302992164240843
27442-58-6,0.32409844154998485,0.6759015584500151
18169-57-8,0.269928867543127,0.730071132456873
513-44-0,0.2990239536661643,0.7009760463338356
696-29-7,0.59302840247251,0.40697159752749007
4621-04-9,0.5680731260775846,0.4319268739224154
34131-99-2,0.7687377137601656,0.23126228623983425
528-92-7,0.48411510446017136,0.5158848955398289
70124-77-5,0.3366619714734609,0.663338028526539
66827-38-1,0.2847145254520828,0.7152854745479172
14845-08-0,0.3669453168347914,0.6330546831652084
72-18-4,0.5731042050055546,0.42689579499444535
16652-76-9,0.6884686926718798,0.31153130732811996
7407-66-1,0.20110112367227223,0.7988988763277278
496-67-3,0.4398431585512342,0.5601568414487659
565-74-2,0.5828217253545022,0.4171782746454978
64047-48-9,0.4678227899850185,0.5321772100149816
91132-80-8,0.45301609244212737,0.5469839075578726
28770-01-6,0.6645832175728899,0.33541678242711004
68683-20-5,0.8767015759642851,0.12329842403571498
4395-92-0,0.2643591471773034,0.7356408528226966
536-60-7,0.7997010494920888,0.20029895050791133
13816-33-6,0.319748475703412,0.6802515242965881
31027-31-3,0.23823727770738637,0.7617627222926138
15763-76-5,0.7910510469146573,0.20894895308534284
17959-33-0,0.18029420574906424,0.8197057942509358
1333-53-5,0.4571162809965659,0.5428837190034339
643-28-7,0.3498727296026805,0.6501272703973195
91040-95-8,0.5981157556060628,0.4018842443939373
13311-84-7,0.30673574580052854,0.6932642541994717
37389-71-2,0.2081396713058229,0.7918603286941773
80-34-2,0.766406571996802,0.23359342800319788
79-31-2,0.7413179117286295,0.2586820882713704
103-48-0,0.8417790133597783,0.15822098664022163
103-60-6,0.686989483769947,0.31301051623005305
103-59-3,0.8306708317784338,0.16932916822156613
103-28-6,0.8387900761008654,0.16120992389913466
1532-00-9,0.6360633439561907,0.3639366560438092
56425-91-3,0.42243296998083835,0.5775670300191618
73681-12-6,0.4652202778503816,0.5347797221496184
21738-42-1,0.5856610991724837,0.41433890082751634
63659-19-8,0.5637275797948599,0.43627242020514023
29122-68-7,0.4827227744060829,0.5172772255939169
59333-90-3,0.13416561042307146,0.8658343895769283
86247-86-1,0.3510185970794063,0.6489814029205936
81486-22-8,0.09825484135111308,0.9017451586488868
586-06-1,0.19061666413787726,0.8093833358621227
5588-22-7,0.3007983565893103,0.6992016434106897
14334-41-9,0.2587300627839503,0.74126993721605
31802-16-1,0.13941824604851505,0.860581753951485
768-52-5,0.38266018497389565,0.6173398150261045
101-72-4,0.4499219070542465,0.5500780929457534
2210-25-5,0.2504222936788802,0.7495777063211196
637-32-1,0.12983260002222402,0.8701673999777759
22936-86-3,0.36304650549757833,0.6369534945024216
97817-39-5,0.11089669346940717,0.8891033065305926
36734-19-7,0.39255929049157273,0.6074407095084274
63884-40-2,0.5930185279032287,0.40698147209677116
3544-35-2,0.3623455177151069,0.6376544822848931
54-92-2,0.6218291029899735,0.3781708970100265
35944-83-3,0.22295412255351194,0.777045877446488
99300-63-7,0.24009284512205065,0.7599071548779494
2030-63-9,0.5727701089154735,0.4272298910845267
58934-46-6,0.15830046015724428,0.8416995398427556
89703-10-6,0.5176280745270594,0.4823719254729406
3772-26-7,0.2385633338584666,0.7614366661415335
22235-81-0,0.5364413542344353,0.4635586457655646
3423-28-7,0.5496653762457555,0.4503346237542444
142459-58-3,0.2366828417165263,0.7633171582834739
1918-16-7,0.24510466410571982,0.7548953358942803
98410-36-7,0.13889135624984386,0.8611086437501558
25057-89-0,0.40178287491566067,0.5982171250843392
79-46-9,0.2339764241930682,0.766023575806932
67-63-0,0.48142291032539736,0.5185770896746027
98519-41-6,0.12874304875893097,0.8712569512410689
4016-14-2,0.5545734216075922,0.44542657839240785
93-78-7,0.3055525848425391,0.694447415157461
83656-29-5,0.6530447448485533,0.34695525515144665
66332-96-5,0.7499635490253802,0.25003645097462013
35212-22-7,0.6094701488957408,0.3905298511042593
29026-74-2,0.31053521285592545,0.6894647871440747
38753-50-3,0.3681811743823114,0.6318188256176887
7780-06-5,0.8455596071271296,0.1544403928728705
939-48-0,0.8754511681196331,0.1245488318803668
88599-41-1,0.8297289602975563,0.17027103970244364
88599-42-2,0.6964633018939889,0.3035366981060109
68334-67-8,0.2556281465209153,0.7443718534790845
5836-10-2,0.32843963909031737,0.6715603609096829
122-42-9,0.7384312654741659,0.261568734525834
83395-31-7,0.744377881039877,0.2556221189601228
298692-41-8,0.3022777193912555,0.6977222806087444
108-23-6,0.48683514136164857,0.5131648586383515
1714-03-0,0.04255237917074203,0.9574476208292578
1713-97-9,0.053197514403295856,0.9468024855967042
24441-57-4,0.032578138046473255,0.9674218619535268
46355-07-1,0.5567647753365691,0.4432352246634308
75-33-2,0.28342621835610304,0.7165737816438971
4095-32-3,0.23048801055502754,0.7695119894449726
141396-28-3,0.5728725051872359,0.42712749481276413
500-38-9,0.5698145590599745,0.4301854409400256
106-55-8,0.29918970798512556,0.7008102920148745
110871-86-8,0.788695988353328,0.211304011646672
61477-94-9,0.14119356124919438,0.8588064387508058
98459-18-8,0.1386101514410458,0.8613898485589545
7652-64-4,0.5716786341274404,0.42832136587255965
2935-44-6,0.633002444562979,0.366997555437021
110-97-4,0.6089364055131472,0.39106359448685263
110-98-5,0.8030677701651522,0.19693222983484765
25322-69-4,0.9130958642358702,0.08690413576412954
25136-55-4,0.38032219483767266,0.6196778051623275
1073-79-6,0.8247200029300711,0.1752799970699288
141-91-3,0.5329823301482473,0.46701766985175286
1593-77-7,0.5718149246580512,0.4281850753419489
10140-90-6,0.2014559645363111,0.7985440354636889
108-60-1,0.30348833021799054,0.6965116697820095
3048-76-8,0.5709834439555547,0.42901655604444544
57472-68-1,0.7309491449999017,0.2690508550000984
27138-31-4,0.8746774761204241,0.1253225238795759
13275-18-8,0.24765896176550692,0.7523410382344933
14663-72-0,0.2278708325359221,0.7721291674640778
849-55-8,0.4240881953535835,0.5759118046464166
579-56-6,0.6909255484964374,0.3090744515035625
7681-93-8,0.6916261507232638,0.3083738492767362
84985-34-2,0.36205807842771237,0.6379419215722876
513-85-9,0.4542330122429667,0.5457669877570334
98532-74-2,0.11181614842085534,0.8881838515791447
98519-01-8,0.15853428909315617,0.8414657109068436
6280-75-7,0.14483343996060755,0.8551665600393924
93-96-9,0.3927417773388396,0.6072582226611605
4351-70-6,0.15430651650812288,0.8456934834918771
23477-98-7,0.8677717473165707,0.13222825268342933
62563-80-8,0.6768229987749764,0.32317700122502346
4433-36-7,0.9373975819014569,0.062602418098543
21145-77-7,0.901135015830916,0.09886498416908399
72869-86-4,0.8993820849153086,0.10061791508469149
70172-00-8,0.5539855492733365,0.44601445072666357
71-58-9,0.8186664526428281,0.18133354735717172
33564-31-7,0.8518076360849179,0.14819236391508225
359-83-1,0.29096088034766787,0.7090391196523324
123298-28-2,0.39651375510017756,0.6034862448998223
51155-15-8,0.7159861670773072,0.2840138329226928
57646-30-7,0.19857316716058646,0.8014268328394135
7492-67-3,0.9446555439086857,0.055344456091314415
105-85-1,0.9368938288799002,0.06310617112009967
139-70-8,0.8947512677334006,0.10524873226659932
8000-29-1,0.8849745298291929,0.11502547017080708
51566-62-2,0.7700785956225545,0.22992140437744565
502-47-6,0.9015418159427995,0.09845818405720062
16409-43-1,0.7898757514870033,0.2101242485129965
2436-90-0,0.741455873434732,0.2585441265652678
36798-79-5,0.26163100904838343,0.7383689909516167
111479-05-1,0.4940701970902917,0.5059298029097083
141-11-7,0.8729607707727957,0.12703922922720454
5370-01-4,0.21921287711337484,0.7807871228866252
143692-53-9,0.4265656557149727,0.5734343442850274
40766-31-2,0.45330993089955346,0.5466900691004464
161599-46-8,0.550702198807426,0.4492978011925738
95719-24-7,0.34727478435700926,0.6527252156429908
58430-94-7,0.8906028024243825,0.10939719757561753
77-54-3,0.4052299528058411,0.594770047194159
5634-42-4,0.760476040685196,0.23952395931480408
80449-58-7,0.8178314408539326,0.18216855914606747
53-36-1,0.8264689669933053,0.17353103300669484
2885-39-4,0.7492422045390109,0.2507577954609892
34681-10-2,0.13549428654976567,0.8645057134502342
1477-79-8,0.31278756443170125,0.6872124355682988
62-51-1,0.797379504682341,0.20262049531765905
108-65-6,0.809720139316104,0.19027986068389602
23541-50-6,0.3021193293972576,0.6978806706027426
63170-60-5,0.23060831303054943,0.7693916869694505
64544-07-6,0.6482380580189324,0.3517619419810676
10486-14-3,0.8646044976835309,0.13539550231646919
7764-50-3,0.633912673512132,0.3660873264878682
27813-02-1,0.831955847920035,0.16804415207996506
3644-61-9,0.4630884252095493,0.5369115747904507
66309-83-9,0.4495208155203225,0.5504791844796774
22683-78-9,0.24807897183755628,0.7519210281624439
60789-89-1,0.5951343867927618,0.40486561320723824
5726-19-2,0.5995615075893281,0.40043849241067186
10402-52-5,0.6536126880582005,0.34638731194179967
40552-84-9,0.6355915475570716,0.3644084524429285
74258-86-9,0.6058153362062884,0.39418466379371164
143692-40-4,0.3566116584193905,0.6433883415806095
1331-12-0,0.8229810872820383,0.1770189127179615
2114-33-2,0.6182401227585849,0.38175987724141514
72619-44-4,0.37242931914883576,0.6275706808511642
13740-38-0,0.4358160303977796,0.5641839696022204
17560-51-9,0.8791991211990592,0.12080087880094068
68683-30-7,0.30417775020967314,0.6958222497903268
57852-57-0,0.37135110066801225,0.6286488993319878
39472-31-6,0.3007819138797373,0.6992180861202626
207574-76-3,0.3776687390957699,0.62233126090423
4390-04-9,0.7877315879950189,0.21226841200498137
6731-36-8,0.8645576373655323,0.13544236263446766
13475-82-6,0.6954135891231782,0.304586410876822
58327-15-4,0.7632923365590992,0.236707663440901
1392325-86-8,0.30596727327086937,0.6940327267291307
365411-50-3,0.44201875796076856,0.5579812420392314
33704-61-9,0.8930605939579428,0.1069394060420573
34396-03-7,0.8096751219813937,0.1903248780186064
91-51-0,0.949667400281571,0.050332599718428885
3452-97-9,0.8608173663486999,0.13918263365130035
3302-10-1,0.8251577198102106,0.17484228018978934
71500-37-3,0.5,0.5
18379-25-4,0.47891909795920606,0.521080902040794
80-54-6,0.7955793071456204,0.20442069285437955
12002-53-8,0.7078423125612505,0.2921576874387495
140-57-8,0.5591257473123374,0.44087425268766256
57018-52-7,0.826334288353988,0.1736657116460118
60560-33-0,0.47383386958370716,0.5261661304162928
32222-06-3,0.2835367259364616,0.7164632740635382
55721-11-4,0.20266432734249684,0.7973356726575029
29597-36-2,0.5232259771492463,0.47677402285075365
93503-00-5,0.20522739327456757,0.7947726067254326
1845-38-1,0.5701430513939918,0.42985694860600815
58327-09-6,0.8782969667708096,0.12170303322919024
17564-84-0,0.7997372403785185,0.20026275962148188
58327-10-9,0.8722935293720265,0.12770647062797352
17564-81-7,0.7485141143367181,0.25148588566328184
58327-07-4,0.8123556372079197,0.18764436279208027
456-59-7,0.8836164766259869,0.11638352337401313
118-56-9,0.8742329530570631,0.12576704694293706
53445-37-7,0.7433459825828014,0.25665401741719845
107-74-4,0.8707350566378032,0.129264943362197
107-75-5,0.7726587472747427,0.2273412527252571
18479-58-8,0.6612075495161845,0.3387924504838154
21564-62-5,0.401807512376229,0.5981924876237709
21564-60-3,0.16107111305214591,0.8389288869478543
107-41-5,0.6924203720335524,0.30757962796644767
10141-15-8,0.84767877196181,0.15232122803818984
498-81-7,0.5854263394782515,0.41457366052174843
28231-03-0,0.6537845659804187,0.34621543401958116
32568-89-1,0.48241631499623916,0.5175836850037608
3407-42-9,0.3313950998933166,0.6686049001066834
5585-52-4,0.2834658374631542,0.7165341625368457
103079-06-7,0.625349360952499,0.3746506390475009
5076-19-7,0.33451820566454554,0.6654817943354544
14605-22-2,0.7359080760324335,0.2640919239675665
89232-83-7,0.8731474499148132,0.1268525500851867
83-43-2,0.8543979006919741,0.14560209930802598
50-02-2,0.8833395797518628,0.11666042024813701
466-11-5,0.8977298965680295,0.10227010343197071
302-95-4,0.6073684111170997,0.3926315888829003
1403-66-3,0.8363056786301325,0.16369432136986758
26419-73-8,0.15099253810218533,0.8490074618978148
1215-83-4,0.24478678570234302,0.7552132142976571
523-86-4,0.6790361914870217,0.32096380851297807
6970-59-8,0.6176391109883947,0.3823608890116053
83805-11-2,0.12758088015194513,0.8724191198480549
6754-13-8,0.7083594551192931,0.2916405448807069
56390-16-0,0.2791964299446874,0.7208035700553125
551-36-0,0.5571365354540379,0.4428634645459623
2275-23-2,0.34485329593900227,0.6551467040609977
5588-10-3,0.22664171916253187,0.7733582808374683
955-48-6,0.48687522816881,0.51312477183119
101-40-6,0.3354961574896955,0.6645038425103044
300-42-5,0.18822499587879235,0.8117750041212076
1199-85-5,0.10410876827419006,0.8958912317258103
6988-20-1,0.11562837466168277,0.8843716253383175
926-93-2,0.14022657462596594,0.8597734253740342
894079-42-6,0.16805451982713088,0.8319454801728692
11011-72-6,0.9046436950303288,0.0953563049696713
57-92-1,0.7987751626186061,0.20122483738139385
66637-32-9,0.12168003054578207,0.878319969454218
106358-90-1,0.1252982061072115,0.8747017938927885
59375-71-2,0.12454657825218927,0.8754534217478107
59375-66-5,0.11129057149314388,0.888709428506856
22791-22-6,0.06762546001468456,0.9323745399853156
54266-57-8,0.16071795066918376,0.8392820493308163
1563-67-3,0.35393102539525134,0.6460689746047487
54266-46-5,0.3399605384381225,0.6600394615618775
67151-63-7,0.3671830683249789,0.6328169316750213
