CASRN,LD50_xgboost_ecfp6counts
81-16-3,0.9541285
633-99-8,0.6578933
128-67-6,1.1381491
2243-62-1,0.788279
128-95-0,0.9971112
81-04-9,1.2854578
120-72-9,0.7440982
1698-60-8,0.76454383
3042-84-0,0.49076146
1698-53-9,0.74815756
51707-55-2,1.0662967
148-24-3,0.74202996
27022-50-0,0.066968374
100-52-7,1.0302469
25506-06-3,0.69832283
6607-45-0,0.8409194
13423-60-4,0.5823205
16227-12-6,0.6023855
84-12-8,0.6103032
66501-16-4,0.16767532
2423-66-7,0.68987846
41407-89-0,0.9802296
98-87-3,0.95088613
396-01-0,0.50802326
18039-42-4,0.77558774
89427-42-9,-1.2883023
98-88-4,0.95658183
98-07-7,0.59814453
142-04-1,0.7180659
64-10-8,0.8288792
103-85-5,-0.38040352
6635-73-0,-0.36816046
100-63-0,0.71759444
100-65-2,0.75742084
103-71-9,0.9252395
17654-88-5,0.24895191
98-95-3,0.8044034
350-57-2,0.80461186
3426-89-9,0.7756612
701-64-4,0.787921
644-97-3,0.8080414
1779-48-2,0.89784604
108-98-5,0.88230556
8046-53-5,0.96622854
98-09-9,0.82938415
108-90-7,0.69068366
108-86-1,0.6392294
591-50-4,0.83408123
119-72-2,1.1035088
63734-62-3,0.49490392
2243-78-9,0.72518116
7621-86-5,0.45406878
6054-99-5,1.386025
15457-05-3,0.3423216
42874-01-1,0.65094
101-50-8,1.2395071
119-15-3,-0.16862255
1836-75-5,0.7284251
12222-78-5,0.8085597
59214-90-3,0.17179465
65793-50-2,0.74154174
92-70-6,1.069693
37728-15-7,0.6430967
53469-21-9,0.5691395
1631-29-4,0.35497263
523-50-2,0.75364107
2698-41-1,0.45983654
16715-77-8,0.8529727
531-81-7,0.7067175
13577-46-3,0.8761203
4053-08-1,0.83738583
117-62-4,1.6484057
117-55-5,1.380112
3604-99-7,0.8588838
481-39-0,0.6818479
4008-48-4,0.7355389
90-02-8,0.9915906
89-98-5,0.8168904
95-16-9,0.6760976
91-15-6,0.7280853
611-20-1,0.76617646
873-32-5,0.7025219
2797-51-5,0.59192437
3347-22-6,0.6703447
117-80-6,0.7953473
85-44-9,1.096822
90-16-4,0.6989654
65-45-2,0.88021785
54-21-7,1.0240403
2037-95-8,0.7545119
21725-69-9,0.93384385
6064-83-1,0.9748218
2634-33-5,0.6909225
609-66-5,0.7197201
1338-32-5,0.9663345
88-17-5,0.75963265
2285-12-3,0.5894285
392-83-6,0.81063056
95-54-5,0.70130366
88-74-4,0.77935636
95-55-6,0.7188489
95-51-2,0.7313502
583-39-1,0.6775016
615-16-7,0.8083239
5902-85-2,0.6239502
5344-82-1,-0.22143023
101-05-3,0.23703943
2213-63-0,0.72569513
4570-41-6,0.6603747
149-30-4,0.79555815
88-75-5,0.80118126
88-73-3,0.793066
120-80-9,0.7445329
1333-39-7,0.9683511
30746-58-8,-2.1691628
95-50-1,0.70070034
110-02-1,0.8636868
105-11-3,0.41880026
16589-20-1,1.010129
12674-11-2,0.7548546
71422-67-8,-0.146679
13738-63-1,0.34655288
1836-77-7,0.6985031
22494-42-4,0.7216858
64057-98-3,0.35251597
860-22-0,0.9568407
106917-52-6,0.20292898
56966-52-0,0.813618
14047-09-7,0.31011042
2274-74-0,0.58474344
3380-34-5,0.7658162
2227-13-6,0.56620723
116-29-0,0.8631915
6954-48-9,0.5006685
131-27-1,1.3478385
58712-69-9,0.60799026
556-12-7,0.23028465
3132-99-8,0.8018051
2009-24-7,0.5790132
2617-79-0,0.56726813
2617-78-9,0.6015213
718-43-4,0.5061597
626-17-5,0.5471328
121-91-5,1.0241321
16671-87-7,0.38129067
4052-92-0,1.0110818
881-99-2,0.70625925
329-01-1,0.9580232
108-45-2,0.4365947
99-09-2,0.66593397
108-42-9,0.64839065
4947-89-1,-0.47011006
127-68-4,0.8391251
121-73-3,0.6549762
108-46-3,0.96740526
108-43-0,0.67651945
619-72-7,0.6304502
13940-94-8,0.54304576
100-21-0,1.0978571
100-20-9,0.97088397
619-80-7,0.6531321
62-23-7,0.9013341
122-04-3,0.88901496
99-96-7,0.98382235
16671-88-8,0.50553143
122-01-0,0.7564191
455-14-1,0.77763325
98-56-6,0.39782506
5216-25-1,0.4760415
624-18-0,0.55331546
100-01-6,0.7990994
2987-46-4,0.30928695
63-74-1,0.90426815
15730-83-3,0.9532373
106-47-8,0.5331943
540-37-4,0.65123457
3696-23-9,-0.39575443
539-21-9,-0.5494903
105-12-4,0.91628426
100-28-7,0.93486476
35037-73-1,0.8261012
1985-12-2,0.6274657
100-02-7,0.8596313
100-00-5,0.7038624
106-48-9,0.7701132
106-51-4,0.6761113
98-60-2,0.6990164
106-46-7,0.63205606
39699-08-6,1.5028528
38665-24-6,0.8223326
128-97-2,1.3413309
52671-72-4,1.1088355
81-30-1,0.5495243
11096-82-5,0.3384584
56973-16-1,0.48843113
872-85-5,0.54354674
37853-05-7,0.5223572
100-54-9,0.52241623
98-92-0,1.110065
59-67-6,1.1082311
54-85-3,0.620174
59470-49-4,0.6600257
55-22-1,0.83492374
3535-75-9,1.0402194
1124-33-0,0.85587645
98-01-1,0.7364095
51762-67-5,0.38417032
875-28-5,0.79350024
84057-84-1,0.29870647
50-45-3,0.75070983
14689-51-1,-1.3468055
2338-31-0,-1.5155023
6587-23-1,-1.193934
64037-11-2,0.55335575
25567-67-3,0.4768015
3209-22-1,0.67798084
64037-10-1,0.5631989
36088-22-9,-1.2522044
18063-03-1,0.7462993
1194-65-6,0.5130589
81-19-6,0.7013221
1918-13-4,0.19755849
87-61-6,0.6177747
94239-04-0,0.60485846
1929-82-4,0.56755763
24382-04-5,0.7302891
928-53-0,0.56284076
76-44-8,0.4018413
3186-23-0,-0.0917963
5836-04-4,-0.68997896
73826-58-1,1.024767
87-02-5,0.9310255
118-33-2,1.5770627
129-79-3,0.18832293
1154-59-2,0.6312496
6013-05-4,0.16430558
52479-85-3,0.8215994
84087-01-4,0.670398
97-51-8,0.6598622
95-01-2,0.9756806
20856-57-9,0.60486716
227197-72-0,0.6861842
17200-29-2,0.6046588
3671-61-2,-1.4804411
31643-49-9,0.5937949
939-80-0,0.5682458
6574-99-8,0.6063842
17420-30-3,0.72039676
16588-02-6,0.7689839
19694-10-1,0.92149544
89426-89-1,-0.7038721
16588-06-0,0.8348629
96-99-1,0.9545759
2250-53-5,0.22710021
89-75-8,0.6317752
84504-69-8,0.43808874
399-69-9,-1.0347759
121-17-5,0.791279
328-84-7,0.45188528
13014-24-9,0.61844957
118-83-2,0.5837061
320-60-5,0.61748403
13014-18-1,0.4153896
5307-14-2,0.99266094
5131-58-8,0.49419174
137-09-7,0.6150726
61988-37-2,0.023875235
88-63-1,0.5626337
3671-66-7,-1.2814867
119-34-6,0.965387
364-76-1,0.64738095
635-22-3,0.8496151
3863-11-4,0.40997463
95-76-1,0.61042446
97-02-9,0.77793086
99-57-0,0.77915955
121-87-9,0.87678033
6283-25-6,0.84823394
89-63-4,0.69055146
95-85-2,0.5988699
367-25-9,0.54064095
554-00-7,0.62842447
95-82-9,0.65251493
31225-17-9,0.61611825
327-19-5,-1.0720658
89426-90-4,-0.6198164
3671-47-4,-1.3267978
89426-91-5,-0.9957839
656-49-5,-1.053948
3765-86-4,-1.3732092
19932-84-4,0.61038285
22876-19-3,0.3916666
14733-73-4,0.63067734
1744-22-5,0.46835756
1682-39-9,0.45033598
52112-68-2,0.52941567
61-80-3,0.4378588
64037-13-4,0.51485336
51-28-5,0.18554284
619-08-9,0.6729312
99-54-7,0.7572576
611-07-4,0.6667282
611-06-3,0.7178114
89-61-2,0.63051313
95-88-5,0.7848378
4991-65-5,0.7408427
120-83-2,0.7195383
583-78-8,0.6570001
348-57-2,0.5109006
671-95-4,0.88777375
120-82-1,0.6657383
65235-63-4,0.6718728
3862-73-5,0.507647
6609-39-8,-1.6626151
89426-94-8,-1.5940161
14689-58-8,-1.4603465
89427-11-2,-1.6875781
3401-80-7,0.7254844
4228-89-1,-1.4680719
634-66-2,0.52300024
84487-03-6,0.92091286
1702-17-6,0.7369443
108-31-6,0.5691617
4312-97-4,0.8975689
288-32-4,0.7512232
3495-42-9,0.61774904
7789-83-5,0.5199332
96-50-4,0.6880667
35317-79-4,0.65259844
1606-76-4,0.6656732
107-22-2,0.9254406
872-36-6,0.6900819
14150-71-1,0.16089898
12672-29-6,0.84151506
11126-42-4,0.32726634
536-08-3,0.6573688
1336-36-3,0.6144352
10331-57-4,0.30569023
97-18-7,-0.13610162
1746-01-6,-1.6984973
618-83-7,1.0301108
22326-31-4,1.2073699
134880-74-3,0.25909483
121-81-3,0.29211846
2905-62-6,0.78247476
368-53-6,0.7134981
99-35-4,0.5630028
108-73-6,0.68209225
108-70-3,0.7221118
2277-92-1,0.39049584
57117-31-4,0.41911456
40321-76-4,-2.2305136
58-94-6,0.776874
56961-25-2,0.7101812
609-99-4,-0.15109488
2789-92-6,0.86048037
120068-37-3,-0.124028444
120068-36-2,-0.0495225
609-20-1,0.6031481
6609-38-7,-1.6198463
6609-37-6,-1.4273186
3671-18-9,-1.4339062
89426-93-7,-1.4989368
89426-98-2,-1.4877225
89426-95-9,-1.7067147
4228-88-0,-1.5412787
89426-99-3,-1.5649034
89427-01-0,-1.4628667
89427-00-9,-1.4909676
88-89-1,-0.09412934
4515-30-4,0.4297955
1817-73-8,0.07524602
5388-62-5,0.35609594
120-97-8,0.7136857
634-93-5,0.6013289
88-06-2,0.7196731
634-90-2,0.6976989
89-32-7,0.73110485
20103-09-7,0.6942179
6627-34-5,0.7458847
2338-24-1,-1.6077938
6609-40-1,-0.7945328
89426-96-0,-1.4754095
2338-25-2,-1.5287242
39215-09-3,-1.3327026
5285-41-6,0.40406603
1750-46-5,0.18650623
64037-08-7,0.33993694
327-92-4,0.48457333
39227-28-6,-3.513854
19408-74-3,-2.6582515
95-94-3,0.61329794
2578-45-2,0.43275818
15878-00-9,0.5515955
89427-25-8,-1.4046761
6609-42-3,-1.0916493
89457-11-4,-1.5664164
6609-43-4,-1.0104944
24994-55-6,-1.0390656
19690-31-4,-1.4905537
2338-27-4,-0.5658217
53615-22-8,-1.5802947
89427-17-8,-0.9489382
27811-88-7,0.4210117
36117-76-7,0.24852216
50995-94-3,0.56853336
35822-46-9,-2.7870219
89427-15-6,-1.5133075
363-72-4,0.57189864
3393-59-7,-1.7550485
1982-55-4,0.48806137
8003-46-1,0.24234743
58-90-2,0.21639375
608-93-5,0.34843844
6515-38-4,0.38497698
24598-73-0,0.8946267
31876-38-7,0.89619
3034-38-6,0.68509173
452-06-2,0.6334957
2308-57-8,0.6458224
2380-63-4,0.5793046
13230-99-4,0.85834414
1970-40-7,0.39315143
87-56-9,1.099806
75-87-6,0.791764
75-12-7,0.87276196
288-88-0,0.82881427
73-24-5,0.5306315
13231-00-0,0.39238378
61-82-5,0.87234247
4005-51-0,0.7308266
64-18-6,1.0379262
1071-98-3,0.14483142
3018-12-0,0.25336003
670-54-2,0.6802736
1897-45-6,0.33471417
16212-28-5,0.3386039
13063-43-9,0.31239918
376-53-4,0.4519358
75-15-0,0.66331625
3212-26-8,-0.53571033
1024-57-3,-0.22774628
39765-80-5,-0.5319017
3447-87-8,-0.7053806
27304-13-8,-0.7904677
297-78-9,-0.8216117
14788-97-7,0.4779798
2418-14-6,1.1663356
79-34-5,0.5870629
77439-76-0,0.548293
4124-30-5,0.60742307
76840-12-5,0.25040764
1768-31-6,0.49810746
2156-56-1,0.96883756
39801-14-4,0.113365136
302-17-0,0.8440097
26675-46-7,0.9271561
13838-16-9,1.0138035
376-72-7,0.5395676
1546-95-8,0.34565762
76-21-1,0.3871556
354-15-4,0.7355868
151-67-7,0.7643289
31335-41-8,0.39538038
67-66-3,0.8711641
75-27-4,0.6377893
3268-87-9,-0.7790255
2227-17-0,-0.032138325
89427-41-8,-2.025572
14863-50-4,-1.0314103
4205-98-5,-0.80407983
2355-43-3,-1.7139318
89427-27-0,-1.9809345
89427-26-9,-1.7864208
18225-94-0,-1.7257328
89427-32-7,-2.0424645
89427-44-1,-1.9355327
2338-29-6,-1.4469159
4228-93-7,-1.8275708
3470-17-5,0.6469979
82-68-8,0.41186985
87-86-5,0.5020957
18964-31-3,0.490157
118-74-1,0.40873516
76840-13-6,0.40216064
1134-04-9,0.55149937
2176-62-7,0.5679098
15743-13-2,0.43375555
67403-00-3,0.7576393
6012-97-1,0.6449983
87-68-3,0.7328212
3424-05-3,0.31906217
2514-52-5,0.49869776
50-71-5,0.8514353
706-79-6,0.19161311
66257-53-2,0.96775883
7682-38-4,0.54590327
127-18-4,0.31741744
6984-99-2,0.5074211
79-52-7,0.42475566
116-16-5,0.59151495
335-76-2,0.24126431
3825-26-1,0.13985144
3794-64-7,0.3792339
76-05-1,0.65411097
650-51-1,0.7640783
76-02-8,0.6200141
108-78-1,0.30409026
541-53-7,-0.48865265
57-13-6,0.77948934
556-88-7,0.66334
1758-73-2,0.98511493
127-07-1,1.0242056
79-19-6,-0.36586124
6846-35-1,0.58630615
2893-78-9,0.8103238
2428-04-8,0.49450043
108-77-0,0.5933875
51580-86-0,0.6806241
87-90-1,0.78988004
463-71-8,0.5359339
2385-85-5,0.09193551
29457-72-5,-0.1121728
307-35-7,-0.13036399
375-73-5,0.22209628
375-34-8,0.44031414
358-21-4,0.56313765
422-81-1,0.16663235
76-06-2,0.67379564
1493-13-6,0.6130861
594-42-3,0.60562
21351-39-3,1.0550996
821-06-7,0.35596287
2961-68-4,0.27003476
1689-83-4,-0.14199293
5348-97-0,0.9738359
107-66-4,0.8188891
36105-20-1,0.625328
23142-01-0,0.54494745
17243-64-0,0.39183453
10544-63-5,0.74185044
3734-16-5,0.14797938
79241-46-6,0.040628616
80828-32-6,0.5586009
25360-10-5,1.064386
20769-36-2,0.31548753
50-13-5,-0.014157252
113-42-8,-0.10675083
57-09-0,0.7944668
13473-38-6,0.5355808
437-38-7,0.50269806
1209-98-9,0.43724963
3810-80-8,-0.32403445
140-89-6,0.9505793
52-53-9,-0.0500021
2430-22-0,1.2580965
68099-86-5,0.18872832
13076-17-0,0.302577
87674-68-8,0.8237418
15932-80-6,0.7295722
72619-34-2,0.13724846
145-41-5,0.3608775
901-82-6,-0.20936507
14026-03-0,0.8891843
33402-03-8,0.62681746
23239-51-2,0.75246054
69674-66-4,0.045193616
1491-59-4,0.2283398
3818-64-2,0.097826354
127-69-5,0.828378
33232-39-2,0.3234279
67557-57-7,0.45784605
50-60-2,0.22862236
615-50-9,0.6187248
20405-19-0,0.8326805
41468-25-1,0.92455184
21593-23-7,0.38087142
5697-56-3,0.18809532
76714-88-0,0.55172944
10563-70-9,0.48834392
69-53-4,0.8603275
306-37-6,0.859226
59-42-7,0.004880303
55-31-2,0.32716298
28213-87-8,-1.0445676
315-80-0,0.30161205
27203-92-5,0.055960357
1229-29-4,0.122685306
60525-15-7,0.34645444
2052-46-2,0.2997864
475-81-0,0.40848285
50-52-2,0.32690412
1982-36-1,0.28265044
52-26-6,0.10363838
15686-83-6,0.373376
4685-14-7,0.5485801
64-20-0,0.6154074
3818-88-0,0.4283581
125401-92-5,0.6982753
34268-69-4,0.8367237
3092-17-9,0.85828745
298-59-9,0.368581
2302-17-2,0.9907532
51276-47-2,0.96730906
3254-89-5,0.48641226
1235-82-1,0.4320865
31770-74-8,0.24813521
28968-09-4,0.27562
73954-17-3,0.24732392
19794-93-5,0.111980364
4404-43-7,0.8385861
631-06-1,0.2889984
104821-37-6,-0.13162608
18262-71-0,0.59510607
38260-01-4,0.77039003
85095-76-7,0.26670253
14769-73-4,0.4033005
3736-92-3,0.16086116
3443-15-0,0.2560952
53885-35-1,0.15744469
58001-44-8,0.8701136
4779-94-6,0.46332946
4988-64-1,-0.053836696
61-31-4,0.76737136
15307-79-6,0.44079727
5736-15-2,0.042668723
144-49-0,0.00073337654
367-51-1,0.9299866
74089-28-4,0.41930115
3926-62-3,0.7160336
132-67-2,0.8685262
17804-49-8,1.121054
12002-54-9,0.7035872
13324-20-4,0.84180033
111199-29-2,0.55996245
63868-75-7,0.5872022
612-83-9,0.9582937
50594-66-6,0.7163395
1003-40-3,0.709887
34465-46-8,-2.090289
25167-83-3,0.48385778
156-62-7,0.39859086
590-28-3,0.7535754
28548-09-6,-0.6430728
2545-60-0,0.7573845
10543-95-0,0.23391631
31810-89-6,0.2028614
60012-87-5,0.21473996
84-59-3,0.31042397
55916-20-6,0.58242404
25327-89-3,0.13862738
25637-99-4,0.46170905
25713-60-4,0.18188852
19186-97-1,0.21568918
1522-92-5,0.4994564
52907-07-0,0.35478118
21850-44-2,0.05235088
3194-55-6,0.43134594
20566-35-2,0.35379764
87-84-3,0.39812446
32588-76-4,-0.036040887
32536-52-0,-0.23597318
27858-07-7,-0.016676124
61262-53-1,-0.07122832
84852-53-9,0.28786755
13654-09-6,-0.16216458
20769-85-1,0.7861815
2302-30-9,0.06931916
83447-96-5,0.8351804
10397-75-8,0.5645338
79770-24-4,-0.31070954
31112-62-6,0.26470116
440-58-4,0.5512321
66108-95-0,0.40226737
111453-32-8,0.52586555
35453-19-1,0.6461572
37441-29-5,0.6040115
19774-82-4,0.39795932
68439-50-9,0.78094083
65-29-2,0.3969021
3319-31-1,1.1560783
56706-10-6,0.38998547
160194-28-5,0.37160733
15180-47-9,0.70651174
35077-00-0,0.9822421
752-56-7,0.6385766
74758-25-1,0.23903687
154702-15-5,0.71982366
141-94-6,0.7946724
67762-53-2,0.8633084
10254-57-6,0.41630355
53306-54-0,1.4411697
682-01-9,1.0688115
486455-65-6,0.20492885
126-57-8,1.439422
11138-60-6,1.439422
78-16-0,1.2257713
295800-70-3,0.5651018
22174-70-5,1.311928
122-62-3,1.61977
103-24-2,1.6075228
2915-57-3,1.426946
84731-70-4,1.0877213
14858-73-2,1.437413
60012-88-6,0.47433817
6926-73-4,-1.0878254
17980-47-1,0.96196526
35435-21-3,0.8071227
34036-80-1,0.53486466
6104-58-1,0.117561094
24748-23-0,0.7703888
14504-73-5,0.18430565
1421-14-3,0.4661234
2031-67-6,1.1121598
68130-53-0,1.7018583
5343-44-2,1.1418312
5831-80-1,1.1334517
29806-73-3,1.5909239
59130-69-7,1.270654
20954-13-6,0.6912504
102579-43-1,0.3863008
168152-77-0,0.38604823
168152-89-4,0.38107035
60763-41-9,0.9571083
52736-14-8,0.2681308
3862-08-6,-0.1318432
80472-88-4,0.47834358
9004-57-3,0.93012935
998-30-1,1.2423396
76524-94-2,1.0924971
2602-34-8,0.9721055
1486-39-1,-0.20546478
55881-07-7,0.2887904
2229-55-2,1.0398993
30129-29-4,0.65738034
30129-30-7,0.69416845
33820-53-0,0.7223732
5892-41-1,0.7557832
87130-20-9,0.81726116
68649-11-6,0.6558014
63990-57-8,0.7421977
5593-20-4,0.5618988
5534-09-8,0.3291012
10032-15-2,1.10972
105-82-8,1.3159283
186817-80-1,1.1377423
7452-79-1,1.3140088
82834-16-0,0.7472141
15299-99-7,0.5102677
137658-79-8,0.73702395
7492-66-2,1.2764417
50765-73-6,0.25931752
56358-09-9,-0.055101104
41611-76-1,0.5957548
243973-20-8,0.69957113
72542-60-0,-0.3473137
79438-83-8,-0.37602848
73512-93-3,-0.25451136
73512-94-4,-0.21620692
688-84-6,1.6888262
29214-60-6,1.2586589
437717-43-6,0.49470198
1187-74-2,1.2160681
56632-42-9,0.09550266
21673-86-9,0.68153805
107812-70-4,0.11116544
105435-14-1,0.44881955
75274-20-3,0.65566665
2532-92-5,0.5415989
88-24-4,0.86853576
118134-30-8,0.72088426
3006-82-4,1.1996442
42222-50-4,1.4917369
919-94-8,0.64934075
82559-96-4,0.5314601
82558-50-7,0.5185855
123199-92-8,0.4510688
1986-53-4,0.6383242
19457-00-2,0.64384246
7396-58-9,0.9914891
80472-86-2,0.4060786
54663-47-7,-0.19175914
32358-09-1,0.27576506
154-82-5,0.4076533
816-19-3,1.140573
1120-21-4,1.103578
112-40-3,1.114882
629-50-5,1.114882
629-59-4,1.1412402
593-45-3,1.1685665
112-95-8,1.1685665
3806-34-6,0.41406488
2500-88-1,0.5721614
627-83-8,1.5161678
26322-14-5,1.2715992
41672-81-5,1.1116456
68153-95-7,0.7351744
53220-22-7,1.2715992
3234-85-3,1.469858
16958-92-2,1.2299635
119-06-2,1.6310626
3648-20-2,1.6310626
8007-43-0,1.3568056
629-82-3,1.1304176
64896-70-4,1.2050927
1117-55-1,1.4482673
61788-89-4,1.0742971
540-07-8,1.1435634
2173-56-0,1.2474933
110-36-1,1.5846863
626-82-4,1.235047
14338-82-0,0.6936409
6280-99-5,1.2516052
1770-80-5,0.45190737
1962-75-0,1.2667726
2639-63-6,1.2536845
63449-39-8,0.55592597
168152-91-8,0.6063045
111757-17-6,0.52360475
19044-88-3,0.6117224
58416-00-5,1.0620885
13361-34-7,1.1052866
16397-70-9,0.901502
6197-30-4,0.486214
5588-20-5,0.6043753
589-98-0,1.1283807
98532-85-5,-0.12068283
106-68-3,1.177112
117827-06-2,0.6393823
2445-76-3,1.1959677
624-54-4,1.1848483
61668-40-4,1.2812333
111-61-5,1.6713877
123-29-5,1.6312956
106-30-9,1.3731791
1808-26-0,1.1897733
73310-10-8,0.9157268
3025-30-7,1.1180875
115895-09-5,0.6335723
3249-68-1,1.0740259
61444-38-0,0.72969484
33467-74-2,1.0448964
119798-44-6,1.2630827
381209-09-2,0.89082396
100217-51-4,0.2482359
84-16-2,0.8588554
71953-72-5,0.82726574
533-68-6,0.87336385
105-05-5,1.0872843
124391-91-9,0.7435369
98532-81-1,0.011718852
94108-97-1,0.2695321
24565-13-7,0.7726634
85697-11-6,0.67283523
5351-04-2,0.9794106
92327-36-1,0.349663
101952-85-6,0.33448493
93864-33-6,0.6488204
5486-77-1,0.38928935
54289-46-2,0.39695987
4680-78-8,0.28698656
5141-20-8,0.29725555
3844-45-9,0.281249
2353-45-9,0.3068316
2452-94-0,0.75891364
141-28-6,1.3684394
75274-25-8,0.3200531
72903-27-6,0.90463185
14064-10-9,0.6847406
41438-38-4,1.0658636
23564-06-9,0.61825514
618061-76-0,0.061130833
2781-11-5,0.42945737
1754-49-0,-0.4371515
6231-03-4,-0.4988147
14816-20-7,-0.67855066
67883-79-8,0.86071754
5837-78-5,0.9021176
10484-36-3,0.9542462
19089-92-0,1.4670291
16930-93-1,0.83972114
12609-84-6,-0.40517724
83905-01-5,0.08492176
14271-02-4,0.33042192
82664-20-8,0.08457606
11115-82-5,-0.5239573
74381-53-6,-0.42593938
88321-09-9,1.017438
3891-98-3,0.9032919
67874-80-0,1.2300559
85785-20-2,0.44293582
161798-03-4,0.9359523
20724-13-4,0.42066255
78113-36-7,0.2934528
68630-75-1,-0.40160853
78-69-3,1.146613
81335-77-5,0.7331577
72576-80-8,1.3078088
90622-57-4,1.0887139
29804-22-6,0.9669079
2035-99-6,1.4619681
2198-61-0,1.1488585
109-19-3,1.2419115
539-90-2,1.2996308
137863-20-8,0.4564483
109-15-9,1.0845197
97-87-0,1.3163049
112-11-8,1.3637093
68228-18-2,0.6551098
57375-63-0,0.17877726
40910-49-4,1.171986
141-14-0,1.4828151
69929-16-4,1.5202563
134701-20-5,0.8138831
113658-85-8,0.3436589
40596-80-3,0.78507495
86401-95-8,0.4108645
38285-49-3,1.0745542
54839-24-6,1.2811494
141773-73-1,0.3647438
58327-22-3,0.4994132
236391-76-7,0.48015222
54546-26-8,0.8591435
41767-29-7,0.20196506
25122-46-7,0.37191373
80474-14-2,-0.43685943
33499-14-8,0.7201399
123172-53-2,0.38484696
68141-17-3,0.97281283
1093653-57-6,1.1467946
110-41-8,0.9489435
7786-29-0,1.118516
123-15-9,1.1559478
123-96-6,1.2689717
43201-95-2,1.4710826
142-55-2,1.4989548
139001-49-3,0.5225177
35265-04-4,1.1707397
70700-29-7,0.15430595
106461-41-0,0.26483336
84625-61-6,-0.28665546
83161-22-2,1.0799638
78-86-4,1.0463607
27970-79-2,1.24646
14417-88-0,0.892178
59875-04-6,1.0616859
138-22-7,1.1355497
53651-69-7,1.1104043
122008-85-9,0.42566693
94876-55-8,0.24267814
7493-57-4,1.0716997
59323-76-1,0.8223009
1647-12-7,0.971785
87333-19-5,0.6562739
2556-10-7,1.1042403
145040-37-5,0.42176372
54350-48-0,0.6255574
50765-78-1,0.07523548
461432-25-7,0.5989202
53839-71-7,0.65567696
40267-72-9,1.4294891
3290-92-4,1.398414
145650-60-8,0.7045886
84012-64-6,0.5556157
144-39-8,1.2126384
61931-80-4,0.91607565
68480-17-1,0.8033553
1335-46-2,1.0226868
35044-59-8,0.5728735
125055-60-9,0.51164305
88969-41-9,1.0762191
62395-45-3,1.0749079
32766-80-6,0.7506972
125055-73-4,0.56416947
23674-86-4,-0.10095591
1253-28-7,0.5035833
33765-80-9,0.892638
82875-46-5,0.9315866
82875-43-2,0.66838133
88150-62-3,0.036386285
75274-15-6,0.8681379
75274-19-0,0.6370215
117378-04-8,0.8815094
142-90-5,1.2586514
39670-09-2,1.6126533
112-12-9,0.9599042
2052-15-5,1.3696322
40942-73-2,0.98071265
125055-69-8,0.5535594
125055-71-2,0.42621383
125055-59-6,0.360899
125055-57-4,0.506295
125055-55-2,0.53560394
125055-53-0,0.49878716
125055-72-3,0.35275152
98290-92-7,0.121492766
3848-24-6,1.3056366
108427-72-1,0.6614763
168152-83-8,0.5333012
168152-73-6,0.6168147
148504-51-2,0.42870095
629-70-9,1.5290309
112-17-4,1.4854673
143-13-5,1.4854673
112-06-1,1.5217508
53042-79-8,1.5236148
18871-14-2,1.1727906
57960-19-7,0.6775891
539-88-8,1.3026861
98476-13-2,0.7573274
66505-62-2,0.507004
3681-71-8,1.2476937
50767-79-8,1.3812859
13402-08-9,0.7472969
1522-41-4,1.1878835
75274-18-9,0.65281075
80086-35-7,0.7545718
2082-79-3,0.7377067
125643-61-0,0.75880146
5560-69-0,0.865855
101238-01-1,0.92026854
36306-87-3,0.33419564
51022-71-0,0.26708156
112143-82-5,0.049367778
5434-57-1,1.2288873
637-92-3,1.038094
4492-96-0,0.18637945
50673-09-1,-0.9754888
116337-75-8,0.39115003
16870-37-4,0.08966197
98532-80-0,0.11374095
2049-95-8,0.95478535
67785-77-7,1.0793755
116337-72-5,0.58348715
59703-84-3,0.53576523
2901-13-5,1.054865
108957-94-4,0.5293572
600-00-0,0.82622147
315-37-7,0.615238
13609-67-1,0.5861696
51333-22-3,-0.039019737
98519-33-6,0.01260425
7011-83-8,0.9112021
70851-61-5,1.0004572
6413-10-1,1.1045452
72391-46-9,0.83004916
97780-06-8,0.52717817
123172-48-5,0.613602
34140-59-5,0.35731134
112-69-6,0.59415275
1120-24-7,0.5497005
7651-02-7,1.032187
149968-48-9,0.9325161
20954-12-5,0.6135548
82413-20-5,0.48627704
52207-87-1,0.34904435
14433-76-2,1.0201647
64973-73-5,0.33224967
93697-74-6,0.83885056
113702-03-7,0.054462343
113702-01-5,0.18104625
110-25-8,0.8436851
40374-16-1,0.2400748
52053-74-4,0.29296035
123253-05-4,0.036213476
80085-38-7,0.4058253
80085-45-6,0.4034674
62893-20-3,0.27354753
80464-16-0,0.4645361
80463-73-6,0.2819928
80464-10-4,0.21278788
129630-19-9,0.15153724
80086-97-1,0.56071526
3332-27-2,0.6223675
84-36-6,-0.34242958
16415-12-6,1.026501
7779-41-1,1.0691013
13257-44-8,1.068823
91-87-2,1.042413
69788-36-9,0.4086069
64951-26-4,0.45879978
75274-23-6,0.9942291
141776-32-1,0.4372608
54473-52-8,-0.45796493
30560-27-1,-0.2954239
168152-95-2,0.6035324
112-61-8,1.2587138
111-82-0,1.2168276
106-73-0,1.0980405
24851-98-7,0.9624314
24863-70-5,0.7540555
623-42-7,1.2011718
75274-28-1,0.64904463
75274-29-2,0.34701324
75274-27-0,0.46986118
20723-84-6,0.1987172
104-27-8,0.9740065
