CASRN,Toxic_xgboost_maccs-0,Toxic_xgboost_maccs-1
56425-91-3,0.6693969,0.33060312
73681-12-6,0.11770201,0.882298
21738-42-1,0.2602483,0.7397517
63659-19-8,0.3694973,0.6305027
29122-68-7,0.5467043,0.45329568
59333-90-3,0.2812295,0.7187705
86247-86-1,0.34736335,0.65263665
81486-22-8,0.18243498,0.817565
586-06-1,0.26601636,0.73398364
5588-22-7,0.13702393,0.8629761
14334-41-9,0.35550618,0.6444938
31802-16-1,0.39183486,0.60816514
768-52-5,0.20535457,0.7946454
101-72-4,0.41742903,0.58257097
2210-25-5,0.22354895,0.77645105
637-32-1,0.19316489,0.8068351
22936-86-3,0.27382004,0.72617996
97817-39-5,0.28889918,0.7111008
36734-19-7,0.3209231,0.6790769
63884-40-2,0.66099715,0.33900285
3544-35-2,0.28332466,0.71667534
54-92-2,0.28814894,0.71185106
35944-83-3,0.07626891,0.9237311
99300-63-7,0.047691107,0.9523089
2030-63-9,0.3776766,0.6223234
58934-46-6,0.20699638,0.7930036
89703-10-6,0.32726288,0.6727371
3772-26-7,0.35500455,0.64499545
22235-81-0,0.2957813,0.7042187
3423-28-7,0.40166098,0.598339
142459-58-3,0.2194106,0.7805894
1918-16-7,0.22130758,0.7786924
98410-36-7,0.28590757,0.71409243
25057-89-0,0.36936724,0.63063276
79-46-9,0.13738358,0.8626164
67-63-0,0.43098205,0.56901795
98519-41-6,0.050559342,0.94944066
4016-14-2,0.59203243,0.40796757
93-78-7,0.46486962,0.5351304
83656-29-5,0.50394094,0.49605903
66332-96-5,0.58682,0.41317996
35212-22-7,0.37973124,0.62026876
29026-74-2,0.16946977,0.8305302
38753-50-3,0.2537161,0.7462839
7780-06-5,0.7577281,0.24227189
939-48-0,0.73863554,0.26136443
88599-41-1,0.7684216,0.23157842
88599-42-2,0.84196633,0.15803367
68334-67-8,0.20114672,0.7988533
5836-10-2,0.3641767,0.6358233
122-42-9,0.25794888,0.7420511
83395-31-7,0.7162756,0.28372443
298692-41-8,0.18484539,0.8151546
108-23-6,0.3063869,0.6936131
1714-03-0,0.025222898,0.9747771
1713-97-9,0.025226891,0.9747731
24441-57-4,0.023218632,0.97678137
46355-07-1,0.7659131,0.2340869
75-33-2,0.52918565,0.47081432
4095-32-3,0.2922306,0.7077694
141396-28-3,0.7331077,0.26689234
500-38-9,0.74719757,0.25280243
106-55-8,0.3491906,0.6508094
110871-86-8,0.65188336,0.34811667
61477-94-9,0.21239859,0.7876014
98459-18-8,0.22467303,0.77532697
7652-64-4,0.49237508,0.5076249
2935-44-6,0.81838375,0.18161625
110-97-4,0.4410839,0.5589161
110-98-5,0.8673728,0.13262719
25322-69-4,0.86516136,0.13483866
25136-55-4,0.8048977,0.19510229
1073-79-6,0.69597036,0.30402964
141-91-3,0.32284844,0.67715156
1593-77-7,0.350138,0.649862
10140-90-6,0.056535184,0.9434648
108-60-1,0.18553251,0.8144675
3048-76-8,0.6482589,0.35174108
57472-68-1,0.7109502,0.2890498
27138-31-4,0.93001586,0.06998413
13275-18-8,0.44842637,0.55157363
14663-72-0,0.03388548,0.9661145
849-55-8,0.37279314,0.62720686
579-56-6,0.62137574,0.37862426
7681-93-8,0.82510364,0.17489636
84985-34-2,0.5440349,0.4559651
513-85-9,0.6337881,0.3662119
98532-74-2,0.097249866,0.90275013
98519-01-8,0.114557385,0.8854426
6280-75-7,0.3630014,0.6369986
93-96-9,0.7736052,0.22639474
4351-70-6,0.24946785,0.75053215
23477-98-7,0.72330654,0.27669343
62563-80-8,0.8633799,0.1366201
4433-36-7,0.92064416,0.079355806
21145-77-7,0.68952525,0.31047475
72869-86-4,0.38821143,0.6117886
70172-00-8,0.76039827,0.2396017
71-58-9,0.94442004,0.055579968
33564-31-7,0.83018756,0.16981243
359-83-1,0.12936395,0.87063605
123298-28-2,0.48756427,0.51243573
51155-15-8,0.7321873,0.26781273
57646-30-7,0.52147067,0.47852933
7492-67-3,0.9444138,0.05558625
105-85-1,0.97672504,0.023274949
139-70-8,0.96531373,0.03468625
8000-29-1,0.9336728,0.066327184
51566-62-2,0.6728804,0.3271196
502-47-6,0.9057501,0.094249904
16409-43-1,0.9235075,0.07649251
2436-90-0,0.9015461,0.09845387
36798-79-5,0.43964118,0.5603588
111479-05-1,0.4499799,0.5500201
141-11-7,0.96183115,0.038168848
5370-01-4,0.15776032,0.8422397
143692-53-9,0.5090627,0.4909373
40766-31-2,0.8168525,0.1831475
161599-46-8,0.73814595,0.26185405
95719-24-7,0.8058354,0.19416459
58430-94-7,0.9396333,0.06036671
77-54-3,0.85530674,0.14469324
5634-42-4,0.78447115,0.21552883
80449-58-7,0.8801943,0.119805686
53-36-1,0.798537,0.201463
2885-39-4,0.70869935,0.29130065
34681-10-2,0.027311146,0.97268885
1477-79-8,0.17710656,0.82289344
62-51-1,0.4876153,0.5123847
108-65-6,0.9101561,0.08984392
23541-50-6,0.25445986,0.74554014
63170-60-5,0.05643511,0.9435649
64544-07-6,0.8166845,0.18331552
10486-14-3,0.9447368,0.055263236
7764-50-3,0.76586884,0.23413114
27813-02-1,0.8118039,0.18819612
3644-61-9,0.19533545,0.80466455
66309-83-9,0.5509006,0.44909942
22683-78-9,0.07878822,0.9212118
60789-89-1,0.27702856,0.72297144
5726-19-2,0.89776075,0.10223928
10402-52-5,0.8645216,0.13547836
40552-84-9,0.7904241,0.20957588
74258-86-9,0.92348444,0.07651553
143692-40-4,0.23080122,0.7691988
1331-12-0,0.8949365,0.10506348
2114-33-2,0.88601047,0.113989554
72619-44-4,0.19060504,0.80939496
13740-38-0,0.76123464,0.23876534
17560-51-9,0.84931624,0.15068376
68683-30-7,0.60876274,0.39123723
57852-57-0,0.17299187,0.8270081
39472-31-6,0.17828923,0.82171077
207574-76-3,0.80393076,0.19606926
4390-04-9,0.9096053,0.09039469
6731-36-8,0.8625898,0.13741024
13475-82-6,0.8617507,0.1382493
58327-15-4,0.92032135,0.07967865
1392325-86-8,0.3236221,0.6763779
365411-50-3,0.5953245,0.4046755
33704-61-9,0.7644407,0.2355593
34396-03-7,0.88250434,0.11749567
91-51-0,0.6148881,0.38511196
3452-97-9,0.8428101,0.15718992
3302-10-1,0.8833695,0.116630495
71500-37-3,0.829087,0.170913
18379-25-4,0.427666,0.572334
80-54-6,0.7657517,0.23424831
12002-53-8,0.8017546,0.19824544
140-57-8,0.59348136,0.40651864
57018-52-7,0.87273294,0.12726706
60560-33-0,0.22466916,0.77533084
32222-06-3,0.12221885,0.87778115
55721-11-4,0.5059369,0.49406308
29597-36-2,0.86713564,0.13286437
93503-00-5,0.019417346,0.98058265
1845-38-1,0.8308145,0.16918552
58327-09-6,0.9359263,0.06407371
17564-84-0,0.93352,0.06647996
58327-10-9,0.9392424,0.060757603
17564-81-7,0.912056,0.08794398
58327-07-4,0.88843703,0.11156298
456-59-7,0.8640431,0.13595691
118-56-9,0.7356552,0.26434478
53445-37-7,0.772385,0.22761498
107-74-4,0.93222964,0.06777035
107-75-5,0.9215611,0.078438856
18479-58-8,0.5218512,0.47814885
21564-62-5,0.10037649,0.8996235
21564-60-3,0.064864874,0.9351351
107-41-5,0.696269,0.30373102
10141-15-8,0.723663,0.27633703
498-81-7,0.90448344,0.09551655
28231-03-0,0.5829457,0.41705427
32568-89-1,0.2595625,0.7404375
3407-42-9,0.5284841,0.47151592
5585-52-4,0.10225582,0.8977442
103079-06-7,0.5535493,0.44645068
5076-19-7,0.5005033,0.49949673
14605-22-2,0.7676552,0.23234479
89232-83-7,0.7613951,0.23860493
83-43-2,0.8375751,0.16242492
50-02-2,0.8515477,0.1484523
466-11-5,0.8159293,0.18407069
302-95-4,0.6554676,0.34453237
1403-66-3,0.7683718,0.2316282
26419-73-8,0.02491039,0.9750896
1215-83-4,0.094085276,0.9059147
523-86-4,0.6755481,0.3244519
6970-59-8,0.7217798,0.27822015
83805-11-2,0.24248028,0.7575197
6754-13-8,0.35748804,0.64251196
56390-16-0,0.21016175,0.78983825
551-36-0,0.10039294,0.89960706
2275-23-2,0.03967589,0.9603241
5588-10-3,0.097378075,0.9026219
955-48-6,0.5741505,0.4258495
101-40-6,0.13643193,0.86356807
300-42-5,0.091579854,0.90842015
1199-85-5,0.068660855,0.93133914
6988-20-1,0.08153772,0.9184623
926-93-2,0.053321302,0.9466787
894079-42-6,0.16803467,0.8319653
11011-72-6,0.75198424,0.24801575
57-92-1,0.9062631,0.09373688
66637-32-9,0.22677034,0.77322966
106358-90-1,0.03140825,0.96859175
59375-71-2,0.019925356,0.98007464
59375-66-5,0.020611227,0.9793888
22791-22-6,0.035016537,0.96498346
54266-57-8,0.032735944,0.96726406
1563-67-3,0.05955994,0.94044006
54266-46-5,0.03829968,0.9617003
67151-63-7,0.3013286,0.6986714
97-84-7,0.15061307,0.84938693
13115-40-7,0.33556592,0.6644341
5585-67-1,0.13072574,0.86927426
1174627-68-9,0.6862176,0.3137824
5585-73-9,0.10144776,0.89855224
521-78-8,0.14976597,0.85023403
84-96-8,0.07376319,0.9262368
70133-85-6,0.1983102,0.8016898
108-16-7,0.20345908,0.7965409
5636-83-9,0.03355068,0.9664493
1225-60-1,0.05261469,0.9473853
22212-93-7,0.031006038,0.96899396
564-25-0,0.93157643,0.06842359
23915-73-3,0.11337829,0.8866217
2449-49-2,0.10969752,0.8903025
20170-20-1,0.222713,0.777287
1892-80-4,0.18693095,0.81306905
603-00-9,0.16585928,0.8341407
66637-35-2,0.13056636,0.86943364
801-52-5,0.44056666,0.55943334
61738-05-4,0.096230984,0.903769
34769-67-0,0.17532694,0.82467306
2079-54-1,0.086078644,0.91392136
56393-22-7,0.25714034,0.74285966
64399-29-7,0.4328556,0.5671444
67055-59-8,0.22267562,0.7773244
7635-51-0,0.08733934,0.91266066
3766-60-7,0.21370292,0.7862971
68690-89-1,0.059164166,0.94083583
74859-39-5,0.8245701,0.17542987
74859-37-3,0.8329829,0.16701709
123172-57-6,0.9164029,0.08359714
123172-63-4,0.7205552,0.27944478
123172-50-9,0.915593,0.08440696
123172-52-1,0.9235636,0.07643638
123172-54-3,0.8256684,0.1743316
25724-11-2,0.8616963,0.1383037
32358-07-9,0.10308272,0.8969173
126-07-8,0.5438516,0.4561484
10143-67-6,0.93563384,0.06436614
74149-72-7,0.55591375,0.44408625
2801-68-5,0.12224144,0.87775856
90-87-9,0.71972394,0.2802761
33419-42-0,0.38816988,0.6118301
67329-03-7,0.1064626,0.8935374
106065-10-5,0.8899605,0.110039495
74150-27-9,0.34661615,0.65338385
10024-70-1,0.78710735,0.21289262
1589-47-5,0.8575743,0.14242573
60676-84-8,0.26794773,0.73205227
18910-65-1,0.49737728,0.5026227
73573-87-2,0.42974705,0.57025295
6142-38-7,0.71058,0.28941998
16777-42-7,0.32942945,0.67057055
115960-14-0,0.35348403,0.64651597
22204-53-1,0.6085706,0.39142942
97699-81-5,0.1650486,0.8349514
110599-10-5,0.4157855,0.5842145
110599-11-6,0.33859372,0.6614063
38835-17-5,0.429528,0.570472
108912-17-0,0.5438367,0.45616332
52756-25-9,0.75907767,0.2409223
547-64-8,0.66616046,0.3338395
51338-27-3,0.7383115,0.26168847
69806-40-2,0.66013956,0.33986044
82697-75-4,0.64208317,0.35791686
82697-74-3,0.7401395,0.25986052
13749-94-5,0.094468534,0.90553147
34885-03-5,0.75604945,0.24395053
55066-48-3,0.76929545,0.23070452
589-92-4,0.6754534,0.32454658
15520-10-2,0.11734074,0.88265926
1141487-54-8,0.81692475,0.18307523
6280-15-5,0.4616084,0.5383916
2470-73-7,0.16154361,0.8384564
19142-68-8,0.15637565,0.84362435
2163-42-0,0.6701566,0.3298434
9046-10-0,0.58156824,0.41843176
1982-49-6,0.5694885,0.4305115
118562-73-5,0.8122835,0.18771651
77287-90-2,0.09226745,0.90773255
31291-71-1,0.73266184,0.26733813
18069-17-5,0.8386207,0.16137928
16251-77-7,0.52069837,0.47930163
1123-85-9,0.6179625,0.38203752
116287-13-9,0.15173519,0.8482648
112344-52-2,0.31751204,0.68248796
37795-71-4,0.20604861,0.7939514
62571-86-2,0.90048856,0.09951142
13330-31-9,0.17830187,0.8216981
79547-78-7,0.09960812,0.9003919
357-56-2,0.17456537,0.8254346
590-88-5,0.0921644,0.9078356
78-90-0,0.122124374,0.8778756
10171-78-5,0.7996561,0.2003439
29670-17-5,0.10915613,0.89084387
52663-81-7,0.38131458,0.6186854
1266664-66-7,0.19788283,0.80211717
59182-63-7,0.26739728,0.7326027
5586-87-8,0.14044571,0.8595543
49561-54-8,0.2102772,0.7897228
30007-14-8,0.26580447,0.73419553
1944-12-3,0.61785656,0.38214344
136-69-6,0.4874586,0.5125414
10138-74-6,0.55494845,0.44505158
109-07-9,0.38988817,0.61011183
141543-65-9,0.4599834,0.5400166
17590-01-1,0.39361012,0.6063899
1129-42-6,0.6632198,0.33678022
75-55-8,0.10159087,0.8984091
94-91-7,0.5087236,0.49127638
114460-08-1,0.3330915,0.6669085
537-61-1,0.16182488,0.8381751
3478-94-2,0.27365237,0.7263476
59-96-1,0.16365844,0.83634156
23256-30-6,0.20972091,0.7902791
74277-10-4,0.5020696,0.49793038
98730-04-2,0.4416033,0.5583967
2425-66-3,0.081291676,0.9187083
928-40-5,0.8439958,0.1560042
107-89-1,0.39958185,0.60041815
57-55-6,0.7465017,0.2534983
4189-47-3,0.22062415,0.77937585
770-35-4,0.4808334,0.5191666
999-61-1,0.45821905,0.54178095
127-00-4,0.079464495,0.9205355
96-47-9,0.76832867,0.23167132
17924-92-4,0.3026449,0.6973551
26735-66-0,0.6133439,0.3866561
29053-27-8,0.26949692,0.7305031
2568-25-4,0.64985347,0.3501465
4353-02-0,0.21605265,0.78394735
709-90-0,0.10885775,0.89114225
159264-96-7,0.47116864,0.52883136
303-47-9,0.48253,0.51747
95737-68-1,0.6397863,0.3602137
19224-26-1,0.8800229,0.11997715
24143-17-7,0.23524141,0.7647586
119446-68-3,0.13925982,0.8607402
98519-24-5,0.038475633,0.96152437
6423-43-4,0.08985174,0.91014826
75-56-9,0.37369484,0.62630516
1072-43-1,0.15424049,0.8457595
78-89-7,0.23739243,0.7626076
78-87-5,0.19670552,0.8032945
16529-56-9,0.17342603,0.82657397
93-53-8,0.5097138,0.49028617
64037-53-2,0.19515377,0.8048462
42872-30-0,0.6084572,0.39154276
42872-29-7,0.34809673,0.6519033
21267-72-1,0.17667258,0.8233274
3626-56-0,0.675333,0.32466698
78-97-7,0.16718215,0.83281785
1967-16-4,0.1103642,0.8896358
74068-00-1,0.18135744,0.81864256
14838-15-4,0.21791488,0.7820851
50901-84-3,0.14145374,0.85854626
78587-05-0,0.4582644,0.5417356
117-27-1,0.32103866,0.67896134
1193-81-3,0.6611744,0.33882555
69056-38-8,0.76505506,0.23494492
65489-05-6,0.2557041,0.7442959
78168-92-0,0.15213245,0.84786755
19408-46-9,0.6947671,0.30523288
56180-94-0,0.8896719,0.11032811
61276-16-2,0.47742176,0.52257824
3094-09-5,0.9405891,0.05941094
70886-61-2,0.31482393,0.6851761
26016-98-8,0.32922697,0.670773
598-77-6,0.19328749,0.8067125
55418-56-9,0.5684939,0.4315061
47073-92-7,0.61053073,0.3894693
95719-25-8,0.54927623,0.4507238
67358-82-1,0.49663854,0.50336146
80382-23-6,0.7307141,0.26928595
5005-84-5,0.28632116,0.71367884
55843-86-2,0.30877984,0.69122016
40828-46-4,0.50086737,0.4991326
81265-54-5,0.33172077,0.66827923
56355-17-0,0.32465845,0.67534155
52549-17-4,0.36027724,0.63972276
34691-31-1,0.49444473,0.5055553
56427-43-1,0.10165924,0.89834076
30087-33-3,0.28861815,0.71138185
53716-49-7,0.44343323,0.5565668
66934-18-7,0.2136119,0.7863881
51234-28-7,0.29565555,0.70434445
55690-47-6,0.10432178,0.8956782
55689-71-9,0.11663753,0.8833625
5104-49-4,0.24032319,0.7596768
31793-07-4,0.35278702,0.647213
41363-50-2,0.74062145,0.25937858
72619-41-1,0.27923292,0.7207671
158836-71-6,0.30620497,0.693795
67700-30-5,0.3055405,0.6944595
188416-20-8,0.54897124,0.45102876
1331-41-5,0.41865414,0.58134586
2126-84-3,0.043002427,0.9569976
7654-03-7,0.2815367,0.7184633
33368-94-4,0.3341717,0.6658283
119-51-7,0.531307,0.46869305
55294-15-0,0.47345555,0.52654445
98-85-1,0.4149117,0.5850883
42818-60-0,0.09803057,0.90196943
54335-70-5,0.06190908,0.9380909
877399-00-3,0.35477817,0.6452218
123172-49-6,0.89206225,0.107937776
52570-16-8,0.5719262,0.42807382
87757-18-4,0.41140473,0.5885953
26129-32-8,0.33405608,0.6659439
40843-25-2,0.37057638,0.6294236
69806-34-4,0.54787976,0.45212024
101-10-0,0.23430455,0.76569545
105512-06-9,0.64991117,0.3500888
1953-02-2,0.76346475,0.23653527
72324-18-6,0.74311376,0.25688624
94149-41-4,0.5848535,0.41514653
72322-15-7,0.46785945,0.53214055
598-78-7,0.25242096,0.74757904
1501-84-4,0.13934463,0.86065537
76-00-6,0.2061646,0.7938354
66941-48-8,0.09115565,0.90884435
20602-57-7,0.25774938,0.7422506
35782-82-2,0.34398478,0.6560152
20866-13-1,0.50546414,0.49453586
14689-97-5,0.18471241,0.8152876
2592-62-3,0.39904827,0.60095173
497-26-7,0.58202165,0.41797835
107220-28-0,0.33173484,0.66826516
75-34-3,0.26298273,0.7370173
303-97-9,0.8796094,0.12039057
158792-23-5,0.81684107,0.18315893
50765-82-7,0.084489346,0.91551065
50765-97-4,0.057957053,0.94204295
139189-30-3,0.6210952,0.37890485
126-14-7,0.87944204,0.120557986
51-77-4,0.97186685,0.028133184
40601-76-1,0.81472325,0.18527672
7235-40-7,0.906389,0.09361098
50765-81-6,0.06997633,0.93002367
50765-96-3,0.05090624,0.94909376
162881-26-7,0.57064885,0.42935115
116-75-6,0.8865838,0.1134162
22094-93-5,0.9712517,0.028748244
4957-16-8,0.88337636,0.11662364
121-06-2,0.7866827,0.21331728
5280-80-8,0.97379184,0.026208134
4474-24-2,0.98107713,0.018922884
465-42-9,0.6289437,0.37105632
85801-02-1,0.13633871,0.8636613
23960-07-8,0.8118042,0.18819584
70-38-2,0.6517581,0.34824193
50765-77-0,0.07485467,0.9251453
50765-94-1,0.06353891,0.9364611
59263-66-0,0.18567163,0.8143284
33089-61-1,0.14984107,0.85015893
90268-24-9,0.96342313,0.03657685
49575-13-5,0.7344751,0.26552492
42012-90-8,0.1403541,0.8596459
50765-93-0,0.09613311,0.9038669
64506-49-6,0.7437347,0.25626528
627-70-3,0.12981713,0.8701829
4602-84-0,0.9348256,0.06517441
64218-02-6,0.9232172,0.0767828
495-62-5,0.9355649,0.064435124
105-87-3,0.9777581,0.022241874
24304-50-5,0.8444153,0.15558468
4948-15-6,0.83852005,0.16147996
94238-00-3,0.79626024,0.20373976
3772-23-4,0.8243148,0.17568523
26567-10-2,0.77041113,0.22958887
6358-37-8,0.97312015,0.026879856
95-93-2,0.7806172,0.21938284
527-53-7,0.8297558,0.17024422
68259-05-2,0.9269986,0.073001415
79665-24-0,0.9688008,0.031199235
5384-21-4,0.8797907,0.120209284
21697-42-7,0.49405295,0.50594705
89269-64-7,0.44749933,0.55250067
89427-45-2,0.042452633,0.95754737
73840-50-3,0.80959815,0.19040187
1124-11-4,0.08269602,0.917304
10543-57-4,0.69585884,0.30414113
68922-23-6,0.78916144,0.21083859
1709-70-2,0.8469982,0.15300177
161050-58-4,0.5966028,0.4033972
283594-90-1,0.708181,0.29181898
40580-62-9,0.5159511,0.4840489
145-39-1,0.5137826,0.48621735
81-14-1,0.70496786,0.29503217
121-21-1,0.2918886,0.7081114
23031-36-9,0.19802684,0.80197316
97-11-0,0.35383445,0.64616555
27223-49-0,0.5622546,0.4377454
477-33-8,0.38152003,0.61847997
7212-44-4,0.9084368,0.09156324
29171-21-9,0.91356725,0.08643278
97322-87-7,0.43126452,0.5687355
82508-32-5,0.6119586,0.38804135
58652-20-3,0.9195877,0.08041232
2655-15-4,0.02792263,0.97207737
2686-99-9,0.029035926,0.9709641
3971-89-9,0.026385069,0.97361493
98124-08-4,0.14845598,0.851544
86780-90-7,0.6769147,0.3230853
3618-72-2,0.6752592,0.32474083
18794-84-8,0.92236084,0.07763916
65405-73-4,0.9393725,0.060627542
105-86-2,0.97138757,0.028612413
102-22-7,0.96946234,0.030537663
94-48-4,0.90306467,0.09693534
5585-39-7,0.6131433,0.38685665
459-80-3,0.9060687,0.09393132
1786-08-9,0.85841894,0.14158107
110-93-0,0.8727634,0.12723662
586-62-9,0.8846349,0.1153651
68555-58-8,0.8192221,0.18077792
137927-76-5,0.163903,0.836097
1191-16-8,0.89236933,0.10763066
13884-43-0,0.6218034,0.3781966
41131-65-1,0.8972994,0.10270061
97-36-9,0.57236075,0.42763928
78-32-0,0.8248847,0.1751153
95-63-6,0.78064954,0.21935047
669005-94-1,0.23955601,0.760444
487-68-3,0.759855,0.24014503
75980-60-8,0.5470921,0.45290795
938-18-1,0.7131567,0.2868433
88-05-1,0.1290406,0.8709594
108-75-8,0.1776231,0.8223769
90992-25-9,0.86253345,0.13746658
25586-42-9,0.6381556,0.36184445
78-30-8,0.91556275,0.08443722
101708-05-8,0.65266216,0.34733787
53780-34-0,0.7007525,0.29924753
27945-43-3,0.3047462,0.6952538
700-13-0,0.5216795,0.47832045
14667-55-1,0.11898047,0.88101953
28730-17-8,0.496359,0.503641
73622-67-0,0.5695818,0.4304182
18869-73-3,0.45071322,0.5492868
2169-64-4,0.5905213,0.40947872
80693-00-1,0.693274,0.30672598
96-69-5,0.85306764,0.14693233
36443-68-2,0.913726,0.08627405
96-66-2,0.8458068,0.15419322
7756-94-7,0.84117126,0.15882872
68411-46-1,0.715333,0.28466702
41208-07-5,0.58991486,0.41008514
30392-41-7,0.41138124,0.58861876
1879-09-0,0.21348125,0.78651875
1445-23-4,0.20602632,0.7939737
1218-35-5,0.06612766,0.93387234
59708-57-5,0.15275306,0.84724694
81-15-2,0.5137826,0.48621735
2487-01-6,0.31861877,0.6813812
2205-73-4,0.77006936,0.22993061
79006-76-1,0.075136125,0.9248639
96515-74-1,0.4487477,0.5512523
50588-13-1,0.56816363,0.43183637
50700-72-6,0.56816363,0.43183637
34388-29-9,0.7790484,0.2209516
121-29-9,0.22755378,0.7724462
6090-15-9,0.8449454,0.15505464
26002-80-2,0.7187321,0.2812679
70-43-9,0.4636715,0.5363285
23031-38-1,0.57588196,0.424118
72963-72-5,0.3310964,0.6689036
14297-81-5,0.30259234,0.69740766
30764-80-8,0.8542735,0.14572652
124416-41-7,0.24738657,0.7526134
14901-07-6,0.85893995,0.14106007
25812-30-0,0.84251773,0.15748228
80-26-2,0.9421981,0.057801884
41414-75-9,0.8973917,0.10260832
60763-44-2,0.8274642,0.1725358
78-70-6,0.6652053,0.3347947
7143-69-3,0.94048715,0.059512828
126-64-7,0.9521831,0.047816865
315-18-4,0.05603373,0.94396627
149961-52-4,0.429178,0.570822
2032-65-7,0.030575335,0.96942466
2635-10-1,0.09945887,0.9005411
2179-25-1,0.12222624,0.87777376
2655-14-3,0.026542306,0.9734577
137521-49-4,0.8496112,0.15038876
137521-48-3,0.8294905,0.17050953
2425-10-7,0.03192979,0.9680702
671-04-5,0.03901601,0.960984
66871-56-5,0.6296271,0.37037286
6392-46-7,0.04862988,0.9513701
79006-73-8,0.037196755,0.96280324
79006-83-0,0.18464434,0.81535566
87767-36-0,0.04112178,0.9588782
23103-98-2,0.1481682,0.8518318
548-84-5,0.15157712,0.8484229
38035-28-8,0.10273671,0.8972633
59669-26-0,0.024762034,0.97523797
68789-90-2,0.04494959,0.9550504
50765-71-4,0.058304846,0.94169515
50765-87-2,0.067991555,0.93200845
100751-82-4,0.13486302,0.865137
88296-62-2,0.23583901,0.764161
68789-93-5,0.058591664,0.94140834
123252-99-3,0.1974765,0.8025235
123252-97-1,0.12583089,0.8741691
96-88-8,0.20425409,0.7957459
50528-97-7,0.3583957,0.6416043
61676-87-7,0.20059687,0.79940313
58011-68-0,0.6487983,0.3512017
25505-97-9,0.13952106,0.86047894
24303-87-5,0.12647718,0.8735228
220899-03-6,0.6693083,0.33069173
68516-73-4,0.93782955,0.06217045
55-37-8,0.04731083,0.9526892
64011-88-7,0.10210329,0.8978967
18694-40-1,0.16373211,0.8362679
73590-58-6,0.19697237,0.80302763
21829-25-4,0.5676388,0.4323612
71653-63-9,0.33001828,0.6699817
88046-00-8,0.7656482,0.23435181
484-12-8,0.5353687,0.46463132
50563-36-5,0.5164201,0.48357987
77732-09-3,0.49369413,0.5063059
24280-93-1,0.5405745,0.4594255
72705-22-7,0.83492506,0.16507497
132203-70-4,0.64801407,0.3519859
41295-28-7,0.8028067,0.19719331
62751-73-9,0.06316781,0.9368322
67369-99-7,0.05406761,0.9459324
6962-44-3,0.41845655,0.58154345
74222-97-2,0.9488863,0.05111374
86604-75-3,0.21802348,0.7819765
38168-64-8,0.07720238,0.9227976
139958-16-0,0.36513197,0.634868
60568-05-0,0.22715628,0.7728437
4619-66-3,0.71267843,0.28732157
99522-79-9,0.4779778,0.5220222
133908-64-2,0.40975255,0.59024745
105951-93-7,0.30738384,0.69261616
73698-59-6,0.6630285,0.33697152
89226-75-5,0.32583493,0.67416507
91599-74-5,0.26154214,0.73845786
68483-33-0,0.23342389,0.7665761
