CASRN,EPA_xgboost_rdkit2d-1,EPA_xgboost_rdkit2d-2,EPA_xgboost_rdkit2d-3,EPA_xgboost_rdkit2d-4
5465-00-9,0.00039360387,0.019792547,0.9782236,0.0015901905
58473-74-8,0.00027714024,0.07014599,0.92308885,0.006487956
625-53-6,0.8973881,0.026483826,0.0756573,0.00047081104
71475-35-9,0.00050077133,0.082928665,0.9055739,0.010996711
139-94-6,0.005786543,0.09176637,0.8927458,0.009701325
68228-19-3,0.00020586031,0.00045811373,0.9635257,0.035810273
89427-19-0,0.3108882,0.53468275,0.06512393,0.08930511
4151-50-2,0.009472615,0.45442802,0.5003323,0.035767045
107-29-9,0.038643688,0.24644607,0.71197027,0.0029399751
5308-25-8,0.024953034,0.036445223,0.937735,0.00086674746
93106-60-6,0.00073831924,0.0072130384,0.98751277,0.0045358073
139-87-7,0.00028768586,0.0029390124,0.3338098,0.6629635
100-74-3,6.8494206e-05,0.025441395,0.9740879,0.00040230068
538-07-8,0.31184727,0.07722956,0.6082017,0.002721486
134-97-4,0.0015720406,0.00211979,0.9112776,0.08503064
23205-24-5,0.03115607,0.67367107,0.28791648,0.0072563663
67658-42-8,0.0054881535,0.9061165,0.08831722,7.819067e-05
2687-91-4,0.00014801526,0.006459898,0.9927254,0.00066669175
92-50-2,6.194233e-05,0.00011183228,0.99980026,2.6004947e-05
92-49-9,0.025592212,0.08005693,0.8935473,0.0008035045
1508-75-4,0.0016352533,0.025777517,0.9662434,0.006343883
7081-53-0,0.004502238,0.55587983,0.4393969,0.00022104548
62924-70-3,0.5693291,0.06613193,0.3466485,0.017890494
13147-25-6,0.00048438172,0.24324492,0.7235182,0.03275252
13256-23-0,0.0065719113,0.08193483,0.90637046,0.005122822
82018-90-4,0.26719275,0.48515952,0.23006174,0.017585982
2991-51-7,0.00030556842,0.0019799115,0.9943315,0.0033829906
70458-96-7,0.00040766218,0.0019695938,0.7588861,0.23873658
14698-29-4,0.0017348643,0.023796981,0.95387983,0.020588284
51940-44-4,0.00012560621,0.0076316004,0.9723589,0.019883923
19562-30-2,0.00068961637,0.056921877,0.9139471,0.028441334
13256-13-8,0.003575865,0.96778363,0.028576488,6.3983054e-05
80472-85-1,0.00032657819,0.061769392,0.9329963,0.0049076886
20373-56-2,6.559003e-05,0.055384044,0.9331581,0.011392269
62899-75-6,0.023910768,0.22881846,0.70462745,0.04264332
21590-92-1,0.0025251054,0.110482834,0.885236,0.0017560557
63716-33-6,0.0004322518,0.004676757,0.99459934,0.00029168904
78467-49-9,0.00015515917,0.00093334366,0.9987286,0.00018286821
63744-48-9,0.0001916567,0.0032225414,0.9962288,0.00035706986
86-28-2,0.0063154786,0.040068634,0.70240986,0.251206
132-32-1,0.00014858798,0.981281,0.015894933,0.0026754627
128-53-0,0.00064609194,0.006097052,0.28652844,0.7067284
86-35-1,3.9571925e-05,0.0010664524,0.99813867,0.00075525354
34929-03-8,0.0014315994,0.011731526,0.98283,0.0040069106
28657-80-9,0.00041573757,0.003131933,0.9815956,0.014856775
32976-88-8,0.0010481701,0.07855555,0.8447926,0.07560372
3784-99-4,0.0016284474,0.6238062,0.35788748,0.016677905
1239-45-8,0.0015079229,0.2233507,0.717299,0.057842366
64-17-5,0.004858683,0.12881556,0.794973,0.07135273
111-73-9,0.00011087524,0.00046726852,0.46903986,0.530382
111-35-3,1.64964e-05,0.00057105644,0.9359486,0.06346382
64050-15-3,0.00028385018,0.00018743127,0.99733776,0.0021909303
2141-62-0,0.0011707833,0.0039219228,0.98420334,0.010703986
110-80-5,0.00011033301,0.0044334573,0.71360314,0.28185308
111-90-0,2.6188929e-05,0.0006136363,0.12092314,0.87843704
112-50-5,2.1391596e-05,0.00042117835,0.2926413,0.70691615
64057-86-9,3.8318336e-05,0.00024506095,0.9987851,0.0009315339
106-74-1,0.0009624268,0.19450039,0.8024662,0.002071002
98519-29-0,1.24839735e-05,8.602949e-05,0.99989355,7.937491e-06
6012-83-5,0.00079267623,0.28026718,0.6326273,0.086312875
122453-73-0,0.030223083,0.08865799,0.7636278,0.11749112
58567-11-6,8.64381e-06,0.00038972934,0.0066883024,0.9929133
109-94-4,0.00067225425,0.009574384,0.9710461,0.018707203
2979-26-2,0.00031757154,0.00083150645,0.91919947,0.07965143
103-75-3,0.004316716,0.03401142,0.7010532,0.2606186
10310-32-4,0.008216958,0.010121374,0.8111019,0.17055973
33210-54-7,0.00014277012,0.0055117095,0.99419856,0.0001469986
33210-37-6,0.0001363039,0.74291706,0.25662097,0.000325649
33235-81-3,7.706142e-05,0.8239275,0.1755954,0.00039997438
33236-11-2,0.00032106618,0.010705994,0.98889554,7.738152e-05
33235-92-6,0.0007076653,0.048394646,0.95044464,0.00045302173
33210-59-2,0.0002375014,0.9498159,0.0497601,0.00018649593
33235-90-4,0.000500478,0.95771986,0.041668266,0.000111329704
4234-79-1,0.09160587,0.028580392,0.07140671,0.80840707
64037-28-1,0.00036080214,0.008558613,0.9778439,0.013236644
105-56-6,0.0017740306,0.0018441107,0.9867393,0.009642593
638-07-3,0.00069955044,0.5988245,0.39600408,0.0044718673
101-97-3,2.3324226e-05,0.0006165902,0.99694103,0.0024190815
14062-23-8,0.00062865485,0.0035911717,0.7045531,0.29122704
2122-70-5,0.0003231427,0.007934715,0.97469926,0.017042907
27512-72-7,0.000554511,0.0012278712,0.98793995,0.010277673
2949-22-6,0.0001449652,0.051849652,0.9341796,0.013825754
25059-80-7,0.0025684992,0.012049093,0.9739618,0.011420588
119-41-5,0.0005990649,0.015884234,0.85205835,0.13145834
21045-68-1,0.0007184663,0.14202178,0.6042174,0.25304234
34580-65-9,0.00040110204,0.0059069674,0.9859853,0.007706629
77501-90-7,0.0005070925,0.22041644,0.61827946,0.16079697
623-51-8,0.00021251303,0.9319935,0.06687381,0.00092014455
63935-38-6,0.0020695187,0.9527952,0.016282894,0.028852431
637-56-9,0.00050915475,0.01609769,0.9831964,0.00019677854
23609-20-3,0.015175173,0.014964465,0.96752065,0.00233969
150-69-6,0.001176703,0.03023678,0.9539079,0.014678646
38160-03-1,0.0063561583,0.015939336,0.9432809,0.034423646
19077-60-2,0.00698885,0.07269072,0.74753624,0.1727842
100-29-8,0.0022804972,0.0071831984,0.97975975,0.010776586
88599-72-8,1.9437755e-05,0.000334035,0.9960796,0.0035668684
93-18-5,9.052803e-05,0.00031303693,0.9965115,0.003084975
61361-59-9,0.76793563,0.011645684,0.21465234,0.0057663075
66840-01-5,0.51614344,0.052234832,0.42436185,0.0072599077
60634-59-5,0.000857608,0.0068210675,0.973764,0.0185573
18637-00-8,4.9189708e-05,0.026698729,0.9719568,0.0012952614
938-73-8,0.0004141149,0.016271506,0.94732076,0.035993602
80834-62-4,0.0034029197,0.8905555,0.10389411,0.0021474434
80834-63-5,0.0005272723,0.9902318,0.00902291,0.00021800425
80834-80-6,0.0060893535,0.48426238,0.5090588,0.0005894789
80834-59-9,0.00017353133,0.998175,0.0014683749,0.00018309694
80834-56-6,9.6994045e-05,0.9980211,0.0018106716,7.121829e-05
96222-01-4,0.013728641,0.37953714,0.60590667,0.0008275323
46817-91-8,5.3188985e-05,0.0046123206,0.9951389,0.0001955929
118-28-5,0.0012251221,0.010734364,0.19871429,0.78932625
63716-32-5,0.006109027,0.31878164,0.6386266,0.03648276
42874-03-3,0.0012316741,0.09622837,0.8922564,0.010283562
140-88-5,5.9989776e-05,0.8951315,0.081107594,0.023700925
103-36-6,4.6184196e-06,0.00010779934,0.9683912,0.031496465
6048-06-2,1.4356914e-05,0.0009006659,0.9845458,0.01453913
14731-78-3,0.000272526,0.05141611,0.82530695,0.123004444
117666-88-3,0.0056530945,0.004594516,0.9758897,0.013862729
117666-82-7,1.6508968e-05,0.0008048515,0.9924104,0.0067681926
95266-40-3,0.045180034,0.02405001,0.432679,0.49809098
97-81-4,0.0033989318,0.0343102,0.4591205,0.5031703
4089-07-0,0.00083372,0.0074690254,0.9485696,0.043127593
868-59-7,0.0024071652,0.54064924,0.4070403,0.049903326
92077-78-6,0.0013802664,0.01081954,0.7268192,0.26098102
86541-74-4,0.00068879896,0.002002813,0.82783836,0.16947003
110221-44-8,0.01288419,0.0084063085,0.92373586,0.054973643
1187-46-8,0.033494573,0.24445324,0.7086127,0.013439506
121-39-1,0.0003767499,0.002493638,0.39087144,0.60625815
548-00-5,0.001981153,0.0723239,0.8197622,0.105932824
29177-84-2,0.00088111113,0.0013535311,0.98690414,0.010861268
9000-40-2,0.0041017276,0.0682277,0.89605445,0.031616133
454-31-9,0.01995435,0.1702226,0.18746625,0.62235683
34580-75-1,6.127994e-05,0.0019204878,0.9978794,0.00013890828
10029-04-6,9.986049e-05,0.0031398116,0.010212879,0.98654747
7085-85-0,0.010246852,0.4409946,0.33035964,0.21839893
89-33-8,4.848883e-05,0.00076335634,0.9886507,0.010537483
93-89-0,9.416659e-06,0.00055911386,0.9902019,0.00922966
94-09-7,3.323552e-05,0.003880506,0.9755578,0.020528464
99-77-4,0.0016513858,0.010608513,0.61500216,0.3727379
120-47-8,8.892535e-05,0.0029001685,0.99552554,0.0014853649
56974-61-9,0.0005946083,0.009228364,0.63700885,0.35316813
87-25-2,0.00012234521,0.0060099512,0.9693471,0.024520623
122277-22-9,0.0005307505,0.006949116,0.9901725,0.0023476484
19485-08-6,0.0025531,0.023107687,0.5371656,0.43717366
79660-46-1,0.00091925135,0.0053189374,0.9929941,0.0007676923
98349-25-8,0.008938633,0.008002134,0.91118515,0.071874164
734-88-3,4.0178504e-05,0.008455548,0.9614014,0.030102888
16078-71-0,1.3698778e-05,0.0022328387,0.99166274,0.0060907006
142891-20-1,0.00510386,0.0071114763,0.2283735,0.7594112
24237-54-5,0.017869793,0.016524123,0.96244425,0.0031618453
19688-04-1,0.00014379578,0.0037436362,0.9833189,0.012793617
75274-22-5,0.00040298884,0.00027305164,0.9963569,0.0029670289
74531-87-6,8.280342e-05,0.0019140962,0.9971411,0.00086195715
103112-35-2,0.0021699248,0.04525005,0.87993455,0.07264542
13915-60-1,1.3644089e-05,0.0010428525,0.9987902,0.0001532902
126-12-5,0.001488977,0.84753275,0.14792928,0.0030489971
5794-23-0,0.0012240033,0.17117736,0.81675947,0.010839235
2385-81-1,0.0014491036,0.8249684,0.16438204,0.009200471
3691-78-9,0.0006841122,0.78605187,0.21241085,0.00085318566
510-15-6,0.0006130275,0.022288712,0.9656825,0.011415736
383-63-1,0.006596805,0.26464507,0.6664974,0.062260672
515-84-4,0.00010510283,0.19522512,0.63171464,0.17295516
51-79-6,0.001675221,0.046750054,0.9087111,0.042863682
13684-56-5,4.3592234e-05,0.001308384,0.9898964,0.008751549
105774-14-9,0.0021777363,0.7462953,0.22762428,0.023902752
75507-68-5,0.0099915145,0.028342085,0.9419159,0.019750474
33400-47-4,0.002762854,0.40707472,0.34902138,0.24114107
25717-80-0,0.07260156,0.013565377,0.8639096,0.04992349
13945-53-4,0.0010257277,0.0021446738,0.99445254,0.0023769934
139481-59-7,0.0011767655,0.02976041,0.95405275,0.015010057
2593-15-9,0.001257051,0.12829977,0.8467372,0.023705946
79794-75-5,0.006933226,0.39168242,0.59147614,0.009908185
2521-01-9,0.0020969652,0.024629608,0.96265584,0.010617593
16322-14-8,0.0034048846,0.009084162,0.98172176,0.005789245
1097-57-0,8.5113636e-05,0.0035967864,0.9701503,0.026167877
541-41-3,0.0006922164,0.86939025,0.12758434,0.0023332157
59463-54-6,0.023887651,0.06049814,0.9123798,0.0032344032
7495-45-6,0.00367456,0.053926338,0.7143134,0.22808567
719-80-2,0.008225774,0.33870813,0.54631585,0.10675025
23510-39-6,0.023356056,0.9442825,0.030751292,0.0016102056
2425-19-6,0.82144994,0.15996757,0.005921937,0.012660609
13067-93-1,0.09229569,0.5937619,0.29619282,0.017749542
2104-64-5,0.71435773,0.23756826,0.03763696,0.010437027
1776-83-6,0.31680652,0.19835252,0.34316626,0.14167473
1623-14-9,0.0036105034,0.00815224,0.12781294,0.86042434
3309-67-9,0.976904,0.014819455,0.008188746,8.788081e-05
71363-61-6,0.6404667,0.106765494,0.22564286,0.02712493
36519-00-3,0.024805507,0.4469609,0.5273766,0.0008570152
17109-49-8,0.041092288,0.8326283,0.042467188,0.08381218
1498-51-7,0.0045028687,0.024800641,0.96802986,0.0026666152
7508-73-8,0.37988257,0.25848693,0.10859546,0.25303507
1498-64-2,0.012469256,0.93210506,0.054622825,0.00080286403
607-01-2,0.00022345985,0.032872036,0.9667295,0.00017501485
19133-28-9,0.13757646,0.86008024,0.0022793727,6.3877764e-05
75-08-1,0.006717737,0.51689065,0.3113312,0.16506042
110-77-0,0.0007290484,0.085720934,0.91168135,0.0018687148
18370-87-1,0.0018560608,0.11020634,0.83043975,0.057497837
19594-18-4,0.06988977,0.014776838,0.8761824,0.039151017
32666-97-0,0.0051602987,0.2226484,0.76840365,0.0037876833
2212-67-1,0.0022527138,0.0025491572,0.99416673,0.0010313989
181587-01-9,0.005162766,0.261719,0.71661985,0.016498387
102251-91-2,0.040146455,0.07680317,0.11235975,0.7706906
513-12-2,0.0014009079,0.0028275296,0.33085415,0.6649174
594-44-5,0.006523564,0.08289705,0.83477616,0.075803235
74-96-4,0.011251233,0.22620273,0.6962389,0.06630718
10141-07-8,0.1369332,0.024433907,0.62240887,0.21622406
623-68-7,0.004242267,0.0026042934,0.9802777,0.01287568
1733-25-1,0.00024785096,0.021161256,0.46446404,0.51412684
16491-24-0,0.00027579576,0.0060091126,0.91034746,0.083367586
60364-26-3,0.0005563909,0.004053886,0.9910076,0.0043821046
130-01-8,0.2969381,0.5335398,0.14583084,0.0236913
480-54-6,0.6140432,0.30751222,0.05464683,0.023797804
15503-86-3,0.33465958,0.25911254,0.21585663,0.19037122
7785-33-3,1.0481618e-05,6.776383e-05,0.00066192186,0.99925977
25402-06-6,0.004213106,0.2692518,0.63447505,0.092060044
56172-46-4,1.6484173e-05,2.1759315e-05,0.00034384502,0.99961793
3016-19-1,9.771976e-05,0.00093135226,0.008232468,0.99073845
11141-17-6,0.099023305,0.012716189,0.30111334,0.5871472
121-20-0,0.0026685048,0.0122529,0.9694904,0.015588196
81719-55-3,0.001772863,0.013834731,0.9387859,0.045606427
23726-91-2,0.0001256777,0.0024500217,0.58821726,0.40920702
8022-96-6,8.810813e-05,0.0006623941,0.9866458,0.012603684
102518-79-6,0.09439041,0.027342688,0.8376361,0.040630776
625-33-2,0.006796757,0.19235794,0.800085,0.0007603355
80-59-1,0.00021881552,0.0070681116,0.93140656,0.061306473
240494-70-6,0.15151098,0.15410241,0.5469288,0.1474578
480-81-9,0.07594801,0.88742757,0.009803425,0.02682099
16568-02-8,0.0045036245,0.081953436,0.912802,0.00074100576
2883-98-9,0.008307377,0.017963188,0.94431055,0.029418852
15037-65-7,0.02223576,0.0768582,0.8984191,0.0024869994
93-16-3,8.35369e-05,0.002178113,0.99579597,0.0019423587
7319-16-6,0.00050036685,0.002398028,0.993036,0.0040656053
97-54-1,1.1485216e-05,0.0001570001,0.99938774,0.00044371016
120-11-6,0.0012822745,0.0011712847,0.85775405,0.13979237
623-43-8,1.7793922e-05,0.009537298,0.9682636,0.022181345
6842-15-5,0.0012444656,0.0022544656,0.16376898,0.8327321
4635-87-4,0.033209898,0.07789767,0.8868959,0.0019965253
964-82-9,0.032010052,0.2380804,0.64813054,0.08177906
33956-49-9,0.0007585801,0.0024035955,0.20317031,0.7936675
15220-87-8,0.00017610341,0.002462322,0.25089443,0.7464671
142-83-6,0.00021625041,0.0010780478,0.99834776,0.00035795633
1516-01-4,0.008040379,0.50314206,0.48863596,0.00018162123
4076-62-4,0.0025098098,0.013487654,0.9801763,0.0038262315
637-50-3,0.00039130394,0.0016781589,0.94446373,0.05346682
120-58-1,2.07526e-05,0.003313637,0.9966371,2.8454418e-05
13061-80-8,0.00299021,0.8748877,0.117674336,0.0044477032
14861-06-4,3.6786747e-05,0.011591775,0.9854395,0.0029319879
590-21-6,0.002010304,0.32122093,0.59041315,0.08635563
16219-75-3,0.00042016638,0.02234791,0.9480976,0.029134374
38233-76-0,0.0003269055,0.0086372085,0.8065604,0.1844755
78919-13-8,0.05424198,0.10193188,0.7820708,0.0617553
88430-50-6,0.008058034,0.16606006,0.78689986,0.03898206
75-05-8,0.21889706,0.7708482,0.009854251,0.00040042918
2001-95-8,0.0015782422,0.0015274282,0.07931711,0.91757727
126-13-6,0.03321568,0.001748318,0.6845278,0.28050813
26305-03-3,0.054147888,0.013594456,0.75431114,0.17794655
3922-90-5,0.0690502,0.010593978,0.8826531,0.03770273
111-01-3,8.917001e-06,3.032817e-05,0.027472783,0.9724879
12750-79-7,0.0668387,0.024926415,0.62104595,0.28718892
72559-06-9,0.07534734,0.15416652,0.737831,0.032655172
16846-24-5,0.006517732,0.012762402,0.02115097,0.9595689
101043-37-2,0.006007096,0.13642229,0.52255625,0.33501437
134652-60-1,0.00023612994,0.0023174991,0.9835639,0.013882437
6846-50-0,0.00016696435,0.00033294244,0.9238252,0.07567495
37280-56-1,0.007574707,0.001001199,0.006827047,0.984597
25448-25-3,0.00027434967,0.00017215485,0.0116468035,0.9879067
25103-12-2,0.00016620822,0.00010924855,0.005885997,0.9938386
23079-28-9,0.0009802526,0.0015389906,0.033266705,0.964214
68937-40-6,1.8010785e-05,1.994677e-05,0.0025682054,0.99739385
126-71-6,0.0015812176,0.0009804015,0.9866969,0.010741477
96513-83-6,0.002081583,0.57452327,0.42185542,0.0015397159
64532-95-2,0.0002147044,0.00089238334,0.21322998,0.78566295
2162-73-4,3.2212476e-05,0.0009181659,0.94539523,0.053654414
85187-23-1,0.00084729656,0.04759476,0.022492088,0.9290658
3818-80-2,0.63154286,0.28762567,0.07692356,0.0039079115
2667-52-9,0.96515,0.023392498,0.010302775,0.0011547582
157859-20-6,5.1522868e-05,0.0003767954,0.99726367,0.002307984
3081-14-9,4.5315883e-05,0.00041815222,0.99584585,0.0036907436
24916-51-6,0.006370803,0.0026260584,0.8096822,0.1813209
68880-55-7,0.014320383,0.0019627935,0.10651669,0.8772001
78164-00-8,0.30994183,0.058651324,0.067101456,0.56430537
123-17-1,4.5520643e-05,2.5284615e-05,0.014151006,0.9857782
60828-78-6,0.0003669917,0.00048579337,0.2377702,0.761377
16409-46-4,5.985298e-05,8.917863e-05,0.026123317,0.97372764
73747-29-2,0.0002903549,0.09463222,0.900189,0.0048885047
80621-81-4,0.017631568,0.0764146,0.8038151,0.10213872
3286-46-2,0.003451917,0.034334116,0.8928157,0.06939824
61379-65-5,0.028570348,0.03786191,0.34855694,0.5850108
4345-03-3,0.011739339,0.0020399673,0.387978,0.5982427
43119-47-7,0.044512328,0.022951879,0.5054222,0.42711362
1406-66-2,0.0020479392,0.0057752416,0.7285094,0.26366743
303-45-7,0.0010242051,0.00026124416,0.9931971,0.0055174376
25497-49-8,0.0014199329,0.004424797,0.39908084,0.5950744
84-80-0,0.004644961,0.016386202,0.59738463,0.38158423
77855-81-3,0.017579421,0.9759814,0.0040513743,0.0023878173
24365-47-7,0.0021145744,0.006185341,0.7183128,0.27338722
51356-22-0,0.12681682,0.7683285,0.08359259,0.021262074
51356-10-6,0.8120179,0.16975169,0.010410519,0.007819891
21673-83-6,0.0018263662,0.06670188,0.8598514,0.07162037
150-86-7,8.514214e-05,0.0030740427,0.10420551,0.8926353
26544-38-7,0.00024212681,0.0006098456,0.23046158,0.7686865
70384-29-1,0.010422026,0.096950516,0.16871268,0.7239148
71108-02-6,0.27853882,0.120186396,0.11611488,0.4851599
25265-77-4,0.0018401927,0.0010573437,0.72716653,0.26993588
505-32-8,0.0040126373,0.004625334,0.3657127,0.6256493
50-14-6,0.08790291,0.009471164,0.57359433,0.32903156
54573-75-0,0.9917338,0.00032944395,0.0068715997,0.0010651278
330-64-3,0.029390654,0.09590483,0.8629647,0.0117398165
60244-70-4,0.7552183,0.17415726,0.036574814,0.034049585
60244-66-8,0.975901,0.009879423,0.012341545,0.0018780447
7492-32-2,0.011506482,0.39999828,0.58295405,0.005541174
50-34-0,0.0019533935,0.37964752,0.6171098,0.0012893165
3700-96-7,0.002786677,0.95096135,0.04464434,0.0016076148
3700-90-1,0.019355776,0.56328547,0.4138468,0.003511906
60244-69-1,0.69485,0.14025204,0.15779273,0.0071051796
143201-11-0,0.021327777,0.13140021,0.8162365,0.031035492
1610-18-0,6.129659e-05,0.0006474535,0.9988171,0.0004741422
99559-84-9,0.00488701,0.9924522,0.0021828741,0.00047792986
1445-75-6,0.0026845676,0.015133376,0.95451707,0.027665056
41669-30-1,1.8833052e-05,3.4679775e-05,0.82232183,0.1776246
26401-35-4,4.7265603e-05,5.3787797e-05,0.19064441,0.8092545
28472-97-1,2.6435455e-05,6.339643e-05,0.14146239,0.85844773
166412-78-8,7.983439e-05,0.00012901629,0.66658103,0.33321014
27554-26-3,0.0001737639,0.0004989306,0.012142047,0.9871853
544-01-4,8.717789e-05,0.0011256001,0.07519958,0.9235877
605-50-5,2.6236436e-05,0.0001503072,0.027342841,0.9724806
10086-50-7,0.00010374555,0.0003417937,0.69862765,0.3009268
63980-62-1,0.000505418,0.0011673112,0.22300176,0.77532554
589-59-3,2.0830352e-05,0.0009214747,0.034621738,0.96443594
110-96-3,0.001335593,0.30383998,0.6934741,0.0013503537
29214-81-1,0.0024446093,0.9881605,0.008918448,0.0004764432
127-39-9,0.001851543,0.073429994,0.86806864,0.056649894
84-69-5,0.00033709343,0.0019053709,0.6840904,0.3136672
53378-52-2,0.0076032425,0.1228792,0.8657011,0.0038164696
97-85-8,7.541459e-05,0.0047877994,0.075395614,0.9197412
68171-33-5,0.00012410613,0.0005143624,0.52838194,0.47097954
132299-20-8,1.3312032e-05,0.00022065139,0.98407656,0.015689464
100-18-5,1.2340656e-05,0.0001426909,0.99321574,0.006629222
38640-62-9,1.9115674e-05,0.001559407,0.9479842,0.050437275
28178-42-9,1.0878726e-05,0.001847144,0.9309689,0.067173086
94133-79-6,1.7445169e-05,0.00077329756,0.9745523,0.024656953
565-80-0,0.00067817915,0.04474585,0.9512139,0.00336203
50847-11-5,0.00018870778,0.0024424547,0.9967302,0.0006386082
97-72-3,0.00020790362,0.00546684,0.98489136,0.009433889
3437-84-1,0.0006759942,0.015399231,0.31779426,0.6661305
108-18-9,0.0077762445,0.73764426,0.24560736,0.0089720795
2986-17-6,0.0053785904,0.27406615,0.71928793,0.0012673063
139-40-2,0.00010453488,0.0020645282,0.99088377,0.0069471607
38588-65-7,0.005697209,0.6649919,0.32561076,0.0037000992
96-80-0,2.9119108e-06,4.8564812e-05,0.9996836,0.00026489847
66660-95-5,0.0020677052,0.21802723,0.76136446,0.018540625
4261-68-1,0.0007084921,0.0038495574,0.9938792,0.0015626925
2303-16-4,0.01631051,0.13340645,0.7443733,0.10590974
601-77-4,0.00143787,0.042455353,0.95285213,0.0032546476
108-20-3,7.2241906e-05,0.0039375694,0.9944353,0.0015548338
