CASRN,EPA_xgboost_maccs-1,EPA_xgboost_maccs-2,EPA_xgboost_maccs-3,EPA_xgboost_maccs-4
1505-95-9,0.01955183,0.55665857,0.40682012,0.016969487
996-35-0,0.09132807,0.38963652,0.4459356,0.07309983
3938-45-2,0.646518,0.23726691,0.10889718,0.007317877
116666-63-8,0.04440275,0.46469256,0.4491056,0.041799065
24730-10-7,0.028343333,0.091466285,0.71998477,0.1602056
14759-05-8,0.01623782,0.11585383,0.85582495,0.012083358
54270-10-9,0.06571296,0.362594,0.5023326,0.06936042
18952-79-9,0.4010996,0.37555483,0.20654553,0.016800093
26328-00-7,0.027650096,0.150147,0.72508466,0.09711828
69788-41-6,0.006208605,0.10089731,0.76769274,0.12520133
97887-77-9,0.053529095,0.17659262,0.37050587,0.39937243
6659-45-6,0.12943289,0.08155422,0.5486144,0.24039854
22343-07-3,0.22904271,0.6687451,0.09489263,0.007319617
64249-01-0,0.21628928,0.50051147,0.23852155,0.044677727
14211-01-9,0.11952086,0.47390214,0.3678206,0.038756378
36614-38-7,0.37256545,0.47891757,0.12412253,0.024394495
19645-42-2,0.38727072,0.49228638,0.09477241,0.025670523
79985-91-4,0.26558566,0.50863147,0.16054614,0.065236725
97699-69-9,0.01780777,0.16721691,0.73411995,0.08085538
30560-28-2,0.16102318,0.41895726,0.3869272,0.033092346
71617-10-2,0.0057614627,0.096829355,0.5262553,0.37115386
3567-08-6,0.018284181,0.08551938,0.76700085,0.12919554
17959-11-4,0.09211747,0.22034977,0.6093227,0.07821005
404-86-4,0.023695836,0.10843905,0.7038533,0.16401185
145071-49-4,0.17547011,0.548245,0.23604205,0.040242825
111038-37-0,0.02027619,0.0661198,0.82651174,0.08709229
72739-69-6,0.056533523,0.09811587,0.6961614,0.14918923
23485-79-2,0.6259844,0.33988205,0.026426258,0.0077073425
149877-41-8,0.13234968,0.25405526,0.5453094,0.06828565
24353-61-5,0.056644652,0.4492216,0.46490315,0.029230662
13955-12-9,0.39397094,0.5207169,0.06428665,0.021025514
15863-65-7,0.74354535,0.20025563,0.036685664,0.01951333
14358-50-0,0.016564112,0.038180403,0.7508042,0.19445136
24017-18-3,0.61367595,0.28575677,0.074328035,0.026239255
6838-93-3,0.044717453,0.19527084,0.68241227,0.07759943
107-44-8,0.22718754,0.30599046,0.40297112,0.063850865
71048-99-2,0.025416823,0.07306471,0.686304,0.21521445
97886-45-8,0.03459542,0.17681222,0.7025067,0.08608564
959-24-0,0.015294909,0.14937139,0.5915816,0.24375212
27458-93-1,0.005193295,0.020918382,0.48003408,0.49385422
68784-12-3,0.014450721,0.0819523,0.42723837,0.47635865
68526-86-3,0.0057147625,0.032719877,0.4743031,0.48726228
72162-46-0,0.0049966197,0.18444723,0.7621341,0.048422087
64354-92-3,0.011197709,0.1361616,0.6469307,0.20571004
1330-61-6,0.0047784494,0.05148177,0.2204242,0.7233156
26544-23-0,0.0069573843,0.08139194,0.1369973,0.77465343
27013-89-4,0.006776096,0.054660864,0.76963216,0.16893087
71902-23-3,0.0064292797,0.050523367,0.63838905,0.30465832
25168-26-7,0.0052150427,0.19994754,0.5435042,0.25133327
25103-09-7,0.006203127,0.1052434,0.33955836,0.54899514
29590-42-9,0.004857914,0.046018474,0.2661719,0.68295175
11071-47-9,0.012411658,0.07031569,0.34204754,0.5752251
830322-14-0,0.00967174,0.055707738,0.7634413,0.17117922
646-07-1,0.010186983,0.050572168,0.7361492,0.20309162
41764-14-1,0.02088989,0.20918578,0.7185959,0.051328413
56011-02-0,0.0053704586,0.06983054,0.7321604,0.19263864
110-45-2,0.00566524,0.049764063,0.32335773,0.621213
7779-65-9,0.003577427,0.041571893,0.40850905,0.5463416
94-46-2,0.0042704265,0.03779561,0.4399418,0.51799214
87-20-7,0.0106274625,0.09294147,0.6602988,0.23613223
928-70-1,0.01990627,0.16657482,0.69305795,0.12046098
590-86-3,0.016141651,0.09911004,0.67130566,0.21344262
1553-60-2,0.0130876815,0.07219162,0.77544683,0.13927387
91040-96-9,0.015652789,0.08501867,0.77706546,0.12226309
72221-66-0,0.010056184,0.07747652,0.7988513,0.113616005
93-19-6,0.020825112,0.21022815,0.63006157,0.13888523
503-74-2,0.018814731,0.08908036,0.6926775,0.19942741
140-26-1,0.0035649312,0.035992447,0.38533926,0.57510334
2835-39-4,0.0076213144,0.11483912,0.4126275,0.4649121
103-38-8,0.0045657135,0.056977343,0.5517909,0.38666606
78-81-9,0.01822175,0.52020794,0.42795402,0.033616323
33207-44-2,0.07983378,0.12949272,0.6180763,0.17259717
371-44-8,0.31762123,0.25414342,0.40052566,0.027709663
52102-44-0,0.011506823,0.06104708,0.8876356,0.039810553
30979-48-7,0.05220937,0.10508131,0.72166026,0.121048994
13887-57-5,0.027799394,0.12374671,0.8102308,0.03822304
78-83-1,0.012358646,0.11014013,0.6830866,0.19441466
4439-24-1,0.0034169601,0.029586617,0.68264073,0.2843557
51550-64-2,0.006957761,0.2897562,0.525499,0.17778699
105-01-1,0.0077802325,0.106116064,0.38743007,0.49867362
102-13-6,0.0044272216,0.046625454,0.46908662,0.47986075
1713-15-1,0.0077709663,0.1842184,0.66237915,0.14563149
106-63-8,0.010226895,0.23359846,0.33519349,0.4209812
120-50-3,0.0051389765,0.051147696,0.55449927,0.38921407
87-19-4,0.011347532,0.12673183,0.6753248,0.18659581
86553-26-6,0.00814435,0.056397088,0.3648592,0.5705994
27442-58-6,0.037121683,0.49612826,0.29478356,0.17196643
18169-57-8,0.011964704,0.178659,0.7080644,0.10131194
513-44-0,0.019406354,0.31094,0.54160094,0.1280527
696-29-7,0.0052468292,0.038028814,0.6968216,0.2599028
4621-04-9,0.012362666,0.04761543,0.70879716,0.23122476
34131-99-2,0.01593888,0.03661884,0.668005,0.27943733
528-92-7,0.03728344,0.34202257,0.49021178,0.1304822
70124-77-5,0.030361522,0.3261674,0.37320852,0.27026257
66827-38-1,0.016461164,0.423784,0.375655,0.18409991
14845-08-0,0.009931597,0.08892558,0.8187948,0.08234808
72-18-4,0.0245786,0.10882728,0.5375828,0.32901132
16652-76-9,0.01299039,0.17917414,0.60767734,0.20015816
7407-66-1,0.016459426,0.02324587,0.8338373,0.1264574
496-67-3,0.018662069,0.089530654,0.69359326,0.198214
565-74-2,0.013749834,0.23528191,0.66190195,0.08906631
64047-48-9,0.022567969,0.35274643,0.42034122,0.20434432
91132-80-8,0.020514807,0.12344428,0.77006483,0.08597605
68683-20-5,0.003843448,0.015011272,0.23602223,0.745123
4395-92-0,0.011250486,0.11833398,0.6764485,0.19396701
536-60-7,0.0076266136,0.058443166,0.8651152,0.068814985
13816-33-6,0.025490275,0.38102093,0.551166,0.042322744
31027-31-3,0.007902216,0.109665215,0.81449383,0.06793873
15763-76-5,0.0066956202,0.13778937,0.733889,0.121626
17959-33-0,0.046825495,0.2749977,0.65691376,0.021263037
1333-53-5,0.014056707,0.18029565,0.6274671,0.17818058
643-28-7,0.01443628,0.23586024,0.72045064,0.029252866
91040-95-8,0.016339904,0.08118004,0.7938388,0.10864129
13311-84-7,0.122238114,0.306461,0.46066776,0.1106331
37389-71-2,0.0061579095,0.5543993,0.38618472,0.05325805
80-34-2,0.010557349,0.21845116,0.5891556,0.18183585
79-31-2,0.011798802,0.09619843,0.7151096,0.17689316
103-48-0,0.005255454,0.035902396,0.49760228,0.4612399
103-60-6,0.0032122931,0.045008324,0.6876169,0.2641625
103-59-3,0.0041918866,0.0412092,0.59718126,0.35741767
103-28-6,0.0052490323,0.03709137,0.5594236,0.39823592
1532-00-9,0.013691826,0.27244762,0.65517604,0.058684498
56425-91-3,0.022152286,0.18413892,0.55053705,0.24317172
73681-12-6,0.04028673,0.24418755,0.67868817,0.036837522
21738-42-1,0.14110436,0.20060033,0.56672174,0.09157355
63659-19-8,0.004505382,0.032255765,0.92921036,0.034028523
29122-68-7,0.0090385415,0.03285981,0.82217205,0.13592958
59333-90-3,0.010113361,0.06874336,0.85679525,0.06434807
86247-86-1,0.0066763526,0.024184234,0.9192562,0.049883176
81486-22-8,0.06776615,0.06970811,0.76191264,0.100613125
586-06-1,0.013354512,0.17467548,0.77496654,0.03700354
5588-22-7,0.035914566,0.43092358,0.5146636,0.01849825
14334-41-9,0.02218662,0.3607099,0.50941896,0.10768449
31802-16-1,0.029432803,0.25294307,0.6029658,0.114658356
768-52-5,0.015239302,0.26732036,0.6549369,0.06250343
101-72-4,0.02346192,0.23885618,0.593011,0.14467092
2210-25-5,0.013765594,0.3444995,0.5811427,0.06059217
637-32-1,0.022295777,0.29526696,0.65301853,0.029418737
22936-86-3,0.028542537,0.6739697,0.27522424,0.022263568
97817-39-5,0.015719147,0.08603571,0.84543705,0.052808076
36734-19-7,0.013802709,0.07201348,0.7656119,0.14857195
63884-40-2,0.0742117,0.058166567,0.5388625,0.32875916
3544-35-2,0.015221932,0.13002959,0.7838823,0.0708661
54-92-2,0.015433711,0.17732997,0.7691662,0.038070086
35944-83-3,0.105828196,0.30873725,0.5407905,0.04464406
99300-63-7,0.032689974,0.81996626,0.12309426,0.024249565
2030-63-9,0.025800634,0.36578423,0.4696555,0.13875967
58934-46-6,0.014507616,0.26517242,0.6616574,0.058662582
89703-10-6,0.014862792,0.15171516,0.7565363,0.07688571
3772-26-7,0.016122252,0.23431051,0.66225225,0.08731498
22235-81-0,0.017325573,0.37864032,0.53611016,0.06792391
3423-28-7,0.015596792,0.27836615,0.64363563,0.062401477
142459-58-3,0.037459023,0.08420474,0.7644221,0.11391407
1918-16-7,0.03502818,0.22601666,0.6529068,0.086048424
98410-36-7,0.007121299,0.321397,0.5636007,0.10788101
25057-89-0,0.018987179,0.15294144,0.6493395,0.17873187
79-46-9,0.057115383,0.3510676,0.53554577,0.056271292
67-63-0,0.02260372,0.1694746,0.6528428,0.15507884
98519-41-6,0.0023791592,0.0301052,0.950864,0.016651658
4016-14-2,0.016774047,0.14112236,0.6915146,0.150589
93-78-7,0.009323646,0.09372322,0.6872555,0.20969763
83656-29-5,0.04810498,0.13534994,0.66045576,0.15608928
66332-96-5,0.01579473,0.09791548,0.6072871,0.27900267
35212-22-7,0.06064329,0.117582664,0.644841,0.17693298
29026-74-2,0.01579317,0.15117016,0.80745786,0.025578825
38753-50-3,0.060842935,0.18999533,0.69409573,0.05506599
7780-06-5,0.009102058,0.07758079,0.72787756,0.1854396
939-48-0,0.007034367,0.06410719,0.7170081,0.21185036
88599-41-1,0.03560981,0.14637075,0.7920239,0.02599553
88599-42-2,0.047681753,0.103829004,0.82961935,0.018869882
68334-67-8,0.012981961,0.48076543,0.4670484,0.03920418
5836-10-2,0.00820651,0.09113132,0.710299,0.19036318
122-42-9,0.037989687,0.3022014,0.6131119,0.04669696
83395-31-7,0.018555349,0.08471437,0.60662085,0.2901094
108-23-6,0.02194034,0.3157525,0.5281196,0.1341875
1714-03-0,0.7633787,0.20437464,0.021830224,0.010416481
1713-97-9,0.56056666,0.38733715,0.037473284,0.014622921
24441-57-4,0.54679567,0.42194524,0.02112443,0.010134675
46355-07-1,0.026737165,0.17554915,0.66512316,0.13259049
75-33-2,0.022631722,0.27223155,0.53803045,0.16710627
4095-32-3,0.016962629,0.45920464,0.41198096,0.11185176
141396-28-3,0.010371947,0.021229899,0.21197662,0.7564215
500-38-9,0.024183957,0.033237133,0.76595414,0.17662479
106-55-8,0.052097067,0.29214165,0.6317378,0.024023445
110871-86-8,0.04985215,0.095471606,0.65292454,0.20175171
61477-94-9,0.030105788,0.42988646,0.5157316,0.024276184
98459-18-8,0.016386675,0.35268703,0.5863013,0.044624962
7652-64-4,0.0943094,0.3329598,0.47181228,0.10091858
2935-44-6,0.0276051,0.09280551,0.58969015,0.28989923
110-97-4,0.027123114,0.21147037,0.63264036,0.12876615
110-98-5,0.010120889,0.030274915,0.6891107,0.27049345
25322-69-4,0.009276511,0.055217393,0.43111464,0.5043915
25136-55-4,0.011101973,0.08403997,0.76899034,0.13586771
1073-79-6,0.021120956,0.08391357,0.5106888,0.38427663
141-91-3,0.022498151,0.3263801,0.6139511,0.03717067
1593-77-7,0.01104565,0.4361104,0.51950806,0.03333592
10140-90-6,0.29589123,0.47085539,0.19270028,0.040553104
108-60-1,0.036111943,0.32903975,0.4790344,0.15581393
3048-76-8,0.03836335,0.17000653,0.4761092,0.31552088
57472-68-1,0.009998046,0.2126963,0.44667703,0.33062866
27138-31-4,0.00479234,0.034633003,0.4557955,0.50477916
13275-18-8,0.017877026,0.2371241,0.5264409,0.21855798
14663-72-0,0.63189566,0.2564992,0.0651272,0.046477973
849-55-8,0.02547385,0.12581006,0.7579953,0.090720825
579-56-6,0.018571345,0.05975705,0.81161654,0.1100551
7681-93-8,0.08439033,0.018023213,0.11392924,0.78365725
84985-34-2,0.04088521,0.13917665,0.55232424,0.26761392
513-85-9,0.026797688,0.041257787,0.7114763,0.22046824
98532-74-2,0.0074919,0.033760525,0.93410164,0.024645964
98519-01-8,0.0052249753,0.052595522,0.9155485,0.026631018
6280-75-7,0.020960947,0.18206055,0.7704604,0.026518127
93-96-9,0.00806308,0.07224101,0.7022781,0.21741782
4351-70-6,0.16963905,0.2134637,0.48989367,0.12700363
23477-98-7,0.0990548,0.027266977,0.33150008,0.5421781
62563-80-8,0.00903468,0.045831088,0.26923442,0.6758998
4433-36-7,0.004575903,0.008631523,0.34992778,0.6368648
21145-77-7,0.01319819,0.065053634,0.7229626,0.19878554
72869-86-4,0.047247622,0.16834494,0.6168081,0.16759932
70172-00-8,0.012638909,0.03600804,0.7568516,0.19450143
71-58-9,0.008100584,0.015682673,0.59888995,0.37732682
33564-31-7,0.09201453,0.021560693,0.7969705,0.089454226
359-83-1,0.020911822,0.2029724,0.75850713,0.017608639
123298-28-2,0.012936344,0.0898474,0.82071215,0.07650407
51155-15-8,0.01866275,0.09156748,0.70205027,0.18771952
57646-30-7,0.012274651,0.07312904,0.8107612,0.10383507
7492-67-3,0.0023755417,0.0069678775,0.177759,0.81289756
105-85-1,0.0015363271,0.0051302095,0.083933145,0.90940034
139-70-8,0.0016417361,0.007187124,0.14831004,0.8428611
8000-29-1,0.004473344,0.01983008,0.41837856,0.55731803
51566-62-2,0.020439165,0.12038767,0.6655126,0.19366053
502-47-6,0.012942995,0.022838946,0.39667007,0.567548
16409-43-1,0.007585933,0.036204718,0.3422276,0.6139818
2436-90-0,0.0076248525,0.023039645,0.25372282,0.7156127
36798-79-5,0.0113491,0.23010449,0.6098666,0.14867982
111479-05-1,0.007980245,0.07571591,0.7489005,0.1674034
141-11-7,0.0020409506,0.012230642,0.108587086,0.87714136
5370-01-4,0.020188238,0.32513323,0.61671764,0.037960935
143692-53-9,0.01043065,0.30707043,0.57935023,0.10314869
40766-31-2,0.006737745,0.05622749,0.6844541,0.25258067
161599-46-8,0.011675214,0.04412132,0.5820344,0.36216903
95719-24-7,0.007794034,0.102271624,0.64066416,0.24927014
58430-94-7,0.0028747246,0.013944699,0.33227724,0.65090334
77-54-3,0.0074187657,0.06406058,0.20650509,0.7220155
5634-42-4,0.02123503,0.09688621,0.54311204,0.33876672
80449-58-7,0.0075721378,0.052678682,0.34697068,0.5927785
53-36-1,0.06724367,0.032031927,0.7309165,0.16980793
2885-39-4,0.108001485,0.09945877,0.51427406,0.27826566
34681-10-2,0.8402301,0.1133278,0.035878092,0.010563932
1477-79-8,0.12540817,0.25679314,0.57313555,0.044663094
62-51-1,0.036892932,0.38802618,0.4251227,0.14995818
108-65-6,0.010148585,0.05531549,0.38838017,0.54615575
23541-50-6,0.5918435,0.05066313,0.16258097,0.1949124
63170-60-5,0.03311301,0.6167208,0.29314157,0.057024647
64544-07-6,0.087381534,0.027771574,0.112186484,0.77266043
10486-14-3,0.0031961321,0.012083964,0.17933846,0.8053814
7764-50-3,0.013059191,0.08591523,0.6102614,0.29076424
27813-02-1,0.027925951,0.0982475,0.2659101,0.6079164
3644-61-9,0.033546988,0.3873184,0.54222864,0.036905963
66309-83-9,0.014304832,0.18382686,0.68419933,0.117668994
22683-78-9,0.047507126,0.466832,0.45818415,0.027476765
60789-89-1,0.01677185,0.3294732,0.6036169,0.050137997
5726-19-2,0.0044754306,0.040274017,0.36381608,0.5914345
10402-52-5,0.0069371653,0.04644295,0.51670426,0.42991564
40552-84-9,0.011540619,0.069262624,0.5722955,0.34690124
74258-86-9,0.026254402,0.024822986,0.5061897,0.44273293
143692-40-4,0.0069650314,0.094555534,0.83429074,0.06418876
1331-12-0,0.016686188,0.0516895,0.5374896,0.39413467
2114-33-2,0.008709658,0.05943072,0.5536727,0.37818697
72619-44-4,0.011002779,0.6345862,0.24165933,0.11275165
13740-38-0,0.0054666684,0.04320995,0.6794036,0.27191976
17560-51-9,0.0065804347,0.04277879,0.49907985,0.45156094
68683-30-7,0.009793287,0.27332065,0.6155289,0.101357184
57852-57-0,0.38650927,0.18461151,0.17722996,0.25164923
39472-31-6,0.35697055,0.17194314,0.21101728,0.26006907
207574-76-3,0.03212246,0.06605996,0.28236717,0.6194504
4390-04-9,0.0078096227,0.034524363,0.4562864,0.5013796
6731-36-8,0.008090463,0.037812192,0.38856387,0.56553346
13475-82-6,0.009795745,0.037428264,0.6195106,0.33326536
58327-15-4,0.004119066,0.049697768,0.27703932,0.66914386
365411-50-3,0.0986759,0.068190336,0.46985665,0.3632771
33704-61-9,0.018339762,0.035892062,0.74036777,0.20540045
34396-03-7,0.011079002,0.032445595,0.58856195,0.36791345
91-51-0,0.039932277,0.12264576,0.5866909,0.25073108
3452-97-9,0.0054865642,0.031739175,0.6613829,0.30139133
3302-10-1,0.013743914,0.038839143,0.73395306,0.21346387
71500-37-3,0.005643716,0.05621941,0.38273272,0.5554041
80-54-6,0.0074256225,0.06832997,0.77677906,0.14746536
12002-53-8,0.008622064,0.09307555,0.4164738,0.4818286
140-57-8,0.03264777,0.17854445,0.705135,0.083672784
57018-52-7,0.010751873,0.029400982,0.65815806,0.3016891
60560-33-0,0.09865924,0.60118544,0.26451546,0.035639904
32222-06-3,0.856289,0.016937934,0.06953925,0.05723375
55721-11-4,0.33618146,0.025256751,0.29960266,0.33895913
29597-36-2,0.020129196,0.09074804,0.4555825,0.43354023
93503-00-5,0.91215134,0.068146616,0.014356847,0.0053452384
1845-38-1,0.005561941,0.03436595,0.6947386,0.26533353
58327-09-6,0.012244768,0.045244496,0.32437167,0.618139
17564-84-0,0.0030569271,0.030865414,0.23268616,0.73339146
58327-10-9,0.0037977702,0.028416738,0.30793414,0.6598513
17564-81-7,0.026609672,0.052040923,0.3947028,0.5266466
58327-07-4,0.005295403,0.054295897,0.17713438,0.7632744
456-59-7,0.0038663305,0.026445394,0.35639095,0.61329734
118-56-9,0.011456781,0.08715992,0.38527608,0.51610726
53445-37-7,0.016176138,0.034797147,0.7292602,0.21976654
107-74-4,0.009381112,0.024926683,0.56331754,0.40237466
107-75-5,0.010622543,0.021751087,0.6069418,0.36068457
18479-58-8,0.049534347,0.05612487,0.5128777,0.38146308
21564-62-5,0.022059737,0.37497205,0.5776432,0.025325049
21564-60-3,0.011530206,0.6230851,0.34798968,0.017395074
107-41-5,0.018794602,0.08379139,0.6584144,0.23899962
10141-15-8,0.019683003,0.13744734,0.6408227,0.20204692
498-81-7,0.00844011,0.036044255,0.76341826,0.19209738
28231-03-0,0.21538372,0.036352806,0.14497188,0.6032916
32568-89-1,0.029650534,0.234374,0.63685656,0.09911896
3407-42-9,0.07481666,0.10805813,0.5370047,0.2801205
5585-52-4,0.024937026,0.30659196,0.6335087,0.03496237
103079-06-7,0.098000474,0.05693778,0.6548613,0.19020042
5076-19-7,0.035299137,0.18390761,0.667284,0.11350924
14605-22-2,0.015258783,0.03974845,0.6138725,0.33112028
89232-83-7,0.017796068,0.07034685,0.552669,0.3591881
83-43-2,0.09487256,0.033487834,0.692692,0.17894766
50-02-2,0.07357547,0.027339986,0.8000067,0.099077836
466-11-5,0.021007318,0.023551902,0.63587654,0.31956422
302-95-4,0.10436016,0.087734506,0.4674447,0.34046066
1403-66-3,0.01804982,0.043664634,0.13354996,0.8047356
26419-73-8,0.87918836,0.09352012,0.021103054,0.006188441
1215-83-4,0.019359218,0.6567904,0.30978903,0.01406142
523-86-4,0.22769035,0.08616896,0.4469413,0.23919941
6970-59-8,0.01584476,0.033184834,0.7805951,0.17037524
83805-11-2,0.3932223,0.11261772,0.36643425,0.1277257
6754-13-8,0.49263972,0.2538697,0.11957413,0.13391644
56390-16-0,0.015214682,0.32588983,0.62862915,0.030266391
551-36-0,0.014209216,0.46120295,0.4797585,0.044829298
2275-23-2,0.60335314,0.2599564,0.11728611,0.019404294
5588-10-3,0.11232086,0.42676532,0.4346489,0.026264917
955-48-6,0.03661873,0.0946546,0.76381093,0.104915746
101-40-6,0.039554838,0.28948623,0.62029624,0.05066265
300-42-5,0.040448464,0.44845337,0.47844604,0.032652088
1199-85-5,0.0729551,0.4583676,0.4399649,0.028712386
6988-20-1,0.3203771,0.39295575,0.25055528,0.036111843
926-93-2,0.5461999,0.3107183,0.12759586,0.015485916
894079-42-6,0.032879733,0.33102748,0.6016987,0.0343941
11011-72-6,0.08719658,0.059859786,0.046808116,0.8061355
57-92-1,0.011554649,0.03447636,0.21989661,0.7340724
66637-32-9,0.66543156,0.08885658,0.12725241,0.11845946
106358-90-1,0.9249093,0.043303903,0.024495544,0.007291314
59375-71-2,0.90461284,0.06417527,0.024217572,0.0069943136
59375-66-5,0.8989813,0.07793139,0.0166551,0.0064322264
22791-22-6,0.26703745,0.5070653,0.21212244,0.013774797
54266-57-8,0.82366216,0.13507423,0.031099109,0.010164474
1563-67-3,0.1068217,0.6651674,0.21349572,0.014515226
54266-46-5,0.9492742,0.030644875,0.013593563,0.006487337
67151-63-7,0.008125395,0.1728065,0.8045611,0.014507007
97-84-7,0.01634451,0.30281636,0.6523567,0.028482437
13115-40-7,0.08300204,0.11910577,0.7409508,0.05694136
5585-67-1,0.039224368,0.40474525,0.4728092,0.08322124
1174627-68-9,0.012866365,0.11231129,0.7055513,0.16927102
5585-73-9,0.036270253,0.36388665,0.54956365,0.050279453
521-78-8,0.014697819,0.1863702,0.75026536,0.048666656
84-96-8,0.01947236,0.2173269,0.7447294,0.018471321
70133-85-6,0.019352432,0.21070553,0.7272439,0.042698085
108-16-7,0.041419037,0.35099912,0.5649613,0.04262049
5636-83-9,0.03364565,0.35782388,0.5833212,0.025209295
1225-60-1,0.016077997,0.21067125,0.7484542,0.024796609
22212-93-7,0.7224908,0.21228577,0.054150492,0.011072958
564-25-0,0.051311146,0.019584486,0.679255,0.24984935
23915-73-3,0.12638585,0.27168122,0.57069063,0.031242304
2449-49-2,0.08263249,0.33938703,0.5265141,0.051466405
20170-20-1,0.014983948,0.11674259,0.7779131,0.0903604
1892-80-4,0.016247435,0.20344907,0.74301016,0.037293304
603-00-9,0.034484092,0.09973991,0.8270711,0.03870498
