CASRN,LD50_xgboost_mordred
4394-00-7,0.4111391
5443-49-2,0.6633177
58861-48-6,0.3678736
553-26-4,0.47597593
81-84-5,1.0749078
81-16-3,1.4372188
633-99-8,0.5020798
128-67-6,0.7573275
2243-62-1,0.6308122
128-95-0,0.8598654
81-04-9,1.4220196
120-72-9,0.55752105
1698-60-8,0.89804107
3042-84-0,0.7229531
1698-53-9,0.8162397
51707-55-2,0.65254444
148-24-3,0.7574397
27022-50-0,-0.14881021
100-52-7,0.9667644
25506-06-3,0.49840894
6607-45-0,0.64779985
13423-60-4,0.6880902
16227-12-6,0.5857091
84-12-8,0.76403266
66501-16-4,0.68977
2423-66-7,0.76315033
41407-89-0,0.9523378
98-87-3,0.97015923
396-01-0,0.6775544
18039-42-4,0.36495796
89427-42-9,-0.8797791
98-88-4,0.99471194
98-07-7,0.85493886
142-04-1,0.21359135
64-10-8,0.75525725
103-85-5,-0.6098351
6635-73-0,-0.4089487
100-63-0,0.29320115
100-65-2,0.7189215
103-71-9,0.6686637
17654-88-5,0.4694748
98-95-3,0.5555701
350-57-2,0.3851983
3426-89-9,0.18495728
701-64-4,0.73782337
644-97-3,0.18978164
1779-48-2,0.97374535
108-98-5,0.79331964
8046-53-5,1.187638
98-09-9,0.89657253
108-90-7,0.90776575
108-86-1,0.78655523
591-50-4,0.47514436
119-72-2,1.2853069
63734-62-3,0.36479712
2243-78-9,0.8181543
7621-86-5,0.5601581
6054-99-5,1.2124407
15457-05-3,0.17565241
42874-01-1,0.5907868
101-50-8,1.2390094
119-15-3,0.2909167
1836-75-5,1.1811115
12222-78-5,0.8870294
59214-90-3,0.30968577
65793-50-2,0.65723115
92-70-6,1.066014
37728-15-7,0.8824831
53469-21-9,0.99211496
1631-29-4,0.65550447
523-50-2,0.93292195
2698-41-1,0.50361896
16715-77-8,0.97996986
531-81-7,0.79070544
13577-46-3,1.1188396
4053-08-1,0.89014864
117-62-4,1.8308878
117-55-5,1.6893823
3604-99-7,0.8798199
481-39-0,0.7760387
4008-48-4,0.73110205
90-02-8,0.90322894
89-98-5,0.7231697
95-16-9,0.67130536
91-15-6,0.5684211
611-20-1,0.39522845
873-32-5,0.70994896
2797-51-5,0.56468123
3347-22-6,0.37054306
117-80-6,0.75969934
85-44-9,1.2544205
90-16-4,0.7756283
65-45-2,0.98454934
54-21-7,1.095002
2037-95-8,0.7548571
21725-69-9,0.7385428
6064-83-1,1.0532458
2634-33-5,0.8097516
609-66-5,0.86145633
1338-32-5,0.85256445
88-17-5,0.44834304
2285-12-3,0.7396836
392-83-6,1.0160701
95-54-5,0.31863034
88-74-4,0.783302
95-55-6,0.43215427
95-51-2,0.5786974
583-39-1,0.33442172
615-16-7,0.76440936
5902-85-2,0.50363743
5344-82-1,-0.3113681
101-05-3,0.799197
2213-63-0,0.5850069
4570-41-6,0.7326066
149-30-4,0.6204299
88-75-5,0.6206912
88-73-3,0.65426415
120-80-9,0.4682976
1333-39-7,1.2775315
30746-58-8,-2.7187116
95-50-1,0.8088929
110-02-1,0.48986024
105-11-3,0.35026097
16589-20-1,0.9371436
12674-11-2,1.1194345
71422-67-8,0.10055894
13738-63-1,0.9300436
1836-77-7,0.73905075
22494-42-4,0.62401533
64057-98-3,0.4282499
860-22-0,1.0812161
106917-52-6,0.3227376
56966-52-0,0.6717441
14047-09-7,0.7850028
2274-74-0,0.36216596
3380-34-5,0.43907487
2227-13-6,0.42234752
116-29-0,0.8583692
6954-48-9,0.60176945
131-27-1,1.8279097
58712-69-9,0.5645985
556-12-7,0.7423017
3132-99-8,0.7070358
2009-24-7,0.6610556
2617-79-0,0.7022965
2617-78-9,0.7266463
718-43-4,0.6683695
626-17-5,0.23699085
121-91-5,1.1838914
16671-87-7,0.36724207
4052-92-0,0.8604048
881-99-2,0.98384196
329-01-1,0.8693742
108-45-2,0.4392212
99-09-2,0.74479806
108-42-9,0.5440391
4947-89-1,-0.6763029
127-68-4,0.71244836
121-73-3,0.5428051
108-46-3,0.72248673
108-43-0,0.5250768
619-72-7,0.76009405
13940-94-8,0.8126346
100-21-0,1.2916621
100-20-9,1.0616182
619-80-7,0.931265
62-23-7,0.7516609
122-04-3,0.7868367
99-96-7,0.94911635
16671-88-8,0.27555496
122-01-0,0.88148993
455-14-1,0.7796091
98-56-6,0.79062694
5216-25-1,0.9289564
624-18-0,0.34113476
100-01-6,0.8085472
2987-46-4,0.40049595
63-74-1,1.1248199
15730-83-3,1.3219566
106-47-8,0.53399706
540-37-4,0.13000043
3696-23-9,-0.77717614
539-21-9,-0.023002805
105-12-4,0.23258244
100-28-7,0.63077986
35037-73-1,0.16375601
1985-12-2,0.38891497
100-02-7,0.7111639
100-00-5,0.5477315
106-48-9,0.3908258
106-51-4,0.73925155
98-60-2,0.859923
106-46-7,0.7921565
39699-08-6,1.6392679
38665-24-6,0.42182294
128-97-2,1.1699091
52671-72-4,0.9429691
81-30-1,0.8806821
11096-82-5,0.48806357
56973-16-1,0.43679506
872-85-5,0.6370908
37853-05-7,0.3960718
100-54-9,0.3403397
98-92-0,0.94323766
59-67-6,1.1455398
54-85-3,0.8139723
59470-49-4,0.75841767
55-22-1,1.0925025
3535-75-9,0.6187635
1124-33-0,0.29889697
98-01-1,0.73616403
51762-67-5,0.64371157
875-28-5,1.2544932
84057-84-1,0.57085514
50-45-3,0.9392245
14689-51-1,-1.4311926
2338-31-0,-1.296152
6587-23-1,-1.1277198
64037-11-2,0.49748093
25567-67-3,0.03153157
3209-22-1,0.71887213
64037-10-1,0.45253074
36088-22-9,-2.4877536
18063-03-1,0.689933
1194-65-6,0.35723275
81-19-6,0.77815026
1918-13-4,0.44329736
87-61-6,0.620452
94239-04-0,0.6807606
1929-82-4,0.64346415
24382-04-5,0.6111508
928-53-0,0.5040343
76-44-8,0.48675433
3186-23-0,-0.3122524
5836-04-4,-0.5716037
73826-58-1,0.8476199
87-02-5,1.2458853
118-33-2,1.615398
129-79-3,0.15799665
1154-59-2,0.44462156
6013-05-4,0.52728075
52479-85-3,0.9109538
84087-01-4,0.61120737
97-51-8,0.8500305
95-01-2,0.901301
20856-57-9,0.4794384
227197-72-0,0.68814963
17200-29-2,0.64608717
3671-61-2,-1.0591034
31643-49-9,0.7893347
939-80-0,0.62661755
6574-99-8,0.72621125
17420-30-3,0.87202376
16588-02-6,0.60197777
19694-10-1,0.82000005
89426-89-1,-1.128596
16588-06-0,0.9122549
96-99-1,0.85612416
2250-53-5,-0.002837537
89-75-8,0.8266039
84504-69-8,0.52361214
399-69-9,-1.1298327
121-17-5,0.42547232
328-84-7,0.9670485
13014-24-9,0.8997484
118-83-2,0.48446196
320-60-5,0.9224463
13014-18-1,0.8574616
5307-14-2,1.0720917
5131-58-8,0.9173277
137-09-7,0.75941634
61988-37-2,0.26209754
88-63-1,1.296881
3671-66-7,-0.69275457
119-34-6,0.88301533
364-76-1,0.64082104
635-22-3,1.013238
3863-11-4,0.28552186
95-76-1,0.72757745
97-02-9,0.3278109
99-57-0,0.9671458
121-87-9,0.91662717
6283-25-6,0.88258165
89-63-4,0.93783146
95-85-2,0.6890112
367-25-9,0.40050417
554-00-7,0.553274
95-82-9,0.6137182
31225-17-9,0.6136421
327-19-5,-1.3371315
89426-90-4,-0.8180346
3671-47-4,-1.0881554
89426-91-5,-0.6193524
656-49-5,-1.0934736
3765-86-4,-0.9493267
19932-84-4,0.75132793
22876-19-3,0.465411
14733-73-4,0.6204998
1744-22-5,-0.3119023
1682-39-9,0.42868817
52112-68-2,0.6593025
61-80-3,0.41584188
64037-13-4,0.23840962
51-28-5,0.0053580236
619-08-9,0.76200235
99-54-7,0.6097838
611-07-4,0.5881777
611-06-3,0.6774316
89-61-2,0.55696464
95-88-5,0.5950642
4991-65-5,0.31761292
120-83-2,0.5947746
583-78-8,0.26718113
348-57-2,0.5212306
671-95-4,1.3993144
120-82-1,0.7018744
65235-63-4,0.71179867
3862-73-5,0.38577804
6609-39-8,-1.3946445
89426-94-8,-1.5757134
14689-58-8,-1.2498692
89427-11-2,-1.4301105
3401-80-7,0.7946272
4228-89-1,-1.3864943
634-66-2,0.69527125
84487-03-6,0.7766411
1702-17-6,0.6523708
108-31-6,0.8006809
4312-97-4,0.23976557
288-32-4,0.946902
3495-42-9,0.06612245
7789-83-5,-0.014273228
96-50-4,0.24266802
35317-79-4,0.34290248
1606-76-4,0.40889475
107-22-2,0.42432377
872-36-6,0.7694059
14150-71-1,-0.3819634
12672-29-6,0.82190245
11126-42-4,0.37839788
536-08-3,1.0914009
1336-36-3,0.65586656
10331-57-4,0.862833
97-18-7,0.105204925
1746-01-6,-1.871191
618-83-7,1.2007216
22326-31-4,1.2903057
134880-74-3,-0.24788462
121-81-3,0.46887064
2905-62-6,0.93349195
368-53-6,0.53053313
99-35-4,-0.0039659305
108-73-6,0.80341667
108-70-3,0.8169526
2277-92-1,0.25723323
57117-31-4,0.22015288
40321-76-4,-2.904787
58-94-6,0.7291354
56961-25-2,1.0354043
609-99-4,0.1434994
2789-92-6,1.0980107
120068-37-3,-0.38560206
120068-36-2,-0.58044326
609-20-1,0.8190045
6609-38-7,-1.1370041
6609-37-6,-1.4032135
3671-18-9,-1.3871711
89426-93-7,-1.5190517
89426-98-2,-1.4877452
89426-95-9,-1.6470149
4228-88-0,-1.6608878
89426-99-3,-1.5486114
89427-01-0,-1.6568475
89427-00-9,-1.3072611
88-89-1,-0.011227508
4515-30-4,0.33848754
1817-73-8,0.09256957
5388-62-5,0.35282475
120-97-8,0.738633
634-93-5,0.64505595
88-06-2,0.3103386
634-90-2,0.66629916
89-32-7,0.56816834
20103-09-7,0.61881757
6627-34-5,0.9218971
2338-24-1,-1.1586877
6609-40-1,-1.4533926
89426-96-0,-1.6618413
2338-25-2,-1.5557126
39215-09-3,-1.3893261
5285-41-6,0.6452052
1750-46-5,0.7787377
64037-08-7,0.5501922
327-92-4,-0.0043049897
39227-28-6,-2.6803653
19408-74-3,-2.6487281
95-94-3,0.68030983
2578-45-2,0.22547713
15878-00-9,0.32930785
89427-25-8,-1.301118
6609-42-3,-1.0526679
89457-11-4,-1.4754953
6609-43-4,-0.95363
24994-55-6,-0.9487125
19690-31-4,-1.1224719
2338-27-4,-1.6194423
53615-22-8,-1.7608798
89427-17-8,-1.9348606
27811-88-7,0.17775385
36117-76-7,-0.60004985
50995-94-3,0.15412511
35822-46-9,-2.64261
89427-15-6,-1.6280473
363-72-4,0.23231605
3393-59-7,-1.7752992
1982-55-4,0.2733831
8003-46-1,0.08040707
58-90-2,-0.1413312
608-93-5,0.5051635
6515-38-4,0.21379183
24598-73-0,1.2146099
31876-38-7,0.7857806
3034-38-6,0.51059204
452-06-2,0.49557635
2308-57-8,0.910272
2380-63-4,0.6888933
13230-99-4,1.1965411
1970-40-7,0.37327114
87-56-9,0.54827946
75-87-6,0.4945376
75-12-7,1.4976814
288-88-0,0.36596027
73-24-5,0.46432072
13231-00-0,0.94121665
61-82-5,0.8816827
4005-51-0,0.4570358
64-18-6,1.2551302
1071-98-3,-0.36443678
3018-12-0,-0.023507856
670-54-2,0.2926302
1897-45-6,0.45008665
16212-28-5,0.034190554
13063-43-9,0.005211488
376-53-4,0.15528345
75-15-0,1.1057109
3212-26-8,-1.4298666
1024-57-3,-0.47656864
39765-80-5,-0.17920843
3447-87-8,-0.97706246
27304-13-8,-0.9051225
297-78-9,-0.6867407
14788-97-7,0.071774304
2418-14-6,0.8058906
79-34-5,0.67535037
77439-76-0,0.49619246
4124-30-5,0.49641967
76840-12-5,0.42546877
1768-31-6,0.34040356
2156-56-1,0.43613866
39801-14-4,-0.309938
302-17-0,0.8679548
26675-46-7,1.0162845
13838-16-9,0.92766464
376-72-7,0.75713146
1546-95-8,0.34606716
76-21-1,0.2688697
354-15-4,0.57049215
151-67-7,1.275356
31335-41-8,0.30732802
67-66-3,0.88358074
75-27-4,0.5795355
3268-87-9,-1.7647058
2227-17-0,-0.11125886
89427-41-8,-1.2598491
14863-50-4,-0.96656877
4205-98-5,-1.1657006
2355-43-3,-1.644334
89427-27-0,-1.6747886
89427-26-9,-1.9511061
18225-94-0,-1.8956707
89427-32-7,-1.7968391
89427-44-1,-0.96488464
2338-29-6,-1.8043633
4228-93-7,-2.0393314
3470-17-5,0.1468541
82-68-8,0.24913502
87-86-5,-0.30588168
18964-31-3,0.20349704
118-74-1,0.5097985
76840-13-6,0.33298403
1134-04-9,0.4046858
2176-62-7,0.116224915
15743-13-2,0.11926616
67403-00-3,0.37915453
6012-97-1,0.057309553
87-68-3,0.44181743
3424-05-3,0.2635687
2514-52-5,0.3414186
50-71-5,1.0328691
706-79-6,0.14693798
66257-53-2,1.5189258
7682-38-4,0.5434807
127-18-4,0.41636604
6984-99-2,0.47834256
79-52-7,0.21872541
116-16-5,0.26856452
335-76-2,0.08243587
3825-26-1,0.09175691
3794-64-7,0.535546
76-05-1,0.45940992
650-51-1,0.77242035
76-02-8,0.5757354
108-78-1,1.0825195
541-53-7,-0.20690459
57-13-6,1.6464845
556-88-7,0.94391906
1758-73-2,1.0934155
127-07-1,1.6702596
79-19-6,-0.3502178
6846-35-1,0.13783598
2893-78-9,0.7078703
2428-04-8,0.32477972
108-77-0,0.63300294
51580-86-0,0.55003494
87-90-1,0.6805101
463-71-8,0.49807093
2385-85-5,-0.20794277
29457-72-5,-0.23434249
307-35-7,-0.265257
375-73-5,0.20714599
375-34-8,0.40989375
358-21-4,0.5640044
422-81-1,0.1957371
76-06-2,0.49301866
1493-13-6,0.54286045
594-42-3,0.5864368
21351-39-3,1.117158
821-06-7,0.07734991
2961-68-4,0.054320242
1689-83-4,-0.018093823
5348-97-0,0.7904059
107-66-4,0.912097
36105-20-1,0.3403226
23142-01-0,0.23032427
17243-64-0,0.36852047
10544-63-5,1.4998305
3734-16-5,0.12678084
79241-46-6,0.4547867
80828-32-6,0.44344047
25360-10-5,1.2125963
20769-36-2,0.29748327
50-13-5,0.1757024
113-42-8,-0.08930479
57-09-0,0.8081475
13473-38-6,0.3219942
437-38-7,0.1683309
1209-98-9,0.32502946
3810-80-8,-0.13031669
140-89-6,0.6812829
52-53-9,0.030022081
2430-22-0,1.4026861
68099-86-5,0.27772322
13076-17-0,1.218354
87674-68-8,0.79846895
15932-80-6,1.2334293
72619-34-2,-0.283581
145-41-5,-0.1578081
901-82-6,-0.19152851
14026-03-0,0.6157591
33402-03-8,0.6817139
23239-51-2,0.5703959
69674-66-4,0.18041605
1491-59-4,0.10316409
3818-64-2,0.06802744
127-69-5,0.8454339
33232-39-2,0.19348097
67557-57-7,0.24304388
50-60-2,0.25282928
615-50-9,0.32826865
20405-19-0,0.7879708
41468-25-1,0.8983835
21593-23-7,0.6301665
5697-56-3,-0.08670598
76714-88-0,0.56914765
10563-70-9,0.26306415
69-53-4,0.8338495
306-37-6,0.87752426
59-42-7,0.45351747
55-31-2,0.6446935
28213-87-8,-0.67549086
315-80-0,0.48530194
27203-92-5,0.17798728
1229-29-4,0.15317254
60525-15-7,0.1665446
2052-46-2,0.5543052
475-81-0,-0.17089695
50-52-2,0.43787012
1982-36-1,0.3451962
52-26-6,0.118800014
15686-83-6,0.21169174
4685-14-7,-0.041169643
64-20-0,0.74029815
3818-88-0,0.43185642
125401-92-5,0.7395387
34268-69-4,0.7869336
3092-17-9,0.8619884
298-59-9,0.50080734
2302-17-2,0.8157229
51276-47-2,1.1607759
3254-89-5,0.4597828
1235-82-1,0.13277599
31770-74-8,0.4404246
28968-09-4,0.19350785
73954-17-3,0.15624598
19794-93-5,0.33619195
4404-43-7,0.8819192
631-06-1,0.3895201
104821-37-6,-0.08789186
18262-71-0,0.32328042
38260-01-4,0.8908838
85095-76-7,-0.051231895
14769-73-4,0.17689727
3736-92-3,0.38624787
3443-15-0,0.42561954
53885-35-1,0.52817154
58001-44-8,0.84711313
4779-94-6,0.7519713
4988-64-1,0.18376257
61-31-4,0.83904696
15307-79-6,0.3956727
5736-15-2,-0.34882444
144-49-0,-0.7932882
367-51-1,0.4618473
74089-28-4,0.62908894
3926-62-3,-0.052029002
132-67-2,1.0076244
17804-49-8,1.1771699
12002-54-9,0.35302147
13324-20-4,1.0686998
111199-29-2,0.41776973
63868-75-7,0.46365577
612-83-9,0.5865197
50594-66-6,0.49243
1003-40-3,0.6886299
34465-46-8,-2.6975932
25167-83-3,-0.10397117
156-62-7,1.095435
590-28-3,0.92113435
28548-09-6,-0.84239435
2545-60-0,1.1575173
10543-95-0,0.4476648
31810-89-6,0.70472836
60012-87-5,0.017867155
84-59-3,0.4987839
55916-20-6,0.33995047
25327-89-3,0.21956196
25637-99-4,0.6382402
25713-60-4,-0.3297287
19186-97-1,0.17463006
1522-92-5,0.2682062
52907-07-0,0.04816333
21850-44-2,0.14638369
3194-55-6,0.42680466
20566-35-2,0.38769498
87-84-3,0.33570474
32588-76-4,0.09104475
32536-52-0,-0.6958253
27858-07-7,0.37249866
61262-53-1,-0.3209815
84852-53-9,0.4477231
13654-09-6,0.19116855
20769-85-1,0.77133954
2302-30-9,-0.023606313
83447-96-5,0.5769441
10397-75-8,0.7071036
79770-24-4,-0.034444015
31112-62-6,0.17004438
440-58-4,0.8635045
66108-95-0,0.39557195
111453-32-8,0.7394991
35453-19-1,0.8226418
37441-29-5,0.3671346
19774-82-4,0.06624892
68439-50-9,0.47112414
65-29-2,-0.16661234
3319-31-1,1.4028667
56706-10-6,0.28391466
160194-28-5,0.7430134
15180-47-9,0.5454567
35077-00-0,0.79114723
752-56-7,0.17095198
74758-25-1,0.21885
154702-15-5,0.34786546
141-94-6,0.5087265
67762-53-2,1.2316875
10254-57-6,0.22946458
53306-54-0,1.5848117
682-01-9,1.1573278
486455-65-6,0.9598299
126-57-8,1.2936938
11138-60-6,1.3187715
78-16-0,1.317436
295800-70-3,0.20509726
22174-70-5,1.351799
122-62-3,1.6475173
103-24-2,1.6832746
2915-57-3,1.5420241
84731-70-4,1.3333673
14858-73-2,1.4433593
60012-88-6,0.523731
6926-73-4,-0.77287
17980-47-1,1.2475545
35435-21-3,0.9723358
34036-80-1,0.65268874
6104-58-1,0.22907126
24748-23-0,0.71942574
14504-73-5,-0.16937025
1421-14-3,0.7151895
2031-67-6,1.5442026
68130-53-0,1.6918156
5343-44-2,1.0288876
5831-80-1,0.9277911
29806-73-3,1.6015393
59130-69-7,1.5936803
20954-13-6,0.39043003
102579-43-1,0.5032914
168152-77-0,0.2182411
168152-89-4,0.29650295
60763-41-9,0.9916506
52736-14-8,0.86240226
3862-08-6,0.6883251
80472-88-4,0.37227085
9004-57-3,1.1788683
998-30-1,1.5172557
76524-94-2,0.91710424
2602-34-8,1.1520897
1486-39-1,-0.59212816
55881-07-7,0.07725048
2229-55-2,1.4820917
30129-29-4,1.1851225
30129-30-7,1.2140683
33820-53-0,0.40578255
5892-41-1,0.44240847
87130-20-9,0.591941
68649-11-6,1.3659574
63990-57-8,0.65007144
5593-20-4,-0.4083834
5534-09-8,0.13040861
10032-15-2,1.6979934
105-82-8,1.3329962
186817-80-1,1.5787704
7452-79-1,1.7191267
82834-16-0,0.8449061
15299-99-7,0.65213656
137658-79-8,0.2801886
7492-66-2,1.330858
50765-73-6,0.00587156
56358-09-9,0.20925425
41611-76-1,0.38860944
243973-20-8,0.47736377
72542-60-0,-0.5074922
79438-83-8,-0.35047597
73512-93-3,-0.16749784
73512-94-4,-0.043633386
688-84-6,1.650177
29214-60-6,1.5346766
437717-43-6,0.7968078
1187-74-2,1.3892069
56632-42-9,-0.07379558
21673-86-9,0.65182894
107812-70-4,-0.6796293
105435-14-1,0.52051306
75274-20-3,0.54567766
2532-92-5,0.37192634
88-24-4,0.9557618
118134-30-8,0.6640766
3006-82-4,1.3306184
42222-50-4,1.4482722
919-94-8,1.4461696
82559-96-4,0.42040026
82558-50-7,0.4497253
123199-92-8,0.61861223
1986-53-4,0.69801635
19457-00-2,0.47172326
7396-58-9,0.6084814
80472-86-2,0.24803554
54663-47-7,0.33237582
32358-09-1,0.18071994
154-82-5,0.43772873
816-19-3,1.5448682
1120-21-4,1.7196779
112-40-3,1.7423929
629-50-5,1.7806057
629-59-4,1.7971264
593-45-3,1.7491236
112-95-8,1.5693339
3806-34-6,0.93121505
2500-88-1,1.1862286
627-83-8,1.5046206
26322-14-5,1.1097288
41672-81-5,1.0157228
68153-95-7,0.95962614
53220-22-7,1.1403364
3234-85-3,1.6269349
16958-92-2,1.4802018
119-06-2,1.6238592
3648-20-2,1.5416573
8007-43-0,1.2503096
629-82-3,1.3878396
64896-70-4,1.3558949
1117-55-1,1.7013005
61788-89-4,1.2054447
540-07-8,1.6376785
2173-56-0,1.6002614
110-36-1,1.6329466
626-82-4,1.6531373
14338-82-0,0.62726545
6280-99-5,1.5101442
1770-80-5,0.011028706
1962-75-0,1.3264024
2639-63-6,1.6708076
63449-39-8,1.0378705
168152-91-8,0.3470028
111757-17-6,0.47167578
19044-88-3,0.27144307
58416-00-5,0.6766039
13361-34-7,0.95413375
16397-70-9,0.66114926
6197-30-4,0.5054054
5588-20-5,0.4993319
589-98-0,1.2570455
98532-85-5,0.48594975
106-68-3,1.1117954
117827-06-2,0.4530439
2445-76-3,1.6653451
624-54-4,1.6263794
61668-40-4,1.3197947
111-61-5,1.5455762
123-29-5,1.6315879
106-30-9,1.6466067
1808-26-0,1.316311
73310-10-8,1.2996074
3025-30-7,1.3703119
115895-09-5,0.5431957
3249-68-1,1.625511
61444-38-0,1.3541639
33467-74-2,1.4440254
119798-44-6,1.2759852
381209-09-2,1.013389
100217-51-4,0.4796221
84-16-2,0.73273224
71953-72-5,0.7126699
533-68-6,0.75018984
105-05-5,1.3797482
124391-91-9,0.8420419
98532-81-1,0.36851764
94108-97-1,0.48053753
24565-13-7,1.0262778
85697-11-6,0.38393545
5351-04-2,0.79608583
92327-36-1,0.3127915
101952-85-6,0.34981626
93864-33-6,0.48962805
5486-77-1,0.25003237
54289-46-2,0.3656405
4680-78-8,0.2965982
5141-20-8,0.4275758
3844-45-9,0.47869727
2353-45-9,0.5254227
2452-94-0,0.79977363
141-28-6,1.5398363
75274-25-8,0.4073714
72903-27-6,1.3843486
14064-10-9,0.63800496
41438-38-4,0.8267442
23564-06-9,0.59612286
618061-76-0,-0.14951561
2781-11-5,0.3500588
1754-49-0,0.114446014
6231-03-4,-0.6341257
14816-20-7,-0.6154116
67883-79-8,1.5257677
5837-78-5,1.6296144
10484-36-3,1.0523237
19089-92-0,1.4927176
16930-93-1,1.1365718
12609-84-6,-0.5746486
83905-01-5,0.28866056
14271-02-4,0.13271429
82664-20-8,-0.25170305
11115-82-5,-0.43870485
74381-53-6,-0.34047088
88321-09-9,0.8694868
3891-98-3,1.5503002
67874-80-0,1.6269035
85785-20-2,0.8253216
161798-03-4,0.56250924
20724-13-4,0.7520555
78113-36-7,0.265184
68630-75-1,-0.28054175
78-69-3,1.3448572
81335-77-5,0.4918905
72576-80-8,1.5852828
90622-57-4,1.6541228
29804-22-6,1.2337239
2035-99-6,1.6632271
2198-61-0,1.6662071
109-19-3,1.632962
539-90-2,1.6058699
137863-20-8,0.28391415
109-15-9,1.6961029
97-87-0,1.6876473
112-11-8,1.4032958
68228-18-2,0.58188534
57375-63-0,0.6912591
40910-49-4,1.2319013
141-14-0,1.6480637
69929-16-4,1.3907887
134701-20-5,0.9929342
113658-85-8,0.4868917
40596-80-3,0.7968973
86401-95-8,0.05942901
38285-49-3,1.3067254
54839-24-6,1.6117678
141773-73-1,1.248574
58327-22-3,0.64201546
236391-76-7,1.3003659
54546-26-8,1.3152288
41767-29-7,-0.4231661
25122-46-7,-0.4756103
80474-14-2,-0.73577183
33499-14-8,0.68876433
123172-53-2,0.56077
68141-17-3,1.3527124
1093653-57-6,1.3247845
110-41-8,1.3754275
7786-29-0,1.2606846
123-15-9,1.4508852
123-96-6,1.118589
43201-95-2,1.6209474
142-55-2,1.4891039
139001-49-3,0.32889915
35265-04-4,1.1851043
70700-29-7,0.29056597
106461-41-0,0.39471516
84625-61-6,0.05997277
83161-22-2,1.4048581
78-86-4,1.5652306
27970-79-2,1.4334555
14417-88-0,0.7781899
59875-04-6,1.2919209
138-22-7,1.6418328
53651-69-7,1.6854532
122008-85-9,0.50268227
94876-55-8,0.29645014
7493-57-4,1.1406721
59323-76-1,1.0877479
1647-12-7,1.3951297
87333-19-5,0.8031272
2556-10-7,1.1279962
145040-37-5,-0.012866951
54350-48-0,0.90430874
50765-78-1,0.016925547
461432-25-7,0.34876573
53839-71-7,0.44803506
40267-72-9,1.3851913
3290-92-4,0.52986455
145650-60-8,1.0154856
84012-64-6,1.0817088
144-39-8,1.3171984
61931-80-4,1.2592509
68480-17-1,1.1833193
1335-46-2,1.0934045
35044-59-8,1.3111168
125055-60-9,0.5719621
88969-41-9,1.4764355
62395-45-3,1.2884908
32766-80-6,0.7130378
125055-73-4,0.76782155
23674-86-4,-0.8643239
1253-28-7,-0.0036548113
33765-80-9,0.3374689
82875-46-5,0.60310143
82875-43-2,0.6050382
88150-62-3,-0.09128428
75274-15-6,0.46891123
75274-19-0,0.21992691
117378-04-8,0.82968503
142-90-5,1.568789
39670-09-2,1.2721398
112-12-9,1.3908361
2052-15-5,1.7028646
40942-73-2,1.0424703
125055-69-8,0.78544855
125055-71-2,0.7321878
125055-59-6,0.6727376
125055-57-4,0.71160114
125055-55-2,0.76448613
125055-53-0,0.7412925
125055-72-3,0.4812208
98290-92-7,0.04351901
3848-24-6,1.3781276
108427-72-1,0.62377465
168152-83-8,0.2566808
168152-73-6,0.3189531
148504-51-2,0.27906322
629-70-9,1.5488846
112-17-4,1.6300879
143-13-5,1.6111417
112-06-1,1.6540242
53042-79-8,1.3511529
18871-14-2,1.4522345
57960-19-7,0.9218791
539-88-8,1.6863292
98476-13-2,0.69822174
66505-62-2,0.51080275
3681-71-8,1.5491741
50767-79-8,1.3006648
13402-08-9,0.6007608
1522-41-4,0.24126719
75274-18-9,0.6718873
80086-35-7,0.5367538
2082-79-3,1.0959103
125643-61-0,0.9834204
5560-69-0,0.877405
101238-01-1,0.7221835
36306-87-3,1.1123977
51022-71-0,0.56490034
112143-82-5,0.22381388
5434-57-1,1.5647541
637-92-3,1.472582
4492-96-0,-0.3352971
50673-09-1,-0.22571553
116337-75-8,0.5634199
16870-37-4,0.17049778
98532-80-0,0.48983398
2049-95-8,1.3448203
67785-77-7,1.2392585
116337-72-5,0.50938404
59703-84-3,0.67643857
2901-13-5,1.2856472
108957-94-4,0.73652065
600-00-0,0.85778636
315-37-7,0.22058274
13609-67-1,0.019069042
51333-22-3,-0.4021592
98519-33-6,0.52174217
7011-83-8,1.3220822
70851-61-5,1.2215893
6413-10-1,1.3116663
72391-46-9,0.5582906
97780-06-8,0.73927313
123172-48-5,0.6615553
34140-59-5,0.297054
112-69-6,0.6144496
1120-24-7,0.4409811
7651-02-7,0.6943649
149968-48-9,0.6922476
20954-12-5,0.41579506
82413-20-5,0.12985316
52207-87-1,0.5435319
14433-76-2,0.9576068
64973-73-5,0.40789333
93697-74-6,0.6352093
113702-03-7,0.047331385
113702-01-5,-0.16038701
110-25-8,0.7817971
40374-16-1,0.111564316
52053-74-4,0.3587779
123253-05-4,0.010116687
80085-38-7,0.31294423
80085-45-6,0.3394995
62893-20-3,0.3525861
80464-16-0,0.51035196
80463-73-6,0.3287333
80464-10-4,0.21463078
129630-19-9,0.319702
80086-97-1,0.18776397
3332-27-2,0.6078794
84-36-6,-0.08664877
16415-12-6,1.1869681
7779-41-1,1.3531244
13257-44-8,1.1960708
91-87-2,0.9950677
69788-36-9,0.40502962
64951-26-4,0.4016113
75274-23-6,0.46143126
141776-32-1,0.6805287
54473-52-8,0.25488356
30560-27-1,-0.23807079
168152-95-2,0.175212
112-61-8,1.4854509
111-82-0,1.6246132
106-73-0,1.5752063
