CASRN,EPA_xgboost_mordred-1,EPA_xgboost_mordred-2,EPA_xgboost_mordred-3,EPA_xgboost_mordred-4
75274-29-2,0.00012191304,0.0005753569,0.9982017,0.0011010403
75274-27-0,0.00018407218,0.00046757795,0.9989448,0.00040349274
19133-14-3,0.99347126,0.0063100406,0.00017383296,4.4866112e-05
1476-98-8,0.00046914598,0.033675954,0.9656046,0.00025023863
5934-55-4,0.006303514,0.7674614,0.2258211,0.00041400173
20723-84-6,9.386184e-05,0.0019802677,0.59782,0.40010586
33210-62-7,0.0018389524,0.07562403,0.9214092,0.0011278488
554-12-1,0.000268162,0.013368864,0.79427534,0.19208767
104-27-8,0.00023777092,0.00050516706,0.292474,0.70678306
1087-06-5,0.00032150978,0.0018322964,0.99760604,0.00024017289
84964-12-5,0.039067887,0.023829583,0.8935084,0.043594155
85405-59-0,0.00026020905,0.036483023,0.96306574,0.00019104085
21608-06-0,0.00015510722,0.006008791,0.9930669,0.00076914503
68677-06-5,0.0008127341,0.0034065298,0.9438574,0.051923398
117666-83-8,0.00039181518,0.005838185,0.9698648,0.023905247
94-30-4,7.092629e-05,0.0005755913,0.99706215,0.0022913376
536759-91-8,0.00010875197,0.0004753961,0.99658525,0.002830606
54249-44-4,0.00025886056,9.08174e-05,0.94248736,0.05716295
68274-48-6,4.4282373e-05,0.00020563397,0.98612624,0.013623863
75274-14-5,5.7068057e-05,0.00013665653,0.9985123,0.0012939497
90982-32-4,6.40752e-06,0.00015317438,0.0027143275,0.99712604
75274-16-7,9.032933e-06,3.083175e-05,0.9979851,0.0019750176
147150-35-4,0.0015110769,0.0025745586,0.6598776,0.3360368
623-53-0,0.004074887,0.060669336,0.43077463,0.50448114
54473-56-2,0.071611576,0.29532632,0.6321671,0.00089505716
71675-87-1,0.00019238377,0.0031603544,0.6684145,0.32823282
57966-95-7,0.00046800615,0.004004969,0.98911744,0.006409649
145071-30-3,0.009955222,0.08363292,0.898454,0.007957845
2591-57-3,0.9189491,0.08046131,0.00056960137,1.9923651e-05
2633-54-7,0.016115272,0.82590866,0.15770924,0.00026678355
13104-29-5,0.7263635,0.26884836,0.0027012087,0.0020869612
13289-13-9,0.086635396,0.55297714,0.35748342,0.0029040473
15536-01-3,0.95747393,0.03136041,0.010858332,0.00030739373
33232-87-0,0.06815866,0.9238645,0.0077778418,0.00019904759
2720-19-6,0.06429242,0.4184488,0.5139539,0.0033048613
7076-53-1,0.39685082,0.5923221,0.008327377,0.0024996968
286938-65-6,0.0013903177,0.0060001784,0.7083166,0.28429285
63578-18-7,0.0022874526,0.002646241,0.9005182,0.09454815
13508-53-7,0.0021798804,0.19717404,0.79685974,0.0037863196
1825-58-7,0.00034121037,0.016517434,0.9773875,0.005753902
3239-63-2,0.10936707,0.88699794,0.0034343298,0.00020073508
63869-33-0,0.036890913,0.9304265,0.031588055,0.0010945593
63815-53-2,0.18826766,0.6897593,0.10403558,0.017937418
58995-43-0,0.014494769,0.9820718,0.0018684041,0.0015650425
66104-23-2,0.0034384893,0.015093073,0.9813681,0.00010036885
168152-79-2,4.162865e-05,0.9979474,0.0017290564,0.00028194377
624-89-5,0.006835412,0.09622695,0.8949797,0.00195789
10265-93-7,0.39659455,0.035134207,0.56550825,0.0027629763
68855-24-3,2.7363461e-05,0.00012748397,0.016013248,0.9838319
661-19-8,5.0874464e-06,1.8056906e-05,0.004111523,0.99586535
55726-47-1,0.0028813288,0.0149248615,0.7413084,0.24088544
629-96-9,8.222525e-06,3.731012e-05,0.0058788494,0.99407554
68037-92-3,0.0003647275,0.074905396,0.89189035,0.032839473
38916-42-6,0.0007150943,0.0017289958,0.5342673,0.46328858
112-92-5,6.8561826e-06,4.178499e-05,0.006981685,0.9929697
9005-00-9,0.00012295227,0.0013140637,0.771248,0.22731504
930-02-9,0.00014344761,0.0007304235,0.75515646,0.24396965
68987-29-1,2.1415187e-06,5.367027e-05,0.99713814,0.0028060135
638-65-3,3.6922047e-05,0.00021289116,0.004708805,0.99504143
3397-16-8,0.00012132065,0.00061708444,0.9893673,0.009894253
95-19-2,0.00012711636,0.0021279652,0.9967892,0.00095575146
9004-99-3,1.333237e-05,5.3559244e-05,0.023246676,0.97668636
106-11-6,0.00015667049,0.00094242545,0.050800614,0.94810027
1338-41-6,1.2360291e-05,5.3132135e-05,0.0034150195,0.99651945
112-76-5,1.1578722e-05,8.554579e-05,0.012977302,0.9869256
99300-62-6,0.00044983046,0.9906238,0.0009331906,0.007993261
68955-20-4,3.8439102e-06,3.7424805e-05,0.99951124,0.00044743382
54460-46-7,8.526618e-05,0.00022739686,0.022757053,0.97693026
112-82-3,6.996981e-05,0.00045473618,0.7876835,0.21179181
88599-34-2,8.975126e-05,0.0026511354,0.9755304,0.021728732
88599-70-6,0.0006280108,0.0074582323,0.90489113,0.08702257
2441-41-0,4.5125256e-05,0.0010762,0.9076258,0.09125286
38079-66-2,1.2773866e-05,0.00022587072,0.9986811,0.0010801804
57-10-3,1.1973654e-05,4.3620523e-05,0.005141742,0.9948027
137-66-6,0.00026508872,0.0016602718,0.4093584,0.58871627
130365-35-4,0.00011268858,0.9991591,0.0003029314,0.00042526584
68955-19-1,6.10081e-06,0.00023923311,0.998774,0.0009807149
112-72-1,1.4136169e-06,8.238444e-06,0.00073737616,0.999253
40036-79-1,4.195993e-05,0.00064137497,0.9899221,0.009394488
66232-28-8,0.011010944,0.043498095,0.11075192,0.834739
56677-60-2,0.00010876373,0.0026370373,0.36661646,0.6306377
6873-46-7,0.0036854276,0.031025149,0.3428062,0.6224832
124-25-4,3.0981241e-06,3.3571405e-06,0.0011671694,0.9988263
20261-38-5,0.0001455585,0.004787244,0.86955017,0.12551706
72716-26-8,4.763649e-05,0.00040939602,0.996902,0.0026409766
63233-56-7,0.006124427,0.87138397,0.07577064,0.046720978
544-63-8,3.3683482e-05,0.00013052746,0.15767431,0.8421615
112-70-9,1.4026301e-06,3.454472e-06,0.002433621,0.9975616
930-09-6,7.2698036e-05,0.0010201945,0.9591952,0.039711956
10520-81-7,0.00011879912,0.012813297,0.8907825,0.096285485
124-22-1,0.0003627735,0.8014727,0.19518125,0.0029832614
2439-10-3,0.00023933682,0.97002584,0.029479755,0.00025510628
2422-90-4,0.001834826,0.96263707,0.03235927,0.0031688865
2372-82-9,0.00038092135,0.38143766,0.61715823,0.0010231783
14960-06-6,9.3675764e-05,0.0007646567,0.997985,0.0011566455
59227-89-3,0.00013139789,0.0008449002,0.9841726,0.01485107
93-23-2,0.000980174,0.86831206,0.10027474,0.030433018
112-53-8,2.3732857e-05,7.4705706e-05,0.01621688,0.98368466
39464-66-9,7.301564e-05,0.001235819,0.6921103,0.3065808
13150-00-0,0.00033522103,0.024526488,0.3574356,0.61770266
1847-58-1,4.1346153e-05,0.002898379,0.98860836,0.008451924
2915-72-2,7.036962e-05,0.0014840947,0.062392715,0.93605286
151-41-7,2.5334073e-06,7.199301e-05,0.9994727,0.00045276203
143-15-7,1.5122979e-05,0.00012109829,0.9877301,0.012133725
67774-74-7,1.2027667e-05,0.00010955645,0.03051632,0.96936214
120-40-1,7.7302626e-05,0.0008901225,0.8880355,0.11099708
301-11-1,0.0011048651,0.016249675,0.21065378,0.7719917
2146-71-6,6.0713965e-06,6.720004e-05,0.007522442,0.9924043
112-44-7,1.494154e-06,6.409348e-07,0.00019462836,0.99980325
23551-91-9,0.00025909618,0.018306741,0.95800805,0.02342604
113885-32-8,0.00020016373,0.0011318375,0.8992144,0.09945361
68515-73-1,7.2115516e-05,0.009961522,0.86617064,0.12379569
2156-96-9,7.9182166e-05,0.0014978207,0.747329,0.25109404
142-87-0,3.7866453e-06,4.3029424e-05,0.9991455,0.0008076104
334-56-5,0.0015392583,0.00040938033,0.36874855,0.62930286
112-29-8,8.364168e-05,0.00056034245,0.9960433,0.003312675
19780-11-1,0.00020959359,0.0018312705,0.95705795,0.04090121
112-31-2,4.764771e-06,2.255738e-06,0.00029058073,0.9997024
104-40-5,4.005107e-05,8.8679066e-05,0.998412,0.0014592819
11096-42-7,4.8994003e-05,0.0005881748,0.9288354,0.07052739
9014-90-8,0.000106930485,0.04603815,0.9313924,0.022462552
56323-90-1,5.2602907e-05,0.0011043175,0.7751981,0.22364497
63233-55-6,0.00017966056,0.9936231,0.005307825,0.00088949327
334-48-5,3.7900583e-05,0.00024590455,0.58312845,0.41658777
5002-47-1,0.0009243689,0.0034429342,0.99520725,0.00042541086
86960-46-5,0.00020562531,0.017303256,0.8656659,0.11682522
74050-97-8,0.03311945,0.16283913,0.6779098,0.12613162
99313-47-0,0.0004291334,0.9982072,0.00034259143,0.0010211128
143-08-8,0.00095761736,0.05403675,0.3027973,0.64220834
112-84-5,0.00010117467,0.008824734,0.20138484,0.78968924
7173-62-8,0.00014472545,0.1531581,0.84252256,0.004174579
9004-98-2,8.649334e-05,0.0025275336,0.82761264,0.16977338
112-91-4,0.0001269091,0.0010644866,0.023709575,0.975099
60840-87-1,0.00011533614,0.010107032,0.97842705,0.01135059
95-38-5,0.00016702985,0.00576469,0.9935134,0.0005549013
124-19-6,0.0006050883,0.00046172395,0.6669315,0.3320017
6071-32-5,5.798002e-06,9.02588e-05,0.0031131166,0.9967908
18787-40-1,0.001521956,0.05527848,0.9400535,0.0031460142
52709-84-9,0.0019039415,0.019279404,0.08090968,0.89790696
949-13-3,1.1601448e-05,2.0176403e-05,0.9997532,0.00021504611
20190-95-8,0.00051438884,0.0021464492,0.6486094,0.34872973
111-86-4,0.00069784594,0.36625096,0.6301511,0.002900073
2687-94-7,0.0006433887,0.0011585647,0.51548666,0.4827114
26530-20-1,0.00013580166,0.05008461,0.9442912,0.00548837
17751-69-8,7.533143e-05,0.9987049,0.0010189762,0.00020077654
21270-15-5,2.2965137e-06,0.9991793,0.00033087874,0.00048749332
21270-11-1,6.1774886e-06,0.9992065,0.000630573,0.0001567363
1843-05-6,0.00014814328,0.0050565465,0.82914907,0.16564627
1034-01-1,0.00029129276,0.002630454,0.5019472,0.49513102
15741-90-9,0.006001278,0.52108246,0.34286344,0.13005286
117617-70-6,0.0011059177,0.049555164,0.948789,0.0005498862
142-31-4,7.711273e-06,0.00018938493,0.9985208,0.0012821346
4724-48-5,4.6451732e-05,0.000468601,0.9603193,0.0391656
55512-33-9,0.003189656,0.07482032,0.8919978,0.029992158
111-85-3,2.0783938e-05,3.9160896e-05,0.016604293,0.98333573
124-13-0,0.0017286622,0.0002999101,0.24077317,0.7571983
137-03-1,5.7712136e-06,1.1332338e-05,0.0030608464,0.9969221
6071-27-8,7.97517e-06,5.720369e-05,0.0028239402,0.99711084
2435-16-7,0.00013875491,0.0010154916,0.21180451,0.78704125
713-95-1,1.178164e-05,1.5829817e-05,0.033175163,0.9667973
104-67-6,8.523952e-06,8.226679e-06,0.010600201,0.98938304
1987-50-4,1.43810175e-05,1.5431051e-05,0.9999404,2.97676e-05
18979-65-2,2.7253647e-05,0.0011889915,0.99842703,0.00035673656
63233-54-5,0.0012844438,0.9166581,0.07210574,0.009951714
7377-03-9,0.00010417406,0.0007995339,0.23226114,0.7668352
4230-97-1,0.00064916257,0.021490296,0.797278,0.18058257
111-70-6,3.541044e-05,9.493078e-05,0.99928015,0.0005895207
52364-72-4,0.00012813241,0.0020303647,0.098976165,0.89886534
2499-58-3,7.8047915e-06,0.00016305747,0.033809938,0.96601915
2463-53-8,0.0011358906,0.0012502759,0.79332024,0.2042936
26680-54-6,6.9314054e-05,0.00026555033,0.99872607,0.00093901873
111-71-7,0.0042262147,0.0026262656,0.9205188,0.07262874
13074-65-2,2.782628e-05,3.8567145e-05,0.0067804162,0.9931532
1117-86-8,0.0008832253,0.0062667667,0.193121,0.79972905
119-89-1,2.8154178e-05,0.0045884456,0.97711724,0.018266227
101-86-0,0.00011350195,0.00013875152,0.97462225,0.025125494
136-77-6,7.82145e-05,0.0047671883,0.9907657,0.0043889047
30406-18-9,0.0002323621,0.0025663492,0.6901096,0.3070917
111-14-8,0.00017042615,7.839794e-05,0.98230517,0.017446049
7237-81-2,0.000983924,0.0013339916,0.81141895,0.18626313
111-26-2,0.00026582854,0.9577434,0.041940916,4.9919607e-05
61422-45-5,0.0019860365,0.0032362137,0.9879581,0.0068196966
111-27-3,8.914288e-05,0.033928357,0.96183145,0.0041510677
112-25-4,0.00015845099,0.00052074814,0.97125274,0.028068075
112-59-4,2.7333466e-05,0.0007765086,0.59335226,0.40584394
10305-38-1,5.1660856e-05,0.0001992111,0.9614736,0.03827559
3478-44-2,0.00017173159,0.008885576,0.83933735,0.15160535
629-33-4,1.318768e-05,7.8090205e-05,0.0015386116,0.9983701
21270-33-7,2.5979269e-05,0.9997756,0.00011478607,8.369664e-05
21270-14-4,1.1803983e-05,0.9994004,0.0002541323,0.0003336383
5431-31-2,0.00018336765,0.010592092,0.3732159,0.6160086
41424-11-7,0.00020390694,0.00045741227,0.013340973,0.9859977
107187-05-3,0.00072102196,0.010657813,0.97779125,0.010829951
147315-50-2,0.0006356821,0.0004274221,0.91920686,0.079730116
53370-90-4,0.00040692225,0.013647619,0.8483925,0.137553
6789-88-4,2.2198334e-05,0.0006189202,0.60465074,0.39470816
17867-69-5,0.00027314908,0.016071793,0.97760963,0.006045447
111-31-9,0.0017629107,0.016363492,0.5797211,0.40215248
544-10-5,9.5592004e-05,0.00030132377,0.9939713,0.0056317193
111-25-1,0.00074702746,0.0037168001,0.97913355,0.016402632
42482-06-4,9.012139e-05,0.00041144274,0.9952838,0.004214662
66-25-1,0.00035269622,0.0006843523,0.97346073,0.025502255
23433-05-8,5.0063736e-05,0.00018761131,0.009074839,0.99068755
104-61-0,0.0004152808,0.00020342445,0.37483403,0.6245473
3391-86-4,0.00063361827,0.0005690501,0.9419306,0.056866743
745-65-3,0.04366944,0.85506064,0.0725135,0.02875648
363-24-6,0.009062151,0.9005051,0.021196263,0.0692364
80614-27-3,0.003210778,0.049126085,0.8413182,0.1063449
1766-91-2,0.0046939463,0.015498283,0.85957956,0.12022817
101-85-9,2.6780554e-05,6.7465975e-05,0.9987747,0.0011310667
136-81-2,3.5523204e-05,0.00060132996,0.9993124,5.071266e-05
38237-76-2,0.0026403028,0.14464469,0.772936,0.07977898
4312-93-0,0.0002972473,0.012361916,0.94756573,0.039775092
123-68-2,8.3128754e-05,0.017235506,0.9184078,0.06427363
76990-85-7,0.00056131266,0.008388209,0.9801471,0.010903352
20308-43-4,0.000575833,0.0095160995,0.14122625,0.8486818
10589-74-9,0.00043831568,0.06759708,0.9310306,0.00093406317
71-41-0,0.00010463844,0.0032390386,0.99641246,0.0002438915
638-49-3,9.5972486e-05,0.0035062905,0.54237705,0.45402068
17810-53-6,0.000851781,0.9962542,0.0024197563,0.00047425323
21270-10-0,9.869373e-06,0.9994443,0.00042532277,0.00012044922
52364-71-3,0.00028273312,0.0013121644,0.008524442,0.9898807
104485-01-0,0.0068417196,0.07790496,0.88126165,0.03399164
101893-08-7,0.0016591357,0.86865705,0.12709327,0.0025905634
2720-73-2,0.0010700898,0.038694646,0.95196134,0.0082739
20056-92-2,0.0003510302,0.0024672777,0.26369536,0.7334863
557-48-2,0.0007676771,0.005909737,0.95703924,0.03628328
18829-55-5,0.00034838507,0.004002718,0.98717344,0.008475431
110-62-3,0.002191049,0.11141066,0.8501269,0.036271386
110-59-8,0.53379345,0.05793958,0.40769872,0.0005682166
23433-04-7,3.364827e-05,0.0009294205,0.2632937,0.7357432
104-50-7,1.0842042e-05,2.8919942e-05,0.0008695984,0.9990907
841-73-6,4.530605e-05,0.00044964728,0.9927048,0.006800164
2210-63-1,0.00033668708,0.06992118,0.918924,0.01081812
50-33-9,6.0817576e-05,0.015342911,0.9826151,0.0019811196
129-20-4,5.5035096e-05,0.007070044,0.99126315,0.0016117331
6066-49-5,2.3961125e-05,0.00067684473,0.98640835,0.012890858
335153-21-4,0.00011183032,0.0006647147,0.9868672,0.012356256
64357-33-1,0.00043665725,0.014852748,0.9840342,0.00067638315
536-69-6,0.0006823849,0.012511422,0.98468775,0.002118416
3180-09-4,3.7817175e-05,0.006954927,0.9929541,5.3205593e-05
16006-72-7,0.00066315406,0.0020458654,0.9938886,0.0034023596
87792-15-2,0.00037405308,0.0016727357,0.9932683,0.0046848697
87792-14-1,0.00056321296,0.0015901552,0.98865485,0.009191723
87792-13-0,0.012633915,0.014650822,0.59920764,0.37350765
168152-75-8,9.41351e-06,0.999869,0.00010477906,1.682691e-05
141645-16-1,0.00096664095,0.0114838,0.98606366,0.0014858908
138401-24-8,0.0030514193,0.88333905,0.11097589,0.0026336405
109-52-4,0.00021637155,0.004925235,0.66210675,0.33275166
61019-78-1,0.0010836988,0.05559111,0.94273925,0.00058591634
88671-89-0,3.392598e-05,0.049008653,0.9508155,0.00014187118
58902-64-0,0.0012419075,0.14997557,0.83639705,0.012385489
27470-51-5,0.007281175,0.01962237,0.8645612,0.10853529
79983-71-4,0.00023244524,0.033687696,0.9655492,0.00053066923
38615-43-9,8.937831e-05,0.9946359,0.005218718,5.6030494e-05
111-75-1,8.710509e-05,0.06068019,0.93621135,0.0030214253
1126-78-9,0.024826853,0.014743241,0.95332336,0.0071065063
28395-03-1,0.00014822317,0.0012289217,0.20734799,0.79127485
2782-40-3,0.00012097859,0.0016402954,0.99739945,0.0008393051
592-31-4,0.0010875254,0.010067803,0.981143,0.0077016638
6336-01-2,0.006012193,0.6784287,0.31176013,0.0037989658
55406-53-6,0.0020629521,0.552641,0.43591696,0.009379108
13887-58-6,1.8455059e-05,0.00013609484,0.9996131,0.00023238706
3622-84-2,9.876267e-05,0.004521784,0.99223197,0.0031474628
111-36-4,0.00024831083,0.2303233,0.76192576,0.007502701
1005-67-0,0.00042246064,0.013197799,0.9861937,0.00018607352
3817-11-6,0.0013720324,0.0061555826,0.9911351,0.001337207
16227-10-4,0.0055257725,0.23757921,0.75663894,0.0002560516
63716-31-4,0.0015307509,0.91452795,0.082917266,0.0010241044
54395-37-8,0.0005326278,0.0008322961,0.9956689,0.0029662284
71-36-3,0.00018848784,0.013170035,0.9856726,0.000968839
1928-45-6,0.00013434948,0.13179474,0.8598712,0.008199649
6959-71-3,0.0003137599,0.0021670482,0.9942076,0.0033115877
7420-06-6,0.0001806694,0.0002360073,0.031083299,0.9685001
111-76-2,1.2384755e-05,0.0015729624,0.99801195,0.00040267198
112-34-5,0.00012467471,0.0054722694,0.500895,0.49350804
143-22-6,9.473008e-05,0.000562223,0.2836252,0.7157179
112-56-1,0.0072852885,0.0244915,0.9616706,0.0065526403
4223-11-4,2.3812388e-05,0.00015516453,0.9935702,0.00625079
3102-00-9,1.25063525e-05,7.0693684e-05,0.9962043,0.0037125205
2426-08-6,0.0007735136,0.04057251,0.8724598,0.08619418
1852-16-0,5.6627618e-05,0.24928004,0.7387607,0.011902616
111-34-2,0.00032538894,0.010418312,0.97631127,0.012945011
17751-76-7,8.053052e-05,0.9955817,0.00415601,0.00018180224
21269-98-7,7.606178e-05,0.9803144,0.018533133,0.0010764122
33236-00-9,0.004494382,0.31350186,0.6790701,0.0029336049
70193-21-4,0.0001313057,0.0050534876,0.98648816,0.008327003
5459-58-5,0.0061426624,0.08230155,0.6476061,0.26394972
122-43-0,0.00021497278,0.0004698859,0.2582034,0.7411117
66232-25-5,0.02897962,0.42654017,0.5361734,0.008306847
7397-62-8,0.00014291481,0.0039693885,0.69387853,0.3020092
94-80-4,0.00011331234,0.08636099,0.91234004,0.0011857124
2438-72-4,0.0007214605,0.019580634,0.9490038,0.03069415
141-32-2,0.00014858539,0.7375003,0.041747164,0.22060396
90842-58-3,0.00944844,0.005625824,0.78128517,0.20364058
136-60-7,9.185969e-06,0.00017073864,0.032739732,0.96708035
20954-16-9,2.2773202e-05,0.00046927133,0.99922025,0.0002876581
20954-14-7,9.858954e-06,0.00054605183,0.9992028,0.00024130268
28570-58-3,2.3240193e-05,0.0007171586,0.99403435,0.0052252403
7756-96-9,0.00013321728,0.0031054884,0.9885594,0.008201865
67330-25-0,0.000900493,0.02045776,0.9209817,0.05766003
88599-43-3,0.00027128868,0.0026937833,0.996449,0.00058596785
82989-25-1,0.0027372492,0.03923891,0.9262954,0.031728413
2314-09-2,0.00014468897,0.010110893,0.96448743,0.02525698
75147-20-5,0.0002552521,0.0054062414,0.97632307,0.01801543
64047-35-4,0.0005504112,0.07752669,0.85179096,0.07013196
544-16-1,0.0014611023,0.26493135,0.7277252,0.0058823735
6607-49-4,0.0012270496,0.048080258,0.7438924,0.20680028
2314-17-2,0.002340954,0.039969675,0.8010542,0.15663521
4560-93-4,0.0086968355,0.901051,0.085874975,0.0043771663
64910-63-0,0.00011208151,0.020828582,0.97644913,0.002610209
109-69-3,0.0011850799,0.042587552,0.9467178,0.009509558
109-67-1,0.00034843982,0.66633755,0.28313333,0.0501807
928-95-0,3.1385876e-05,0.0011908022,0.99851674,0.00026108907
123-72-8,0.006122549,0.057658643,0.921515,0.0147038195
109-74-0,0.08106582,0.23817012,0.6802177,0.00054637634
116020-44-1,4.6893983e-05,0.00069807464,0.6452359,0.3540191
66246-88-6,9.8468176e-05,0.0031750954,0.99670804,1.8336907e-05
1211-28-5,0.007358804,0.72515255,0.2590894,0.008399262
21531-91-9,6.634279e-06,0.000101378806,0.01355439,0.9863376
698-76-0,2.2360822e-05,0.00043171676,0.35227886,0.6472671
105-21-5,2.4116287e-05,0.00034038897,0.16794914,0.8316863
60207-90-1,8.622141e-05,0.014638628,0.9846636,0.00061156787
1003-14-1,0.00028051593,0.6056135,0.38620308,0.007902856
105-31-7,0.0029846844,0.38620487,0.6075439,0.003266535
39067-39-5,0.0014871284,0.09426273,0.60695183,0.29729828
6082-56-0,0.0002262278,0.40401468,0.5933622,0.0023969153
103-65-1,5.0356037e-05,0.00058865745,0.9770165,0.022344446
28785-06-0,3.104578e-05,0.00025885194,0.9980013,0.0017088042
645-56-7,9.27525e-05,0.054104593,0.9457062,9.647108e-05
94-58-6,2.0750693e-05,0.0011174384,0.9986204,0.00024139718
644-35-9,3.994351e-05,0.03287367,0.9670688,1.7583568e-05
7231-31-4,0.0008812949,0.0896576,0.90941465,4.6428024e-05
51-52-5,0.0007405982,0.0055193165,0.9934681,0.00027201392
14222-60-7,0.0082306005,0.23906073,0.7524243,0.0002843107
75464-11-8,0.013591324,0.07863505,0.8695976,0.038176063
151327-12-7,9.985961e-06,0.9996544,0.00028837568,4.7206635e-05
151327-04-7,0.00026823013,0.9818673,0.01741546,0.00044900028
151327-11-6,0.000468388,0.9551244,0.04354108,0.0008661304
151327-07-0,3.3258817e-05,0.9964557,0.0026927136,0.0008182231
168152-96-3,0.00018175614,0.7989332,0.1980577,0.0028273538
168152-92-9,1.4599203e-05,0.99948394,0.00046609688,3.529729e-05
168152-72-5,1.2350161e-05,0.9989556,0.0007882965,0.000243768
168152-66-7,1.5126257e-06,0.9999821,1.394071e-05,2.4504968e-06
168152-81-6,1.6102962e-05,0.9996809,0.00027338523,2.9699057e-05
168152-80-5,1.1687406e-05,0.9994821,0.00036428115,0.00014192585
168152-67-8,1.1290946e-05,0.99934846,0.00027112177,0.00036907246
